Mode,Time.Auto,Time.Transit,Time.Active
Auto,28.37346,141.278297,293.88375
Active,0,0,0
Transit,11.10159,43.555664,93.420795
Transit,37.80081,118.016221,372.26475
Transit,0,0,0
Auto,31.14213,138.722029,283.05
Transit,25.63282,99.768525,329.4105
Transit,30.32488,104.571983,263.24835
Transit,18.1533,60.66478,179.96385
Transit,41.97559,79.511045,422.51625
Active,2.528039,22.375469,26.59551
Transit,32.37961,159.049969,268.27905
Active,2.528039,22.375469,26.59551
Active,0,0,0
Auto,57.54344,122.222954,515.4543
Active,2.528039,22.375469,26.59551
Transit,0,0,0
Transit,27.26112,167.564731,256.8636
Auto,42.21703,86.748466,416.58135
Transit,39.57722,193.336746,365.01195
Auto,50.01499,205.92889,506.5716
Transit,33.82681,94.08783,340.26045
Auto,94.8124,413.15175,1414.70625
Transit,27.14009,164.102721,260.1864
Transit,17.10743,81.420808,164.1015
Transit,18.58006,77.704508,189.9378
Transit,27.1363,111.319342,216.7116
Transit,24.37424,162.505141,218.88015
Transit,44.26488,184.388618,411.4227
Transit,60.65562,201.77177,527.38065
Transit,36.84493,103.554614,386.17845
Transit,8.051092,35.041184,68.094975
Transit,45.23472,132.699546,404.64
Transit,15.2203,74.34242,156.80325
Transit,17.05451,75.770438,132.878295
Transit,22.13186,78.758274,207.3687
Auto,56.63414,128.219002,508.59375
Active,0.9763364,16.830314,9.763365
Active,2.528039,22.375469,26.59551
Transit,33.90919,97.989961,391.96695
Transit,20.35984,84.520736,181.82445
Auto,48.09386,161.262702,386.3622
Auto,29.03255,154.602076,276.162
Active,0,0,0
Transit,63.92009,159.28138,588.62085
Transit,46.39713,209.518718,421.15905
Transit,23.5912,137.652486,215.2239
Transit,0,0,0
Transit,37.99167,189.510416,341.2197
Transit,30.20729,156.58841,300.24945
Transit,49.38572,178.123357,455.7666
Transit,43.78152,91.649407,425.9721
Transit,31.68909,110.001346,253.3494
Transit,40.75218,121.314982,371.29365
Auto,19.06686,72.915391,205.1265
Transit,43.31576,143.50128,368.9538
Transit,22.7791,74.840228,198.25215
Transit,27.14874,86.73223,243.40095
Transit,41.53389,132.182082,549.67875
Transit,22.13186,78.758274,207.3687
Transit,29.54245,113.43764,394.6785
Transit,18.1533,60.66478,179.96385
Transit,13.83281,59.200948,121.49904
Active,11.61214,55.190023,105.163845
Transit,32.49361,156.78013,298.7754
Auto,33.32104,117.9445,315.49725
Transit,72.79117,154.02092,678.17565
Auto,43.13296,148.698982,290.34855
Transit,49.98329,123.83631,559.76415
Transit,37.69092,144.28118,361.73595
Auto,30.88111,174.136945,290.1351
Transit,81.62399,187.53595,678.4554
Active,2.528039,22.375469,26.59551
Auto,28.36655,112.934979,202.40325
Transit,7.806826,41.39293,77.926095
Active,28.09698,101.613424,232.62405
Transit,69.4445,158.597617,628.55085
Transit,28.32965,151.95325,263.3676
Transit,32.94616,120.409062,262.6005
Transit,44.48279,142.79167,363.92325
Transit,28.35394,85.461472,218.5899
Auto,32.37961,159.049969,268.27905
Auto,60.62775,158.10871,846.64965
Transit,15.08931,66.296191,131.8353
Transit,58.23467,188.22935,557.15655
Transit,15.1978,106.947948,137.30175
Auto,15.1978,106.947948,137.30175
Transit,40.84858,182.802526,383.5656
Transit,3.528347,49.776334,31.4367
Transit,53.55476,129.35437,492.61365
Auto,19.72406,67.707707,172.5831
Auto,25.82158,97.89474,196.90725
Transit,22.91382,73.495681,210.0051
Transit,55.50513,211.981087,480.34695
Transit,34.77583,123.953976,310.94865
Transit,35.7491,128.079271,292.39455
Active,2.844491,38.838779,28.97367
Auto,15.69143,65.465105,118.65768
Transit,30.95961,119.097438,245.3406
Transit,17.66368,66.79271,135.135735
Transit,57.54344,122.222954,515.4543
Transit,21.29803,104.548083,188.6319
Transit,44.82082,196.514312,382.0818
Transit,29.74683,157.362031,274.37115
Transit,5.79051,40.20625,59.575875
Transit,40.83421,188.912161,344.9064
Auto,31.08756,126.883241,263.2368
Transit,29.73499,92.177612,227.79285
Transit,48.84495,113.842874,467.03325
Transit,45.90418,215.328407,417.0159
Transit,48.98594,99.56036,488.7621
Transit,28.47383,193.624398,280.2057
Transit,20.09891,87.948701,190.65375
Transit,20.76123,146.358976,196.7751
Transit,15.2203,74.34242,156.80325
Transit,18.24122,62.691166,166.764
Transit,14.51316,51.245674,89.903685
Auto,27.15067,98.776914,230.6208
Auto,37.80081,118.016221,372.26475
Auto,44.758,116.13956,312.90405
Auto,0,0,0
Active,2.528039,22.375469,26.59551
Transit,24.69421,154.561606,234.84285
Active,2.528039,22.375469,26.59551
Transit,0,0,0
Auto,48.09386,161.262702,386.3622
Transit,27.96712,108.101621,248.8014
Transit,9.416311,133.356218,85.852305
Transit,15.03332,63.943592,137.05005
Transit,32.25499,163.957046,295.08765
Transit,43.21856,118.02519,309.3264
Auto,10.38668,47.805898,73.668105
Transit,43.3826,82.251299,437.8074
Transit,18.87622,77.069796,156.6423
Auto,62.9683,168.78888,516.3024
Transit,39.4613,175.605916,327.33495
Transit,42.14489,242.40519,414.6432
Transit,16.64929,66.365011,169.3011
Transit,34.75459,163.980898,345.93105
Transit,7.978713,122.215348,71.714445
Transit,10.38668,47.805898,73.668105
Transit,41.52213,147.29072,378.6816
Transit,22.97634,71.719151,212.0769
Transit,21.12767,90.871549,177.81495
Active,2.528039,22.375469,26.59551
Transit,50.23025,150.1664,474.3369
Active,2.528039,22.375469,26.59551
Auto,7.754499,42.48468,67.407555
Transit,46.13241,122.017418,329.25945
Transit,38.17662,180.293766,324.40935
Auto,43.3826,82.251299,437.8074
Transit,47.95781,209.22523,462.615
Active,0,0,0
Transit,10.624,47.178401,87.79515
Transit,17.14698,138.273835,174.62115
Transit,46.7733,154.64829,390.06435
Transit,14.87632,139.733192,138.854925
Transit,19.38892,79.575397,152.0199
Active,2.528039,22.375469,26.59551
Transit,38.27158,174.217971,333.90015
Transit,21.72579,76.122849,164.7054
Transit,31.14213,138.722029,283.05
Transit,5.79051,40.20625,59.575875
Transit,46.13241,122.017418,329.25945
Transit,31.2454,116.262397,249.492
Transit,17.04712,71.271692,130.578135
Transit,24.70797,144.351952,236.1102
Active,4.613157,28.897975,48.291915
Auto,43.56975,137.710956,392.47965
Transit,53.43385,134.42133,509.33925
Auto,58.02134,115.64706,766.47915
Transit,34.88097,99.60902,287.3805
Auto,21.29803,104.548083,188.6319
Auto,45.27988,204.463098,430.4925
Transit,41.32366,81.34159,418.6983
Transit,32.37961,159.049969,268.27905
Transit,36.6747,146.14803,330.04215
Transit,37.80081,118.016221,372.26475
Transit,56.72545,171.64026,544.29315
Transit,35.67756,138.71256,277.67355
Transit,20.55832,71.526217,144.381675
Active,3.528347,49.776334,31.4367
Transit,29.68967,153.907322,282.6918
Transit,16.34245,143.327797,163.61235
Transit,20.33963,85.226397,191.99145
Auto,18.37231,67.985721,128.149935
Transit,26.15235,104.953891,334.689
Auto,18.16611,69.627361,167.05065
Transit,64.84548,133.649055,630.21315
Active,22.7791,74.840228,198.25215
Transit,29.45958,100.57337,257.1669
Auto,29.03255,154.602076,276.162
Transit,31.27586,114.376882,281.77815
Transit,84.2045,230.49081,849.60105
Transit,81.81258,243.4521,830.5659
Transit,54.82955,151.613539,458.42325
Transit,47.28394,167.50441,447.4308
Transit,8.051092,35.041184,68.094975
Transit,42.61825,157.719639,277.5543
Transit,30.51473,164.770378,295.0476
Transit,52.92928,112.64538,430.76835
Transit,21.31374,71.904404,187.9221
Transit,27.11269,86.109371,248.8764
Transit,38.83049,83.074183,352.3992
Auto,38.8418,100.756442,397.39845
Transit,60.44783,143.10091,559.0056
Transit,90.29961,175.53192,897.94305
Auto,29.64478,98.943068,321.48465
Auto,41.28798,160.894721,377.9526
Transit,20.93219,144.828421,198.9642
Transit,33.31496,140.49151,264.1536
Transit,34.60349,202.78624,373.9854
Transit,41.07052,96.530542,405.25695
Transit,34.60349,202.78624,373.9854
Transit,39.526,103.837317,522.09765
Active,2.267301,33.937502,19.073775
Transit,15.1978,106.947948,137.30175
Transit,29.68967,153.907322,282.6918
Auto,32.37961,159.049969,268.27905
Transit,31.77095,156.209945,275.3715
Active,2.528039,22.375469,26.59551
Transit,88.62335,228.08202,916.4049
Transit,12.98915,59.026898,113.419995
Auto,34.04012,121.639058,340.80885
Transit,27.74569,148.43822,255.18225
Auto,36.10642,122.80337,325.8885
Transit,22.85303,91.916076,224.22795
Transit,30.74897,154.103884,286.6902
Transit,15.1978,106.947948,137.30175
Transit,44.76627,110.997103,452.3223
Transit,5.92971,38.708464,62.121615
Transit,14.67584,59.169813,139.814955
Transit,46.24587,203.616127,435.84225
Transit,13.98965,62.674411,143.0535
Auto,0,0,0
Transit,43.83275,147.772669,354.36255
Transit,29.25578,149.2483,275.4171
Transit,57.26824,241.79542,546.79215
Transit,13.10383,51.766832,112.71996
Transit,28.56362,113.500506,262.51065
Auto,44.758,116.13956,312.90405
Transit,23.26598,105.21125,229.7076
Transit,11.13523,68.215702,87.822945
Transit,39.88817,192.632451,364.02255
Transit,29.83817,85.137116,224.1948
Transit,19.72406,67.707707,172.5831
Auto,31.01781,167.832498,287.91675
Transit,40.83421,188.912161,344.9064
Transit,57.74332,126.4926,528.1476
Transit,16.58455,72.991158,137.20812
Transit,111.8673,219.79621,1195.0752
Transit,62.00818,90.4685,542.0946
Auto,26.5921,158.558615,241.23795
Transit,31.01781,167.832498,287.91675
Transit,39.01577,184.286255,329.5815
Transit,24.32158,64.84463,214.5087
Transit,29.54245,113.43764,394.6785
Transit,21.29803,104.548083,188.6319
Transit,27.68184,158.053321,264.53265
Transit,40.46216,191.802102,351.1686
Transit,26.58277,72.204411,199.8924
Auto,20.82787,78.442265,149.450385
Auto,22.62351,106.319172,178.86975
Auto,67.31281,151.099788,607.3581
Active,2.528039,22.375469,26.59551
Transit,41.5647,124.395501,378.2169
Transit,44.82082,196.514312,382.0818
Auto,9.982904,40.958895,104.228445
Transit,118.8712,314.42089,1285.80765
Transit,36.84493,103.554614,386.17845
Transit,62.39422,146.4815,853.31625
Transit,21.53195,145.118339,203.0499
Transit,17.45311,70.30349,167.8551
Auto,20.11114,79.485217,195.43155
Auto,24.66,167.424352,233.2785
Transit,39.46297,207.55412,343.71225
Transit,41.05914,193.957826,378.21795
Transit,49.12418,129.094669,377.3922
Transit,0,0,0
Transit,83.63383,208.02147,699.48915
Transit,20.37751,58.527638,155.35335
Transit,52.80012,217.47744,492.5289
Transit,20.36876,73.720644,167.30355
Transit,33.44566,87.957959,274.3944
Active,0,0,0
Auto,59.19203,187.09026,796.28505
Transit,22.26353,152.12783,211.0866
Transit,44.82082,196.514312,382.0818
Transit,43.31576,143.50128,368.9538
Transit,37.60596,124.081595,513.38565
Transit,9.906636,47.128307,114.03624
Transit,13.19265,54.022869,108.181125
Transit,2.528039,22.375469,26.59551
Transit,19.64561,73.388725,177.96375
Transit,56.80202,169.54381,536.1228
Transit,13.42306,59.793148,116.812875
Auto,38.49326,125.33949,379.23255
Transit,37.79124,140.04163,343.992
Auto,25.16137,159.974277,229.68555
Active,24.1201,157.693957,229.23195
Transit,7.806826,41.39293,77.926095
Active,12.30278,58.57249,99.40572
Transit,36.82833,169.814589,303.22905
Auto,16.64452,64.583529,134.70039
Transit,64.90652,118.09352,685.9146
Transit,39.88817,192.632451,364.02255
Transit,35.72511,159.999486,297.9897
Transit,24.03733,142.813991,228.09975
Active,2.844491,38.838779,28.97367
Transit,20.79564,71.990215,192.19245
Transit,24.1516,136.473682,212.60655
Transit,14.00896,48.576713,91.230555
Transit,21.62753,78.868449,138.80016
Transit,22.29515,79.701972,191.7045
Transit,0,0,0
Transit,18.39233,72.07162,171.77445
Transit,41.84859,153.038635,400.8756
Auto,33.31496,140.49151,264.1536
Transit,56.80202,169.54381,536.1228
Transit,2.528039,22.375469,26.59551
Transit,34.79811,113.247573,312.35235
Transit,25.99334,99.445352,212.1618
Transit,20.81096,76.291414,175.4244
Active,12.98915,59.026898,113.419995
Transit,23.18255,119.34034,229.3059
Active,0,0,0
Transit,24.32158,64.84463,214.5087
Transit,41.30328,82.670541,402.8931
Transit,31.09102,120.25795,228.5613
Transit,56.83051,128.486078,544.09935
Transit,42.48964,85.084262,428.70675
Transit,35.53727,152.810304,407.31975
Transit,35.72496,147.635268,326.17065
Auto,12.0378,51.885678,93.291705
Transit,59.19203,187.09026,796.28505
Auto,10.43929,63.037964,85.02027
Transit,23.74004,122.123463,239.3733
Transit,33.62196,111.104359,297.72675
Active,16.58455,72.991158,137.20812
Auto,48.98594,99.56036,488.7621
Transit,15.08931,66.296191,131.8353
Auto,16.84466,61.391012,127.50516
Transit,17.15073,63.999716,156.47205
Transit,22.15637,126.309394,203.86695
Transit,32.70399,85.525378,242.22315
Transit,34.77583,123.953976,310.94865
Auto,34.28101,119.34991,284.83365
Transit,13.08347,71.631041,113.388045
Transit,0,0,0
Transit,23.84147,165.279704,219.73005
Transit,44.31079,130.2442,321.25335
Auto,34.28101,119.34991,284.83365
Transit,5.79051,40.20625,59.575875
Transit,36.86478,125.01931,287.0094
Transit,28.61078,128.013521,237.74385
Auto,13.83281,59.200948,121.49904
Transit,51.48994,152.34414,527.10945
Transit,34.43121,188.43778,308.7147
Transit,17.15073,63.999716,156.47205
Transit,27.68184,158.053321,264.53265
Transit,33.61649,93.224157,282.19515
Auto,46.24267,111.776937,447.73845
Transit,45.68172,177.46548,536.80905
Transit,28.85542,154.727068,265.85055
Transit,55.89113,187.338114,482.1246
Transit,34.24345,104.196955,211.57035
Transit,9.424928,39.706241,69.033465
Transit,47.17402,151.916757,423.1086
Transit,29.16936,113.889971,236.5701
Active,0,0,0
Active,2.528039,22.375469,26.59551
Transit,20.27815,55.104548,121.26783
Active,2.528039,22.375469,26.59551
Transit,25.48178,68.828393,160.4478
Transit,14.84524,138.334665,149.024805
Active,0,0,0
Auto,112.0995,254.62423,1232.13375
Auto,0,0,0
Transit,40.33252,138.83887,318.1263
Transit,32.17227,112.7836,439.8222
Auto,26.8666,178.298371,247.1088
Auto,66.05123,152.6132,549.14475
Transit,32.69547,146.169009,273.03855
Transit,24.12114,108.774001,205.3692
Transit,2.528039,22.375469,26.59551
Transit,50.9517,108.108363,472.02525
Transit,16.34245,143.327797,163.61235
Transit,19.91118,77.459092,161.7705
Transit,35.69675,190.101468,352.302
Transit,40.47385,113.1284,377.85825
Active,2.528039,22.375469,26.59551
Active,2.844491,38.838779,28.97367
Transit,27.26112,167.564731,256.8636
Auto,21.29803,104.548083,188.6319
Auto,25.48178,68.828393,160.4478
Auto,25.34775,133.144018,229.0425
Active,12.71917,56.621761,107.68599
Transit,29.31254,109.333033,292.1457
Active,2.528039,22.375469,26.59551
Transit,19.16392,149.893905,176.6967
Transit,8.753856,60.189491,64.205055
Transit,40.49353,185.476416,370.82475
Auto,42.14489,242.40519,414.6432
Transit,15.04002,63.056533,148.619385
Transit,47.28394,167.50441,447.4308
Transit,24.13668,143.080264,222.56865
Transit,47.25738,154.297643,396.9633
Transit,35.16983,135.725934,318.897
Transit,24.69421,154.561606,234.84285
Auto,3.528347,49.776334,31.4367
Active,2.528039,22.375469,26.59551
Auto,45.85448,140.235017,409.63245
Auto,31.89972,113.302907,223.79925
Transit,11.30403,45.396239,92.669595
Transit,0,0,0
Transit,28.74846,153.887715,275.0292
Auto,20.91719,86.586172,173.15835
Auto,17.29011,135.936822,155.9637
Transit,67.73977,175.76457,635.4549
Transit,43.56975,137.710956,392.47965
Transit,22.34805,78.451071,179.0262
Transit,15.1978,106.947948,137.30175
Transit,25.97268,75.975189,223.52145
Transit,52.19739,136.343711,483.69675
Transit,13.81405,58.836568,125.63187
Transit,35.16983,135.725934,318.897
Transit,12.13721,61.584141,123.31431
Transit,29.22891,119.53514,239.7642
Transit,11.42405,47.588492,94.216605
Auto,30.14288,154.212395,266.94
Auto,28.91429,99.373434,238.2948
Transit,38.80453,128.213754,340.6104
Auto,0,0,0
Transit,35.7491,128.079271,292.39455
Transit,35.98014,109.191086,357.4086
Active,3.528347,49.776334,31.4367
Transit,13.98965,62.674411,143.0535
Auto,15.90566,70.642041,115.28505
Active,2.528039,22.375469,26.59551
Active,2.528039,22.375469,26.59551
Transit,16.954,80.178955,150.43725
Auto,18.68379,76.126124,175.95345
Auto,20.27815,55.104548,121.26783
Active,2.528039,22.375469,26.59551
Transit,42.37313,188.2405,388.4175
Transit,24.13668,143.080264,222.56865
Transit,42.14489,242.40519,414.6432
Active,2.528039,22.375469,26.59551
Auto,57.3699,149.47729,565.047
Auto,37.60596,124.081595,513.38565
Auto,30.00912,81.847771,195.50805
Transit,27.90612,183.606526,262.5849
Transit,36.82833,169.814589,303.22905
Transit,67.73977,175.76457,635.4549
Active,0,0,0
Transit,32.68334,121.362462,297.897
Transit,38.49236,90.195654,396.5535
Transit,15.04002,63.056533,148.619385
Transit,39.73996,145.178683,396.5076
Transit,11.72689,59.691745,113.736195
Active,2.844491,38.838779,28.97367
Active,2.528039,22.375469,26.59551
Transit,33.56446,108.56313,289.4898
Transit,23.22306,85.43266,185.8599
Transit,6.828636,44.867934,61.217055
Transit,19.63207,78.999707,144.831315
Transit,79.0806,216.04016,884.09805
Auto,31.4018,125.346897,318.5607
Transit,25.48178,68.828393,160.4478
Transit,18.68379,76.126124,175.95345
Active,6.647332,38.19553,51.41061
Transit,12.19291,57.282726,128.62038
Transit,13.84658,55.47682,122.03598
Transit,51.48994,152.34414,527.10945
Transit,11.72689,59.691745,113.736195
Transit,32.37594,88.24888,265.7412
Auto,69.44624,179.49367,616.87425
Auto,13.40715,55.973769,107.281575
Active,2.528039,22.375469,26.59551
Transit,14.06724,63.70102,124.24251
Transit,12.19291,57.282726,128.62038
Transit,15.0851,58.947733,119.401665
Transit,45.72828,91.64603,446.07945
Transit,53.91111,169.65436,522.10725
Transit,24.19073,161.392921,227.6664
Transit,15.1978,106.947948,137.30175
Active,32.49361,156.78013,298.7754
Active,2.528039,22.375469,26.59551
Transit,49.05235,148.301358,455.1891
Transit,22.86195,75.64397,199.0806
Transit,5.855869,26.283275,39.27903
Transit,37.50957,165.55157,330.0378
Transit,39.90813,219.24408,398.78415
Transit,23.5912,137.652486,215.2239
Active,2.528039,22.375469,26.59551
Transit,24.95148,97.115374,197.87895
Auto,18.13886,65.9456,139.86651
Transit,16.44713,86.243846,128.417805
Transit,56.34711,164.18643,532.908
Transit,32.42408,167.909758,291.64515
Transit,20.17106,77.711406,158.9787
Transit,30.44242,152.855332,288.315
Auto,33.34226,96.655821,261.71145
Transit,25.15217,138.841306,228.54855
Active,2.528039,22.375469,26.59551
Transit,16.34245,143.327797,163.61235
Transit,0,0,0
Transit,34.79811,113.247573,312.35235
Transit,29.08554,126.037411,236.86905
Transit,60.81387,203.35427,528.96315
Transit,34.06835,173.984731,278.99235
Transit,18.62881,59.267038,179.21415
Transit,69.68258,206.64346,601.02945
Transit,32.68334,121.362462,297.897
Transit,17.89502,68.564052,120.3324
Auto,18.0889,60.860344,140.054715
Active,62.76768,158.74879,500.8512
Active,0,0,0
Transit,57.00053,132.011714,491.59155
Active,0,0,0
Transit,7.754499,42.48468,67.407555
Transit,35.80879,151.243962,312.5253
Transit,16.64929,66.365011,169.3011
Transit,56.06486,179.738049,473.916
Transit,40.258,92.39753,404.8953
Transit,27.75235,107.965702,256.29375
Auto,33.04816,117.06557,309.16035
Transit,44.98193,201.440072,415.4499
Transit,29.9297,130.990144,248.10735
