Origin,Sample_TopSchool,SC_Sample_Prob,SG_Sample_Prob,MI_Sample_Prob,OC_Sample_Prob,RY_Sample_Prob,YK_Sample_Prob,YG_Sample_Prob,SC_Family_Prob,SG_Family_Prob,MI_Family_Prob,OC_Family_Prob,RY_Family_Prob,YK_Family_Prob,YG_Family_Prob,SC_NonFam_Prob,SG_NonFam_Prob,MI_NonFam_Prob,OC_NonFam_Prob,RY_NonFam_Prob,YK_NonFam_Prob,YG_NonFam_Prob,Grav_Pred,SG_Norm_Grav,MI_Norm_Grav,OC_Norm_Grav,RY_Norm_Grav,SC_Norm_Grav,YG_Norm_Grav,YK_Norm_Grav,HZ_Pred,MI_Norm_HZ,OC_Norm_HZ,RY_Norm_HZ,SC_Norm_HZ,SG_Norm_HZ,YG_Norm_HZ,YK_Norm_HZ,Dist_Pred,MI_Norm_Dist,OC_Norm_Dist,RY_Norm_Dist,SC_Norm_Dist,SG_Norm_Dist,YG_Norm_Dist,YK_Norm_Dist
1025,,,,,,,,,,,,,,,,,,,,,,,SC,0.5867181876270616,0.10798315215642458,0.5757823664035088,0.6176528807759525,5.772905708303986,1.1693336888125,0.7866951824718379,RY,0.0,0.19289473684210526,3.1769311429570077,0.2717330861909175,0.08388421406933694,0.0,1.5098809140650145,SC,0.0,3.291255761090692,1.04013489953062,3.8226299820005503,0.5430093939220533,0.026199959150326795,0.9088502958461537
1026,,,,,,,,,,,,,,,,,,,,,,,SC,0.5692235574621339,0.10476322648044692,0.5586132881140351,0.5992352937294652,5.6007653389063945,1.134466757125,0.9039316129707113,RY,0.0,0.19289473684210526,3.1769311429570077,0.2717330861909175,0.08388421406933694,0.0,1.5098809140650145,YK,0.11829919304779639,1.878044590643275,0.652348838489174,2.4964101134166015,0.5549807684181631,0.8693384627525252,1.790104060371199
1027,,,,,,,,,,,,,,,,,,,,,,,SC,0.5639799749781218,0.10379827088268156,0.5534679817543859,0.5937157960433415,5.549177260852642,1.1240162845,0.9390671976955262,RY,0.0,0.19289473684210526,3.1769311429570077,0.2717330861909175,0.08388421406933694,0.0,1.5098809140650145,RY,0.1904665110447015,0.8894590643274852,1.6077700360923006,2.7448115932764723,0.490853798161988,4.300012152777779,0.7176698420691502
1028,SC,13.586654309545876,0.0,0.0,0.0,0.0,0.0,0.0,10.436317780580076,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,SC,0.6017301781252103,0.11074593153072625,0.5905139946491228,0.6334557868787137,5.920607939221502,1.19925268725,0.6861002394721596,RY,0.0,0.19289473684210526,3.1769311429570077,0.2717330861909175,0.08388421406933694,0.0,1.5098809140650145,SG,0.017241987650690974,3.6225172305764404,0.14155981732353629,0.16083958381017063,1.6131140447672185,5.697293402777776,0.3237510372450152
1029,SC,9.05776953969725,0.8223942555817345,0.0,0.0,0.0,0.0,0.0,6.957545187053383,1.1250679717237628,0.0,0.0,0.0,0.0,0.0,,,,,,,,SC,0.6127253779670145,0.1127695520670391,0.6013042368859649,0.6450306997902832,6.028793073586655,1.2211662261875,0.6124198815963952,RY,0.0,0.19289473684210526,3.1769311429570077,0.2717330861909175,0.08388421406933694,0.0,1.5098809140650145,RY,0.37400744878957176,6.53687232601706,1.8769272544156879,0.5205616865219985,0.7361605007046728,2.197203431372549,0.10798320721037925
1030,YK,0.0,1.233591383372602,0.0,0.0,0.0,2.359188928226585,0.0,0.0,1.6876019575856445,0.0,0.0,0.0,2.0414405525407004,0.0,,,,,,,,SC,0.6155051231841132,0.11328125977653632,0.6040327329385965,0.6479576064522894,6.056149462372567,1.2267073855000001,0.5937896827615062,RY,0.0,1.3181140350877194,3.1769311429570077,0.2717330861909175,0.17023561090541908,0.0,1.1795944641132925,YK,0.15119896862913623,4.094275260508962,0.9493804774751597,3.002289765300436,0.40976739906620646,0.32097775743992846,1.340356753729339
1031,SG,3.396663577386469,1.233591383372602,0.0,0.0,0.0,1.1795944641132925,0.0,5.218158890290038,0.0,0.0,0.0,0.0,2.0414405525407004,0.0,0.0,1.8292263610315187,0.0,0.0,0.0,0.0,0.0,SC,0.6147550774183776,0.11314322645810056,0.6032966787719298,0.6471680109612024,6.048769517831325,1.225211424125,0.5988159725201159,RY,0.0,4.956323099415205,3.1769311429570077,0.2717330861909175,0.384469314484461,0.0,0.23591889282265852,SG,0.07445403758252919,1.0801382832572908,1.272518681286922,2.8444491024455036,0.801116179243197,0.08329545454545456,0.8381387730866118
1032,SC,7.410902350661386,0.6728680272941464,0.0,0.0,0.0,0.42894344149574276,4.1647727272727275,5.692536971225495,0.9205101586830787,0.0,0.0,0.0,0.37117100955285465,3.582683982683983,,,,,,,,SC,0.6261184746819254,0.1152344959329609,0.6144476984649122,0.6591299355749739,6.160571895106581,1.247858741875,0.5226708614483424,OC,0.0,13.143633040935672,0.6148898986368402,0.4075996292863763,0.9897514865926176,0.0,0.1887351142581268,RY,0.141504034761018,0.7379794881941698,2.0993804862178536,1.4836835301288258,0.4645083738148274,1.4228809458542189,1.0859937181567454
1033,,,,,,,,,,,,,,,,,,,,,,,SC,0.6275722473241333,0.11550217606703911,0.6158749587719299,0.6606609653058372,6.1748816990917526,1.25075729875,0.5129261608046346,OC,0.0,13.143633040935672,0.6148898986368402,0.9510658016682114,0.9897514865926176,0.0,0.0,SC,0.0,0.0,0.7541775210579363,5.865029403117791,0.4187783698917642,4.393665442059766,0.733690817809192
1034,YK,3.8819012312988215,0.0,0.0,4.5927318295739346,1.4640235681829528,1.34810795898662,0.0,2.9818050801657354,0.0,0.0,5.162819713038053,1.2360540661638413,1.166537458594686,0.0,,,,,,,,SC,0.6208643301884887,0.114267492849162,0.6092914935526316,0.6535987703530234,6.10887531403151,1.2373871955000002,0.5578794206050852,OC,0.0,13.143633040935672,0.0,2.513531047265987,1.0020874004263436,0.0,0.0,SG,0.0,0.629204260651629,0.07590740379275855,5.139171598147502,0.9529422233587497,0.02581498015873016,0.9462832750698859
1035,SG,2.2644423849243127,1.0279928194771684,0.0,0.0,1.708027496213445,0.3931981547044308,0.0,1.0436317780580076,1.3500815660685155,0.0,0.0,1.730475692629378,0.4082881105081401,0.0,11.160839160839162,0.9146131805157593,0.0,0.0,0.0,0.0,0.0,SC,0.6240785956344667,0.11485906889385475,0.6124458368859649,0.6569825043411394,6.140502015440223,1.2437932489999999,0.5363399926617316,OC,0.0,13.143633040935672,0.0,2.513531047265987,1.0020874004263436,0.0,0.0,SC,0.0,0.7576476608187134,0.0615743912384947,6.348665007389587,0.7552862741453353,2.9516921048276843,0.5972598248611274
1036,SC,4.528884769848625,0.616795691686301,0.0,2.6790935672514617,0.8540137481067225,0.7863963094088616,0.0,3.7950246474836637,0.6136734391220525,0.0,3.2854307264787614,0.786579860286081,0.7423420191057093,0.0,0.0,1.8292263610315187,0.0,0.0,0.0,0.0,0.0,SC,0.6281955169033995,0.11561688442458098,0.6164865958333333,0.661317098944425,6.181010815477294,1.2519983135625,0.5087508540843257,OC,0.0,13.143633040935672,0.0,2.513531047265987,1.0020874004263436,0.0,0.0,SG,0.0,0.4592731829573934,0.02049632995456134,5.120154203226492,0.9683719060587118,0.04164772727272728,0.9977122319800142
1037,SC,6.793327154772938,0.0,0.0,0.0,1.2810206221600837,0.0,11.453125,5.218158890290038,0.0,0.0,0.0,1.0815473078933613,0.0,9.852380952380953,,,,,,,,SC,0.6240294468865702,0.11485012547486033,0.6123981918859649,0.6569313762460679,6.140022420129751,1.2436953018749999,0.5366672735049888,OC,0.0,13.143633040935672,0.0,2.513531047265987,1.0020874004263436,0.0,0.0,SG,0.0,11.260267125378963,0.13306919082661828,1.4689481904877422,1.0638579040851701,0.6770117005951565,0.3287816955492223
1038,SC,5.434661723818351,0.4934365533490408,0.0,0.0,0.5124082488640336,0.9436755712906341,4.58125,4.17452711223203,0.6750407830342577,0.0,0.0,0.4326189231573445,0.8165762210162802,3.9409523809523814,,,,,,,,SC,0.6315226238875798,0.11622923016759776,0.6197516928947369,0.6648196245368753,6.2137489867284526,1.258629260625,0.4864548342516897,OC,0.0,13.143633040935672,0.0,2.513531047265987,1.0020874004263436,0.0,0.0,SC,0.0,2.800456505847953,0.1688178146371086,5.6744003185418155,0.7266057517189956,2.663898434802855,0.517343819149906
1039,RY,1.9409506156494107,0.3524546809636005,0.0,0.0,2.1960353522744294,1.34810795898662,0.0,1.7393862967633458,0.5625339858618814,0.0,0.0,2.1630946157867226,0.6804801841802335,0.0,0.0,0.0,0.0,0.0,0.0,5.911111111111111,0.0,SC,0.6302362890710199,0.11599247526256981,0.6184893254385965,0.6634654730094373,6.2010940644114925,1.256065593125,0.49507414987447695,OC,0.0,13.143633040935672,0.0,2.513531047265987,1.0020874004263436,0.0,0.0,YK,0.15119896862913623,4.551509301925136,1.1762451157994547,3.222606999082184,0.19373798746328605,0.04164772727272728,1.4297521914557527
1040,RY,4.528884769848625,0.0,0.0,0.0,1.708027496213445,0.0,15.270833333333332,3.4787725935266915,0.0,0.0,0.0,1.4420630771911482,0.0,13.136507936507936,,,,,,,,SC,0.6326473952406597,0.11643612453631284,0.6208549221929824,0.6660037026424327,6.224814243317887,1.2608709578750001,0.4789182872610235,OC,0.0,13.143633040935672,0.0,2.513531047265987,1.0020874004263436,0.0,0.0,SG,0.0,12.055329564441406,0.32684048882493477,1.2803035086631014,0.9570929454815355,0.03817708333333333,0.36915630689447887
1041,,,,,,,,,,,,,,,,,,,,,,,SC,0.6326473532985527,0.11643622281564243,0.6208554687280701,0.6660036565256902,6.22481440635774,1.2608708662499999,0.47891825895075635,OC,0.0,13.143633040935672,0.0,2.513531047265987,1.0020874004263436,0.0,0.0,OC,0.0,14.921820507708665,0.05124082488640335,0.6731336763692432,1.0888046629092427,0.11902267156862747,0.1528722400301756
1042,SC,13.586654309545876,0.0,0.0,0.0,0.0,0.0,0.0,10.436317780580076,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,SC,0.6326474889936048,0.11643625557541899,0.6208555973245614,0.6660037999999999,6.224812843892494,1.2608711411250002,0.4789183580366913,OC,0.0,13.143633040935672,0.0,2.513531047265987,1.0020874004263436,0.0,0.0,SG,0.15119896862913623,9.039961458366207,0.6106272085999057,1.674958140859451,0.7674921046340627,0.12555380639097743,0.7233842666525718
1043,RY,3.396663577386469,0.0,0.0,8.037280701754385,2.5620412443201674,0.0,0.0,2.609079445145019,0.0,0.0,9.034934497816595,2.1630946157867226,0.0,0.0,,,,,,,,SC,0.6326475802793672,0.11643615729608939,0.6208551150877193,0.6660032773435861,6.2248137541983315,1.260871324375,0.4789184288123592,OC,0.0,13.143633040935672,0.0,2.513531047265987,1.0020874004263436,0.0,0.0,RY,0.0,3.9307815001332798,1.694182776870604,3.4450721793623273,0.08669122121481251,0.0,1.2192322476092867
1044,RY,0.0,0.41119712779086726,0.0,0.0,2.5620412443201674,1.5727926188177233,0.0,0.0,0.5625339858618814,0.0,0.0,2.1630946157867226,1.360960368360467,0.0,,,,,,,,SC,0.6326475802793672,0.11643615729608939,0.6208551150877193,0.6660032773435861,6.2248137541983315,1.260871324375,0.4789184288123592,SC,0.0,0.0,0.0,13.088476984862526,0.0904633681139908,0.0,0.0,SG,0.07445403758252919,0.3058802423216186,1.4472713260453747,2.7850075231085962,0.9541651299657874,0.0,0.5273790351973842
1045,RY,0.0,1.233591383372602,0.0,0.0,2.5620412443201674,0.0,0.0,0.0,1.6876019575856445,0.0,0.0,2.1630946157867226,0.0,0.0,,,,,,,,SC,0.630565450727028,0.11605306446927373,0.6188123598245614,0.6638119890877316,6.204327035977758,1.256721628125,0.49287038431284197,SC,0.0,0.0,0.0,13.088476984862526,0.0904633681139908,0.0,0.0,SC,0.0,0.0,0.18361295584294532,12.707565426541331,0.009251935375294514,1.0362351190476191,0.011795944641132925
1046,SC,4.528884769848625,0.6579154044653877,0.0,0.0,1.0248164977280672,0.9436755712906341,0.0,4.013968377146183,0.7788932111933744,0.0,0.0,0.9983513611323335,0.6281355546279079,0.0,0.0,0.9146131805157593,0.0,0.0,0.0,2.9555555555555557,0.0,SC,0.6326299991349715,0.11643302873743015,0.6208384296929824,0.6659853891716183,6.224644804151993,1.2608362778125,0.47903415646604447,SC,0.0,0.0,0.0,9.425579681362814,0.755604093539132,0.0,0.0,SC,0.0,0.0,0.0,9.399538593936182,0.7479969466750012,0.0,0.02359188928226585
1047,SC,6.793327154772938,0.616795691686301,0.0,0.0,1.2810206221600837,0.0,0.0,5.218158890290038,0.8438009787928222,0.0,0.0,1.0815473078933613,0.0,0.0,,,,,,,,SC,0.6369983435981151,0.11723700279329607,0.6251253544736842,0.6705840533659561,6.267628060018536,1.2695435848124998,0.4497605239652398,SG,0.0,0.0,0.0,1.0597590361445783,1.174790194098508,0.0,2.103610127668705,YK,0.0,0.0,0.0,1.1293097665386822,1.1050041672677149,0.0,2.2129192146765373
1048,RY,0.0,0.0,0.0,0.0,5.124082488640335,0.0,0.0,0.0,0.0,0.0,0.0,4.326189231573445,0.0,0.0,,,,,,,,SC,0.6320950744362168,0.11633458560893854,0.6203134666666666,0.6654222627542817,6.219380926672845,1.259770175125,0.4826189629159962,SG,0.0,0.0,0.0,3.6762192827253064,1.1684994120655514,0.0,1.2069957796736035,SG,0.0,0.0,0.0,3.754283728319871,1.0798624000256447,0.0,1.3493998957806486
1049,RY,3.8819012312988215,0.0,0.0,0.0,2.9280471363659055,0.67405397949331,0.0,2.9818050801657354,0.0,0.0,0.0,2.4721081323276826,0.583268729297343,0.0,,,,,,,,SC,0.6346753725984519,0.11680937305027933,0.6228451136403509,0.6681379854806011,6.244765837571826,1.264912719875,0.465329896929514,SC,0.0,0.0,0.0,7.258929511147574,0.6860657348383441,4.054584633203053,0.46782921739213135,SC,0.0,0.0,0.0,7.544419342386278,0.6630533480154049,3.851721230389622,0.43358794397585754
1050,SG,0.0,1.4803096600471222,0.0,6.429824561403509,0.0,0.0,9.1625,0.0,1.1250679717237628,0.0,12.046579330422125,0.0,0.0,13.136507936507936,0.0,1.8292263610315187,0.0,0.0,0.0,0.0,0.0,SC,0.6352771875563784,0.1169201338547486,0.6234356930263159,0.6687715321635791,6.250687268359593,1.2661121369375001,0.46129705691020273,SC,0.0,0.0,0.0,7.258929511147574,0.6860657348383441,4.054584633203053,0.46782921739213135,YK,0.15119896862913623,4.3074682333445935,1.2588903553321462,3.376383222858407,0.19743876161340387,0.04164772727272728,1.3289862279910443
1051,,,,,,,,,,,,,,,,,,,,,,,SC,0.6342574737798722,0.11673256775418994,0.6224355659649122,0.6676986722684376,6.2406539860982395,1.264079848625,0.46812961720630836,SC,0.0,4.205688008385376,1.4865856843067602,4.067538755138384,0.0,0.0,1.3196685898230793,YK,0.0,4.155912002227791,1.5034879330929647,3.7733983969896836,0.0,0.0,1.413559150322909
1052,RY,0.0,0.9868731066980816,0.0,6.429824561403509,2.0496329954561343,0.0,0.0,0.0,1.3500815660685155,0.0,7.227947598253276,1.730475692629378,0.0,0.0,,,,,,,,SC,0.6352771110737127,0.11692011747486034,0.6234356287280701,0.6687720701922404,6.2506865210936065,1.2661119994999999,0.46129700028966847,SG,0.0,0.0,1.7061650074706571,1.9868935643497068,1.076190170333138,0.0,0.39912512570763037,SG,0.0,0.0,1.5734876332209706,2.1689790205358372,1.1028580999782376,0.0,0.4070616955667664
1053,SG,0.0,2.467182766745204,0.0,0.0,0.0,0.0,0.0,0.0,3.375203915171289,0.0,0.0,0.0,0.0,0.0,,,,,,,,SC,0.6349547958498822,0.11686090417877094,0.6231198921929824,0.6684327585739253,6.247520939332716,1.2654696166250001,0.4634547616672031,SC,0.0,2.4836131338572978,0.8221814498736305,4.532740253881105,0.6241917948418896,0.0,0.8289143559653642,SC,0.0,2.8010902154163295,0.965209902586978,4.454199824210326,0.5573795227225745,0.0,0.8056667512482554
1054,,,,,,,,,,,,,,,,,,,,,,,SC,0.6349548525950859,0.11686090417877094,0.6231199564912281,0.668432820062915,6.247521496385542,1.26546970825,0.4634543747602189,SC,0.0,0.06787037037037036,1.4013201042229353,6.289454414394175,0.010416993904035304,11.501366950757575,0.029358795551264173,SC,0.0,0.0,1.4166868061450366,6.866112802859788,0.0,9.994760416666665,0.0
1055,,,,,,,,,,,,,,,,,,,,,,,SC,0.6349548525950859,0.11686090417877094,0.6231199564912281,0.668432820062915,6.247521496385542,1.26546970825,0.4634543747602189,SC,0.0,0.0,0.5037496642547321,5.410038646350045,0.4877338119638691,4.353649492868242,0.9945472683451437,SC,0.0,0.0,0.640573358899073,5.396020252964061,0.46218903809711426,4.793252247615321,0.8770021833381306
1056,,,,,,,,,,,,,,,,,,,,,,,SC,0.6349551239851902,0.11686095331843574,0.6231202136842106,0.6684331070115345,6.247518371455052,1.2654702580000001,0.4634545729320888,RY,0.0,0.0,2.412199797173583,1.5597954959261722,0.357866654083416,0.0,1.2710760803406436,RY,0.0,0.0,2.2437649947628966,1.5161320247047776,0.388071568377021,0.0,1.3835727827584918
1057,,,,,,,,,,,,,,,,,,,,,,,SC,0.5883847695859981,0.10828986556424582,0.5774178887280702,0.6194073307514855,5.789303726709917,1.1726551866875,0.7755271831477311,SC,0.0,0.0,1.5966674307866189,4.563184700172653,0.012522821619085503,14.569465773809519,0.13891809956663512,RY,0.0,0.05358187134502923,1.8627869875667848,3.9493492651926383,0.026316616178615505,15.27628720238095,0.0
1058,YK,0.0,0.0,0.0,0.0,0.0,4.71837785645317,0.0,0.0,0.0,0.0,0.0,0.0,4.082881105081401,0.0,,,,,,,,SC,0.6052985484449681,0.1114027814301676,0.5940164165350877,0.6372128871373646,5.955723747803522,1.2063644823125,0.662185528213711,SC,0.0,0.0,1.4384031557397505,5.451806787589922,0.0,14.569465773809519,0.0,RY,0.0,1.1175647451963242,1.812224994121184,2.066764029915096,0.6198510520296111,5.787645833333334,0.38634527257958223
1059,SG,0.0,2.467182766745204,0.0,0.0,0.0,0.0,0.0,0.0,3.375203915171289,0.0,0.0,0.0,0.0,0.0,,,,,,,,SC,0.6052988074991587,0.11140273229050279,0.5940160950438595,0.6372131638378189,5.955720785912883,1.20636498625,0.6621858113163823,SC,0.0,0.920077276524645,0.22692365306835768,12.59612251202613,0.0,0.0,0.0,SC,0.0,0.0,0.09851658594231123,11.707328875943334,0.07915544709974195,0.057265625,0.4046570723558171
1060,SG,3.396663577386469,0.9251935375294514,0.0,0.0,1.2810206221600837,0.5897972320566462,0.0,2.609079445145019,1.2657014681892333,0.0,0.0,1.0815473078933613,0.5103601381351751,0.0,,,,,,,,SC,0.6197766060518345,0.11406731423463687,0.6082240462280701,0.6524543014051031,6.098172291232623,1.235219348,0.5651680498680399,RY,0.0,7.869054501784766,2.5714187589178854,3.4428934920501173,0.0,0.0,0.0,RY,0.0,8.666357386521856,2.5045265608600107,3.2092000970916623,0.002242893424313822,0.0,0.021447172074787135
1061,YK,1.235150391776898,0.4485786848627643,0.0,0.0,0.46582568078548503,3.002604090470199,0.0,0.9487561618709159,0.6136734391220525,0.0,0.0,0.3932899301430405,2.5981970668699823,0.0,,,,,,,,SC,0.6264789646247055,0.11530094913966481,0.6148014674122806,0.6595100400139811,6.164124560648749,1.2485772193124998,0.5202526031477309,RY,0.0,0.0,2.392651186438324,0.0,0.4359424177490484,0.0,1.6814467683730632,RY,0.0,0.0,2.5419941034149356,0.0,0.3855738504922281,0.0,1.640255890088526
1062,RY,1.9409506156494107,1.0573640428908015,0.0,0.0,2.1960353522744294,0.0,0.0,1.4909025400828677,1.446515963644838,0.0,0.0,1.854081099245762,0.0,0.0,,,,,,,,SC,0.6052988765802759,0.11140274867039106,0.5940161914912281,0.6372126463054877,5.955721465245598,1.2063651236875,0.662185886810428,RY,0.0,0.0,2.4569975533030415,0.0,1.1432455001522654,0.0,0.2695092494674085,SG,0.0,0.05358187134502923,2.0661032605981924,0.7614996248731191,1.3102502764821846,0.3665,0.0
1063,RY,0.0,0.9251935375294514,2.047486033519553,0.0,1.9215309332401258,0.0,5.7265625,0.0,0.9643439757632253,1.8133216476774756,0.0,1.854081099245762,0.0,5.629931972789116,0.0,1.8292263610315187,0.0,0.0,0.0,0.0,0.0,SC,0.611471646970717,0.1125388085810056,0.6000738899561403,0.6437114637609227,6.016457247432808,1.2186675208125,0.6208207457611844,SC,0.0,0.0,1.0500447571963976,4.191987398304383,0.6630152988775371,0.0,1.027689295449097,SC,0.0,0.0,0.9869553032720247,4.5995715114777145,0.6495095888465412,0.0,0.9700667008458735
1064,SG,6.793327154772938,1.233591383372602,0.0,0.0,0.0,0.0,0.0,5.218158890290038,1.6876019575856445,0.0,0.0,0.0,0.0,0.0,,,,,,,,SC,0.621994067980478,0.11447553381005585,0.610400734736842,0.6547886796644529,6.119996248730305,1.23963878825,0.5503064524557452,SC,0.0,0.0,1.2057907700672468,6.952487178921374,0.6160504910307165,0.0,0.015425466069173825,SC,0.0,0.0,1.2300644685230497,6.510595348426675,0.6926713521715204,0.0,0.0
1065,RY,5.434661723818351,0.0,0.0,0.0,3.074449493184201,0.0,0.0,4.17452711223203,0.0,0.0,0.0,2.5957135389440666,0.0,0.0,,,,,,,,SC,0.6308843661730057,0.11611175360893855,0.6191253315350878,0.6641477189723872,6.207464941723819,1.2573572307499998,0.49073328943031863,RY,0.0,0.0,3.577748262068429,2.7777699074687034,0.24012933222206193,0.0,0.0,RY,0.0,0.0,3.8051728625950925,0.47722878192757706,0.4186173668696389,0.9671527777777778,0.14855400759166448
1066,,,,,,,,,,,,,,,,,,,,,,,SC,0.6185543563076407,0.11384246750837987,0.607025141140351,0.6511676084236281,6.08615183849861,1.23278340575,0.5733564501963309,RY,0.0,0.0,2.819707828192623,4.266394951974191,0.0,0.0,0.6402883007276311,RY,0.0,0.0,2.881174493687601,3.9618438520083545,0.0,0.0,0.6894529312014024
1067,YK,3.396663577386469,0.616795691686301,0.0,0.0,0.0,2.359188928226585,0.0,2.609079445145019,0.8438009787928222,0.0,0.0,0.0,2.0414405525407004,0.0,,,,,,,,SC,0.6205998802692697,0.11421894286033518,0.609032532368421,0.6533209835931493,6.1062784016867475,1.2368613138125,0.5596489774444802,SG,0.0,6.118539404065719,0.0,0.0,1.5186782682331317,8.89362425595238,0.0,SG,0.0,6.442593747626639,0.0,0.0,1.48456581733088,9.065272389069259,0.0
1068,RY,1.5096282566162085,0.2741314185272449,1.8199875853507137,3.5721247563352825,2.27736999495126,0.5242642062725744,0.0,1.1595908645088973,0.3750226572412543,1.4103612815269255,4.015526443474042,1.9227507695881976,0.4536534561201557,0.0,,,,,,,,SC,0.6318082965129587,0.11628179322905029,0.6200320332456141,0.6651203620622159,6.216561532863763,1.259198618375,0.48453990419053744,SG,0.0,6.118539404065719,0.0,0.0,1.5186782682331317,8.89362425595238,0.0,SC,2.7135660354543027,0.16074561403508772,0.8723565585449541,5.02361641705015,0.4602212598165139,0.0458125,0.4803570789972464
1069,RY,4.0759962928637625,0.7401548300235611,0.0,0.0,2.0496329954561343,0.0,0.0,3.4787725935266915,0.7500453144825086,0.0,0.0,1.9227507695881976,0.0,0.0,0.0,1.8292263610315187,0.0,0.0,0.0,0.0,0.0,SC,0.6368592808414677,0.11721130274860335,0.624988302763158,0.6704376583292555,6.266253960148286,1.2692652738749999,0.45069466369488254,RY,0.0,7.000343915343914,2.1013821618592674,0.0,0.915706632366848,0.0458125,0.0,RY,0.0,7.587077004379636,2.1572257881153365,0.027173308619091754,0.8413244540903574,0.0,0.0
1070,,,,,,,,,,,,,,,,,,,,,,,SC,0.6368589921810838,0.11721135188826814,0.6249885921052631,0.6704373560083887,6.266256935625579,1.2692646783125,0.45069446080463466,SG,0.0,3.0192108744082424,0.929736300438852,0.0,1.7853591864211178,0.0458125,0.0,SG,0.0,0.06429824561403509,0.6717803529337958,0.08361018036643617,1.870101943944085,0.091625,0.4753895316141856
1071,,,,,,,,,,,,,,,,,,,,,,,SC,0.6368589206327836,0.11721135188826814,0.6249885278070176,0.6704372791471513,6.266256215532901,1.2692657319999998,0.4506948241197297,SG,0.0,3.0192108744082424,0.929736300438852,0.0,1.7853591864211178,0.0458125,0.0,RY,0.0,4.1838511208577,2.5159809527146124,2.435487338323297,0.4167751955214089,0.0,0.14469692093123054
1072,SC,5.434661723818351,0.4934365533490408,3.275977653631285,0.0,1.0248164977280672,0.0,0.0,4.17452711223203,0.6750407830342577,2.5386503067484663,0.0,0.865237846314689,0.0,0.0,,,,,,,,SC,0.6368593573241333,0.1172113191284916,0.6249883670614035,0.6704371203005942,6.266254721000927,1.2692654113125001,0.45069471559703894,SG,0.0,2.954912628794208,0.929736300438852,0.0,1.7680889070539016,0.0,0.0471837785645317,RY,0.04094972067039106,0.7937771512113619,1.9586770475437032,3.3664627175933917,0.7558324565127827,0.0,0.17188376477079406
1073,RY,0.0,1.233591383372602,0.0,0.0,2.5620412443201674,0.0,0.0,0.0,1.6876019575856445,0.0,0.0,2.1630946157867226,0.0,0.0,,,,,,,,SC,0.6368589354358802,0.11721135188826814,0.6249885278070176,0.6704372945193987,6.266256378572752,1.2692645866875,0.4506948382748632,YK,0.0,0.34828216374269,0.10522669396314976,0.0,0.8601362776682536,0.0,2.9253942710009655,SG,0.0,0.6483406432748536,1.2516181488324098,0.6906549274019154,1.1380761648314663,0.0,1.0543327662574522
1074,SG,0.0,1.233591383372602,0.0,0.0,1.2810206221600837,1.1795944641132925,0.0,0.0,1.6876019575856445,0.0,0.0,1.0815473078933613,1.0207202762703502,0.0,,,,,,,,SC,0.6305651842712892,0.11605301532960892,0.6188121026315789,0.6638117072631947,6.204330160908249,1.2567210783749998,0.4928701767042163,YK,0.0,0.0,0.09426059435147169,0.4373816087115438,0.7600399013828836,0.0,3.026143736641001,RY,0.0,0.3789003759398497,1.5016116907675798,2.849638807027593,0.6943135390358547,0.0,0.9625809654173025
1075,RY,1.9409506156494107,0.704909361927201,1.1699920191540303,0.0,1.4640235681829528,0.67405397949331,3.2723214285714284,1.4909025400828677,0.9643439757632253,0.9066608238387378,0.0,1.2360540661638413,0.583268729297343,2.814965986394558,,,,,,,,SC,0.636859263571188,0.11721141740782123,0.6249888492982456,0.670437642957008,6.266253810695088,1.2692652280624999,0.4506946542581268,YK,0.0,0.0,0.09426059435147169,0.4373816087115438,0.7600399013828836,0.0,3.026143736641001,YK,0.7832464754364196,0.0,0.7277946824040848,0.11253592458411733,0.29401255318412844,1.7136488788988788,3.044723953405961
1076,RY,0.0,0.616795691686301,0.0,0.0,2.5620412443201674,1.1795944641132925,0.0,0.0,0.8438009787928222,0.0,0.0,2.1630946157867226,1.0207202762703502,0.0,,,,,,,,SC,0.6368589206327836,0.11721135188826814,0.6249885278070176,0.6704372791471513,6.266256215532901,1.2692657319999998,0.4506948241197297,SG,0.0,0.0,0.09426059435147169,0.4373816087115438,1.672897525078609,0.0,1.280343929753328,SG,0.5022834848435797,0.0,0.49378723125459945,0.9757374792417343,1.7511036345570223,1.6312237204283935,0.263231697865736
1077,,,,,,,,,,,,,,,,,,,,,,,SC,0.6368593573241333,0.1172113191284916,0.6249883670614035,0.6704371203005942,6.266254721000927,1.2692654113125001,0.45069471559703894,SG,0.0,0.0,1.1259499966114324,3.4237877133516346,0.9812345308601224,0.0,0.6159943786988827,SG,0.0,0.0,1.2151263376027441,3.780229615662886,0.8989293650737602,0.0,0.567498392516899
1078,,,,,,,,,,,,,,,,,,,,,,,SC,0.6368593573241333,0.1172113191284916,0.6249883670614035,0.6704371203005942,6.266254721000927,1.2692654113125001,0.45069471559703894,YK,0.0,0.0,0.47358130783121,1.2080667165038583,0.449751985295895,0.0,3.002624266031231,YK,0.0,0.0,0.46258638477458497,1.2402156350376379,0.46616169748265285,0.0,2.970201118928992
