,SG,MI,OC,RY,SC,YG,YK,SGNorm,MINorm,OCNorm,RYNorm,SCNorm,YGNorm,YKNorm,Origin
156,0.409931905,0.033016672,0.029221654,0.169621686,0.020806217,0.023604801,0.313797065,1.011376933,0.540809395,0.939450553,0.869155509,0.282686872,1.081394957,1.480613123,156
157,0.440012842,0.026994547,0.03136596,0.180688549,0.024647746,0.025470609,0.270819747,1.0855921,0.442167661,1.008388113,0.925863028,0.334880408,1.166872279,1.277829898,157
158,0.44902947,0.027219036,0.032008698,0.185799516,0.021921881,0.024923299,0.2590981,1.107837771,0.445844768,1.029051549,0.952052047,0.297845018,1.141798631,1.222522738,158
159,0.461414147,0.028376775,0.032891529,0.190924015,0.022053622,0.022425404,0.241914506,1.138393033,0.464808403,1.057433809,0.978310404,0.299634944,1.027363843,1.14144405,159
160,0.477607882,0.0282899,0.034045886,0.197624661,0.022022285,0.021179076,0.21923031,1.178345935,0.463385403,1.094545376,1.012645065,0.299209168,0.970266432,1.034411441,160
161,0.480342253,0.02964271,0.034240804,0.19875609,0.022148361,0.020023345,0.214846438,1.185092128,0.485544275,1.1008118,1.018442599,0.300922126,0.917319499,1.013726675,161
162,0.484146891,0.033060069,0.034991174,0.200330373,0.020591823,0.018179814,0.208699855,1.194478866,0.541520236,1.124935554,1.026509358,0.279773983,0.83286275,0.984724774,162
163,0.494549228,0.0296905,0.035600268,0.204634654,0.021786313,0.019234388,0.194504648,1.220143334,0.48632707,1.144517398,1.048564848,0.296003099,0.881175414,0.917746425,163
164,0.513720734,0.032263608,0.036980335,0.212567443,0.018490159,0.016324327,0.169653394,1.267442943,0.528474295,1.188885321,1.089213112,0.251219394,0.747858228,0.800488819,164
165,0.534002895,0.029611728,0.038107195,0.220959798,0.017602505,0.015526957,0.144188922,1.31748274,0.485036804,1.225112883,1.132216233,0.239159144,0.711328717,0.680337818,165
166,0.541263915,0.028656812,0.039628823,0.220670373,0.016686258,0.014643044,0.138450774,1.335397003,0.469395385,1.274031884,1.130733195,0.226710425,0.670834462,0.653263068,166
167,0.557304932,0.024115026,0.040146717,0.226953942,0.017161411,0.014797456,0.119520517,1.374973124,0.39500143,1.290681732,1.162930717,0.233166156,0.677908438,0.563942962,167
168,0.562351227,0.020906914,0.040510238,0.230695873,0.017444355,0.015060347,0.113031045,1.387423257,0.34245291,1.302368621,1.182104684,0.237010424,0.689952151,0.533323182,168
169,0.552127298,0.022321606,0.039357942,0.228459317,0.018283328,0.016141723,0.123308787,1.362198955,0.365625407,1.265323301,1.170644383,0.248409255,0.739492691,0.58181745,169
170,0.544985987,0.02544223,0.038848879,0.225504384,0.018165046,0.016023183,0.131030291,1.344580036,0.416740891,1.248957388,1.155503064,0.246802196,0.734062051,0.618250424,170
171,0.526146418,0.029024187,0.037539038,0.217708944,0.019248476,0.016993819,0.153339118,1.298099375,0.475412945,1.206847148,1.115558587,0.261522388,0.778529342,0.723511897,171
172,0.531071426,0.026376125,0.037856991,0.219746815,0.018824098,0.016619151,0.149505395,1.31025027,0.432037973,1.217069056,1.126000805,0.255756518,0.76136485,0.705422943,172
173,0.541806107,0.022828485,0.038622204,0.224188612,0.020001253,0.017658421,0.134894918,1.336734689,0.37392803,1.24166998,1.148760943,0.271750116,0.808976399,0.636485195,173
174,0.515682863,0.020708714,0.03676003,0.213379333,0.023724976,0.020945974,0.168798111,1.272283872,0.339206419,1.181802718,1.093373301,0.32234305,0.959587417,0.79645327,174
175,0.507292606,0.024448763,0.036161937,0.209907611,0.022932892,0.020246664,0.179009526,1.251583576,0.400468006,1.162574568,1.075583914,0.31158128,0.927550299,0.844634583,175
176,0.511763451,0.027386789,0.036480638,0.211757558,0.021068428,0.018600593,0.172942543,1.262613967,0.448592548,1.17282051,1.085063194,0.28624945,0.85213965,0.816008266,176
177,0.491748057,0.025359094,0.035053857,0.201933276,0.023424976,0.021771632,0.200709109,1.213232332,0.415379124,1.126950753,1.034722762,0.318267052,0.99741288,0.947021414,177
178,0.470142756,0.024600048,0.033513744,0.193061193,0.022617329,0.024833881,0.231231049,1.159928104,0.402946035,1.077437468,0.98926148,0.307293835,1.137702181,1.091035461,178
179,0.451932406,0.024564438,0.032215631,0.185583295,0.023730954,0.026160588,0.255812687,1.114999844,0.402362748,1.035704276,0.950944115,0.322424274,1.198481943,1.207020918,179
180,0.430409294,0.023204514,0.030681362,0.176744977,0.026758469,0.025256885,0.2869445,1.061898392,0.380087342,0.986378881,0.90565584,0.363558071,1.15708103,1.353912573,180
181,0.443059564,0.019267162,0.031583152,0.186843465,0.030598753,0.028310608,0.260337296,1.093108922,0.315593966,1.015370643,0.957401325,0.415734674,1.296979706,1.228369734,181
182,0.458694947,0.020691527,0.032697693,0.193437019,0.02573192,0.027901792,0.240845101,1.131684269,0.338924908,1.051202153,0.991187242,0.349610708,1.278250855,1.13639819,182
183,0.473675593,0.020726963,0.033765576,0.199754533,0.024447879,0.026990344,0.220639112,1.168644261,0.339505345,1.085533658,1.023558702,0.332164879,1.236495129,1.041058698,183
184,0.502246879,0.022384927,0.035802257,0.207819789,0.025101137,0.023596209,0.183048802,1.239134844,0.366662598,1.151011154,1.064885742,0.341040472,1.081001344,0.863693415,184
185,0.531324469,0.020363821,0.037875029,0.220452091,0.022881217,0.020198328,0.146905045,1.310874574,0.333557115,1.217648961,1.129614698,0.310879181,0.925335903,0.693153512,185
186,0.556150824,0.020083453,0.039644755,0.230124172,0.018923873,0.016692535,0.118380389,1.372125728,0.328964713,1.27454411,1.179175238,0.257112115,0.764726772,0.558563405,186
187,0.569870764,0.018958913,0.04062277,0.232599578,0.018006759,0.01588356,0.104057656,1.405975329,0.310544877,1.305986426,1.191859424,0.244651611,0.727665581,0.490983338,187
188,0.548287532,0.019117729,0.039223331,0.239249254,0.020367063,0.017965557,0.115789534,1.35272555,0.313146259,1.260995694,1.225932913,0.27672024,0.823047081,0.546338775,188
189,0.53632111,0.019437288,0.038282878,0.2335128,0.023130364,0.020403026,0.128912534,1.3232022,0.318380604,1.230760935,1.196538851,0.314264254,0.934713634,0.608258047,189
190,0.510070463,0.018848765,0.036489363,0.225007592,0.027410948,0.024196935,0.157975935,1.258437055,0.308740662,1.173101009,1.152957462,0.372423074,1.108522096,0.745390151,190
191,0.507339363,0.020003135,0.03616527,0.213950937,0.026185369,0.023645294,0.172710631,1.251698933,0.327649108,1.162681721,1.096302252,0.355771555,1.083250049,0.814914019,191
192,0.473115054,0.019365112,0.033725619,0.206812433,0.026460452,0.030590045,0.209931286,1.167261308,0.317198365,1.084249056,1.059723966,0.359509014,1.401406425,0.99053513,192
193,0.460234076,0.019020547,0.032924173,0.203023246,0.02984432,0.03222429,0.222729348,1.135481581,0.311554439,1.058483285,1.040307862,0.405484453,1.476275292,1.050921222,193
194,0.434551054,0.017630947,0.031086858,0.191693685,0.034227104,0.031336495,0.259473857,1.072116872,0.288792939,0.999415224,0.982254252,0.465031829,1.435603191,1.224295701,194
195,0.420637023,0.016243067,0.030469397,0.201355686,0.040604911,0.037175669,0.253514247,1.037788415,0.266059617,0.979564388,1.031763147,0.551684885,1.703110323,1.19617601,195
196,0.458910436,0.017587463,0.032993349,0.218035113,0.034839916,0.036623192,0.201010531,1.132215919,0.288080673,1.060707231,1.117229907,0.473357895,1.677799962,0.948443641,196
197,0.480170953,0.0172997,0.034350415,0.22377321,0.029846492,0.033469832,0.181089398,1.184669501,0.283367158,1.104335717,1.146632384,0.405513964,1.533336688,0.854448205,197
198,0.493664766,0.017634372,0.035315734,0.217770541,0.027691498,0.029393876,0.178529214,1.217961204,0.288849036,1.135369871,1.115874213,0.376234805,1.346606943,0.842368289,198
199,0.505515662,0.018864527,0.036108855,0.222661231,0.028313406,0.026154228,0.162382091,1.24719953,0.308998846,1.160868006,1.140934514,0.384684463,1.19819056,0.766180062,199
200,0.503172303,0.017489193,0.035995883,0.229969703,0.029765569,0.028105161,0.155502188,1.241418036,0.286471023,1.157236069,1.178383728,0.40441449,1.287567709,0.733718079,200
201,0.518460786,0.017543883,0.037089589,0.237710582,0.028043261,0.024755117,0.136396782,1.279137515,0.28736684,1.192397748,1.218048632,0.381014098,1.13409381,0.643571555,201
202,0.539165008,0.018244482,0.038570725,0.243802609,0.023880418,0.021064644,0.115272113,1.330218617,0.29884258,1.240014982,1.24926468,0.324454986,0.965024024,0.543897383,202
203,0.547026348,0.017409024,0.039133109,0.251060024,0.02121627,0.018714634,0.105440592,1.349613979,0.285157864,1.258095122,1.286452271,0.288258132,0.857364154,0.497508553,203
204,0.535056559,0.017770095,0.038757527,0.256127456,0.022920106,0.020217574,0.109150683,1.320082321,0.291072178,1.246020492,1.312418211,0.311407562,0.926217598,0.515014166,204
205,0.543526608,0.014936057,0.039934074,0.274978491,0.020952709,0.017828079,0.08784398,1.34097948,0.244650951,1.283845448,1.409012473,0.28467722,0.816748888,0.414481092,205
206,0.536828817,0.01529843,0.038916951,0.267974772,0.024772146,0.021851228,0.094357657,1.324454807,0.250586571,1.251145822,1.373124835,0.336570586,1.001059364,0.445215079,206
207,0.52336163,0.017246736,0.038452509,0.264776718,0.026388455,0.023276951,0.106497,1.291228795,0.282499611,1.23621445,1.356737746,0.358530819,1.066375321,0.502493085,207
208,0.512622399,0.017130505,0.037663475,0.259343576,0.029659124,0.026161978,0.117418943,1.264733149,0.280595751,1.210847683,1.328897876,0.402968269,1.198545603,0.554026942,208
209,0.517090238,0.017476494,0.037456113,0.247527116,0.028280797,0.024946162,0.12722308,1.275756123,0.286263016,1.204181169,1.268349361,0.384241417,1.142846041,0.600286566,209
210,0.505706104,0.017091728,0.036631488,0.242077619,0.031841683,0.02810817,0.138543209,1.247669384,0.279960589,1.177670206,1.240425688,0.432621946,1.287705534,0.653699207,210
211,0.501785465,0.016959213,0.036347491,0.240200839,0.032411996,0.029287342,0.143007653,1.237996452,0.277790007,1.168539964,1.230808915,0.440370588,1.341726374,0.674764144,211
212,0.484236612,0.016408425,0.035289854,0.242999267,0.037217758,0.032943366,0.150904718,1.194700223,0.268768169,1.134537836,1.245148288,0.505664819,1.509217972,0.71202548,212
213,0.474320299,0.016185602,0.034358016,0.227943442,0.032718654,0.038101879,0.176372109,1.170234868,0.265118346,1.104580072,1.168000999,0.444537035,1.745542333,0.832190253,213
214,0.45982511,0.016424462,0.033308038,0.22011474,0.034117081,0.039730406,0.196480163,1.134472586,0.269030849,1.070824196,1.127886086,0.463536991,1.820149227,0.927067651,214
215,0.464402896,0.015736354,0.034084058,0.234696387,0.040553352,0.042656498,0.167870454,1.145766821,0.257759719,1.09577257,1.202603648,0.55098438,1.954200831,0.792076234,215
216,0.500174185,0.016833985,0.036748878,0.253045832,0.03505588,0.03094548,0.12719576,1.23402113,0.275738798,1.181444186,1.296627718,0.476292119,1.417689783,0.600157659,216
217,0.489853793,0.016486634,0.035990616,0.247824587,0.043522984,0.03839112,0.127930265,1.208558838,0.270049215,1.157066745,1.269873627,0.591331734,1.758793203,0.603623332,217
218,0.461566668,0.015640251,0.033875898,0.233263036,0.04030569,0.051884695,0.163463763,1.138769328,0.256185561,1.089080405,1.195259038,0.547619478,2.376967577,0.771283798,218
219,0.476129687,0.016133728,0.034944723,0.240622783,0.048491339,0.042773645,0.140904095,1.174698958,0.264268666,1.123442182,1.23297099,0.658835058,1.959567614,0.664838762,219
220,0.484286237,0.016180994,0.035575868,0.244968705,0.049138424,0.043344443,0.12650533,1.194822658,0.265042868,1.143732935,1.255239853,0.667626774,1.985717294,0.596899948,220
221,0.496638426,0.015950407,0.036489098,0.251733102,0.049644525,0.037828219,0.111716222,1.225297767,0.261265887,1.173092492,1.289901181,0.674503,1.733005292,0.527119348,221
222,0.497860843,0.01598967,0.036578912,0.252352713,0.048973974,0.036252669,0.111991219,1.228313691,0.261909011,1.17597992,1.29307612,0.66539246,1.660825396,0.528416888,222
223,0.479691199,0.015092344,0.035243942,0.243142994,0.067653749,0.04663367,0.112542103,1.18348586,0.247210902,1.133061822,1.245884756,0.919188099,2.136405002,0.531016165,223
224,0.464342603,0.014907336,0.034116251,0.235363255,0.069537874,0.052617293,0.129115389,1.145618068,0.244180495,1.09680754,1.206020732,0.944787059,2.410529731,0.60921519,224
225,0.420783511,0.01459386,0.030910948,0.212846971,0.06179219,0.077225544,0.181846976,1.038149827,0.239045789,0.993759869,1.090645437,0.839549125,3.537895249,0.858022743,225
226,0.432795064,0.015292666,0.031764255,0.218722622,0.049728238,0.057962386,0.193734769,1.067784522,0.250492163,1.021192942,1.120752757,0.675640384,2.655401813,0.914113843,226
227,0.434617833,0.015524086,0.03148211,0.213136055,0.045362351,0.049103581,0.210773984,1.072281628,0.254282798,1.012122208,1.092126727,0.616322581,2.249557822,0.994511298,227
228,0.42186709,0.015308186,0.030558499,0.20194451,0.045499975,0.04165731,0.24316443,1.040823214,0.25074638,0.982428923,1.034780326,0.618192432,1.908425536,1.147341663,228
229,0.414610436,0.015044866,0.030032853,0.198470805,0.055873243,0.051154512,0.234813284,1.022919721,0.246433221,0.965529887,1.016980779,0.75913044,2.343516097,1.107937802,229
230,0.402909557,0.014457096,0.029570859,0.203619372,0.069705213,0.054098251,0.225639651,0.994051514,0.236805623,0.950677191,1.043362459,0.947060639,2.478376114,1.064653135,230
231,0.390320117,0.013699975,0.028677686,0.197843171,0.093351788,0.062284411,0.213822851,0.962991067,0.224404058,0.921962451,1.01376473,1.268338474,2.853404587,1.008897006,231
232,0.387287439,0.012947966,0.028454842,0.196305985,0.1026484,0.059362186,0.212993182,0.955508896,0.212086237,0.914798214,1.005888062,1.394648325,2.719530131,1.004982311,232
233,0.384171106,0.012535021,0.028225878,0.194726217,0.127232054,0.057468927,0.195640796,0.947820333,0.205322249,0.907437232,0.997793197,1.728657934,2.63279521,0.923107201,233
234,0.392352403,0.01259615,0.028826976,0.198873285,0.127592619,0.059448445,0.180310122,0.968005087,0.206323528,0.926761989,1.019043115,1.733556809,2.723481889,0.850771288,234
235,0.402489918,0.012921606,0.029571801,0.204011729,0.098051559,0.061692373,0.191261014,0.99301619,0.21165447,0.950707462,1.045372927,1.332192631,2.82628185,0.902441731,235
236,0.406252252,0.013042405,0.029848255,0.205918758,0.086246491,0.062269086,0.196422752,1.002298555,0.213633139,0.959595228,1.055144704,1.171801254,2.852702519,0.926796764,236
237,0.412581595,0.01457843,0.030280722,0.208507353,0.068991604,0.061727606,0.20333269,1.017914201,0.238793057,0.973498656,1.068408878,0.937365067,2.827895942,0.959400462,237
238,0.42730612,0.013932102,0.031395101,0.21659042,0.075301259,0.068177352,0.167297647,1.054242296,0.22820627,1.009324951,1.109827177,1.023092169,3.123374919,0.789373515,238
239,0.410010561,0.01316305,0.030124359,0.207823748,0.111796997,0.062123973,0.164957312,1.011570989,0.215609296,0.96847171,1.064906027,1.518947147,2.846054534,0.778330929,239
240,0.419873099,0.013479679,0.030848981,0.212822814,0.10324674,0.063618308,0.15611038,1.035903675,0.220795638,0.99176767,1.090521652,1.402777764,2.914513725,0.736587758,240
241,0.441470476,0.014173045,0.032435787,0.223769965,0.073307579,0.0622038,0.152639348,1.08918835,0.232152895,1.042782084,1.14661576,0.996004735,2.849711587,0.720210121,241
242,0.433155532,0.013906101,0.03182487,0.219555132,0.070666459,0.06685039,0.164041516,1.068673864,0.227780375,1.023141643,1.125018607,0.960120747,3.062583509,0.774009859,242
243,0.461324455,0.014810441,0.033894501,0.233833434,0.076419238,0.052033939,0.127683992,1.138171745,0.242593364,1.089678478,1.198181802,1.038281771,2.383804844,0.602461322,243
244,0.436811346,0.013962672,0.03209347,0.221408168,0.101399167,0.056263181,0.138061996,1.077693424,0.228707011,1.031776914,1.134513714,1.377675433,2.577556969,0.651428666,244
245,0.449819325,0.014330313,0.033049194,0.228001781,0.105935001,0.049472159,0.119392226,1.109786488,0.234728926,1.062502611,1.168299934,1.43930224,2.266443269,0.563337637,245
246,0.457962428,0.013997199,0.033647486,0.232129094,0.097324772,0.048322117,0.116616904,1.12987701,0.229272553,1.081737151,1.189448627,1.322318037,2.213756995,0.550242616,246
247,0.465442912,0.012734657,0.034197093,0.235920755,0.101860379,0.043899809,0.105944395,1.148332733,0.208592251,1.099406544,1.208877408,1.383941762,2.01116001,0.499885685,247
248,0.486780686,0.013318464,0.035764825,0.246736379,0.08752717,0.03666455,0.093207927,1.200976919,0.218154958,1.149807757,1.264297557,1.189201399,1.679694681,0.439790217,248
249,0.492514947,0.013475368,0.036882386,0.24964311,0.08526599,0.032893298,0.089324901,1.21512439,0.220725021,1.185736342,1.279191891,1.158479531,1.506924196,0.421468636,249
250,0.507566342,0.013887179,0.038009522,0.257272179,0.07022333,0.02818157,0.084859879,1.252258932,0.227470439,1.221972777,1.318283866,0.954100111,1.29106817,0.400400972,250
251,0.512360379,0.014018341,0.039679334,0.263212525,0.068496199,0.025556846,0.076676375,1.264086698,0.229618867,1.275655791,1.348722691,0.930634177,1.170823019,0.361788109,251
252,0.497131638,0.013601676,0.041768965,0.27248013,0.074243485,0.025519192,0.075254914,1.226514609,0.222793929,1.342835592,1.39621066,1.008720572,1.169097992,0.355081121,252
253,0.497317176,0.01329266,0.044161061,0.280408609,0.069243112,0.023827743,0.07174964,1.226972365,0.217732283,1.419739363,1.436836843,0.940782232,1.091608464,0.338541911,253
254,0.504878223,0.013494762,0.044832488,0.284671955,0.061448334,0.022425641,0.068248597,1.24562685,0.221042695,1.441325147,1.458682579,0.834877277,1.027374693,0.322022671,254
255,0.509077822,0.013607015,0.044000854,0.287039869,0.054846017,0.022612183,0.068816241,1.255988029,0.222881379,1.414588846,1.470815964,0.745173877,1.035920633,0.324701029,255
256,0.504272099,0.013702061,0.042525346,0.277414385,0.062159464,0.024980235,0.07494641,1.244131431,0.224438229,1.367152572,1.421494191,0.844539149,1.144407031,0.353625483,256
257,0.511551507,0.013483259,0.04360067,0.284429271,0.050612836,0.02407924,0.072243217,1.262091061,0.220854276,1.401723308,1.457439047,0.687659105,1.103130166,0.340870798,257
258,0.513167239,0.01404042,0.040379838,0.26785931,0.054484962,0.027515491,0.08255274,1.266077369,0.229980511,1.298176367,1.372533199,0.740268344,1.260553423,0.389515022,258
259,0.514742248,0.014083501,0.037819225,0.260909459,0.055732839,0.029096835,0.087615894,1.269963203,0.230686173,1.215854904,1.336921588,0.757222817,1.332998759,0.413404893,259
