Level,Status,Mode,Gender,Licence,Work,Car_Avail,Family,Cars,Children,Adults,Income,Time.Auto,Time.Transit,Time.Walk,Time.Bike
UG,PT,Transit,Male,0,Other,0,Family,1,0,3,Unknown,37.73697,90.440035,243.79395000000002,65.01172
UG,FT,Transit,Female,1,Other,1,Family,2,1,3,Unknown,98.40382,191.70077,811.3719,216.36584
UG,FT,Transit,Other,0,Other,0,Other,0,0,3,Unknown,28.61972,65.781362,174.55365,46.54764
UG,FT,Transit,Male,0,Other,0,Family,0,1,3,Low,27.338929999999998,112.92883,252.7752,67.40672
UG,FT,Walk,Male,0,Other,0,Other,0,0,1,Low,0.0,0.0,0.0,0.0
Grad,FT,Transit,Female,0,FT,0,Other,2,0,4,Unknown,69.71825,114.92243,529.3862999999999,141.16968
UG,FT,Transit,Female,0,Other,0,Other,0,0,2,Low,9.218005,45.254911,150.7788,40.20768
Grad,FT,Transit,Male,1,Other,0,Other,1,0,4,Unknown,73.77691999999999,167.70800999999997,454.281,121.14160000000001
Grad,FT,Transit,Female,0,Other,0,Family,1,0,4,Unknown,51.47854,104.64487,388.7920500000001,103.67788
Grad,PT,Walk,Female,1,Other,1,Other,0,0,1,Low,4.289724,29.3483,30.6678,8.17808
UG,FT,Transit,Female,0,Other,0,Family,1,1,5,Unknown,31.237240000000003,50.903516,187.5885,50.0236
UG,FT,Transit,Female,0,Other,0,Family,1,0,2,Unknown,26.49993,81.48457900000001,325.0632,86.68352
UG,PT,Auto,Male,1,Other,0,Other,2,0,2,High,92.35351999999999,136.91228999999998,708.0385500000001,188.81028
UG,FT,Walk,Female,0,Other,0,Other,2,0,6,Low,2.649222,20.927781,23.086634999999998,6.156435999999999
Grad,FT,Walk,Female,1,Other,1,Other,0,0,1,Unknown,5.576192,29.470396,31.67763,8.447368
Grad,FT,Transit,Male,1,Other,0,Family,2,0,4,High,78.49124,190.57783500000002,489.24735000000004,130.46596
UG,FT,Transit,Female,1,Other,0,Other,1,0,2,Unknown,32.571740000000005,69.622366,212.3673,56.63128
UG,FT,Transit,Female,0,Other,0,Family,2,0,3,Unknown,2.1605119999999998,11.333393,22.923180000000006,6.1128480000000005
UG,FT,Walk,Female,0,Other,0,Other,0,0,1,Low,3.6716519999999995,32.570067,47.140125,12.5707
UG,FT,Transit,Female,1,Other,1,Family,2,0,5,Unknown,7.629183,42.10006300000001,98.67043500000001,26.312116000000003
Grad,FT,Transit,Female,0,Other,0,Family,1,0,4,Unknown,42.15467,121.08644699999999,296.78294999999997,79.14211999999999
Grad,FT,Walk,Male,1,Other,0,Other,0,0,2,Unknown,3.5996650000000003,21.350601,28.402245,7.573932
UG,FT,Transit,Female,0,Other,0,Family,1,0,5,Unknown,10.57137,51.113878,105.77124,28.205664000000002
Other,Other,Transit,Female,0,Other,0,Family,1,0,3,Unknown,13.0839,43.443395,85.07454,22.686543999999998
UG,FT,Auto,Female,0,Other,0,Family,2,0,4,Unknown,25.88474,109.56773700000001,231.97665000000003,61.860440000000004
Grad,FT,Transit,Female,0,Other,0,Family,0,0,4,Unknown,35.76266,60.89423000000001,221.07704999999999,58.95388
Grad,FT,Transit,Female,0,Other,0,Family,0,2,2,Low,2.168042,23.855995999999998,19.46616,5.190976
UG,FT,Walk,Female,0,PT,0,Other,0,0,1,Low,2.776623,26.813798,23.593725,6.29166
UG,FT,Auto,Male,1,Other,0,Family,2,0,5,Unknown,29.16088,117.34191000000001,285.39165,76.10444
UG,FT,Transit,Female,0,Other,0,Family,2,0,4,High,93.38274,175.21282000000005,867.0730500000001,231.21948
UG,FT,Transit,Female,0,Other,0,Family,1,1,3,Unknown,18.30487,64.38888,223.7364,59.66304
UG,FT,Walk,Female,0,Other,0,Other,1,1,5,Unknown,0.0,0.0,0.0,0.0
Grad,FT,Walk,Female,1,Other,0,Other,1,0,2,High,2.168042,23.855995999999998,19.46616,5.190976
UG,FT,Transit,Female,0,Other,0,Family,1,1,4,Unknown,14.23485,62.174552,181.78725,48.4766
Grad,PT,Auto,Female,1,FT,0,Family,1,1,2,Low,46.048140000000004,98.189573,294.91305,78.64348
UG,FT,Transit,Female,0,Other,0,Family,1,1,2,Unknown,11.27827,44.993718,74.18136,19.781696
UG,FT,Auto,Female,0,Other,0,Family,2,3,3,Unknown,12.84653,55.432228,177.651,47.373599999999996
Grad,FT,Bike,Female,1,PT,0,Other,0,0,2,Unknown,4.289724,29.3483,30.6678,8.17808
UG,FT,Transit,Male,0,Other,0,Family,2,0,7,Unknown,8.932961,37.609636,94.252275,25.13394
Grad,FT,Walk,Female,1,Other,1,Other,1,0,3,Unknown,1.464106,25.325449,14.598600000000001,3.89296
Grad,FT,Transit,Male,1,Other,0,Family,2,2,3,Unknown,78.55301999999999,112.57535,563.77125,150.339
Grad,FT,Bike,Female,1,Other,1,Other,0,0,2,Low,24.1312,81.882162,256.41615,68.37764
UG,FT,Transit,Female,1,PT,1,Family,1,0,5,Unknown,23.56165,108.22236200000002,220.21485,58.72396
Grad,FT,Bike,Female,0,Other,0,Other,0,0,2,Unknown,9.644531,45.354856,60.67656,16.180416
Grad,FT,Auto,Female,1,Other,0,Family,2,0,4,High,66.32047,152.42185600000002,412.84095,110.09092
UG,FT,Transit,Female,0,Other,0,Family,1,1,7,Unknown,62.9307,108.07673,490.38525,130.7694
UG,PT,Transit,Male,1,FT,1,Other,1,0,3,Low,33.87375,81.889028,221.18204999999998,58.98188
Other,Other,Transit,Female,1,Other,0,Family,2,0,2,Low,65.48768000000001,162.39424,496.6329,132.43544
UG,FT,Transit,Female,1,Other,1,Family,2,0,5,Low,53.6249,127.044329,366.55080000000004,97.74688
UG,FT,Transit,Male,0,Other,0,Family,2,0,4,Unknown,6.656314,44.190151,59.099565,15.759883999999998
UG,FT,Walk,Female,1,Other,0,Other,0,0,4,Low,3.6181620000000003,29.895442,34.55601,9.214936
UG,FT,Transit,Male,0,Other,0,Family,2,0,4,Unknown,34.881859999999996,70.89578399999998,218.5206,58.27216000000001
UG,FT,Transit,Female,0,PT,0,Family,1,1,4,Unknown,47.966840000000005,127.490498,334.04475,89.07860000000001
UG,FT,Walk,Male,1,Other,1,Family,2,0,3,Unknown,1.710853,20.776487,15.946485,4.252396
Grad,FT,Transit,Female,1,Other,0,Family,2,0,4,Unknown,54.603280000000005,83.37464800000002,412.29705000000007,109.94588
UG,FT,Auto,Female,1,Other,0,Other,1,0,2,Low,19.28054,81.263254,296.076,78.95360000000001
UG,FT,Auto,Male,1,Other,1,Family,2,0,4,Unknown,37.062540000000006,92.906376,411.98355,109.86228
UG,FT,Transit,Male,1,Other,1,Family,2,0,4,High,33.60007,76.070727,205.96005,54.92268
UG,FT,Walk,Female,0,Other,0,Other,0,0,1,Unknown,1.9089990000000001,17.573247000000002,19.08999,5.090664
UG,FT,Transit,Female,1,PT,1,Family,2,1,3,Low,12.25042,55.637858,155.89725,41.5726
Grad,FT,Bike,Male,1,Other,1,Other,0,0,1,Low,2.014925,20.126511999999998,15.20709,4.055224
Grad,FT,Transit,Female,1,Other,1,Other,1,0,2,Unknown,5.848496,35.80122,44.581845,11.888492
UG,PT,Auto,Female,1,Other,0,Other,2,0,2,Unknown,23.19752,56.483687,129.73508999999999,34.596024
Grad,FT,Transit,Male,1,Other,1,Other,0,0,4,Low,13.53559,50.490272999999995,88.17565499999999,23.513507999999998
UG,PT,Bike,Female,1,Other,0,Other,0,0,5,Unknown,2.424763,17.100996000000002,26.824515,7.153204000000001
Grad,FT,Walk,Female,1,Other,1,Other,0,0,1,High,2.168042,23.855995999999998,19.46616,5.190976
Grad,FT,Transit,Female,1,Other,0,Family,0,1,3,Low,64.82115,147.448779,404.47889999999995,107.86103999999999
UG,FT,Transit,Male,1,Other,1,Family,1,0,3,Unknown,93.38274,175.21282000000005,867.0730500000001,231.21948
Grad,FT,Bike,Female,1,PT,0,Other,0,0,2,Unknown,11.07215,46.064018,65.243415,17.398244
UG,FT,Auto,Male,1,Other,0,Family,2,1,3,Unknown,6.390018,38.625988,78.21375,20.857
Grad,FT,Walk,Female,0,Other,0,Other,0,0,2,Low,3.068723,25.742024,23.927640000000004,6.380704000000001
UG,FT,Transit,Female,0,Other,0,Family,1,1,3,Unknown,12.56505,41.092905,74.442345,19.851292
Grad,FT,Transit,Male,1,Other,0,Family,1,2,2,Low,20.04374,46.728209,121.15327500000001,32.30754
UG,FT,Transit,Female,0,Other,0,Family,1,2,3,Unknown,38.36255,84.56743700000001,250.5978,66.82608
UG,FT,Transit,Female,0,PT,0,Family,1,0,4,Low,4.458424,41.395728999999996,47.800875,12.7469
UG,FT,Bike,Male,0,Other,0,Other,0,0,3,Unknown,1.464106,25.325449,14.598600000000001,3.89296
UG,FT,Transit,Female,0,Other,0,Family,1,1,4,Unknown,40.818020000000004,113.97034,270.6438,72.17168
Grad,FT,Transit,Female,1,Other,1,Family,2,0,4,High,50.94216,131.16038,370.60335,98.82755999999999
Grad,PT,Walk,Female,1,Other,0,Other,0,0,2,Low,3.235257,24.180734,34.47531,9.193416
Grad,FT,Transit,Female,1,Other,0,Other,1,0,2,Unknown,11.34923,39.849031,65.27565,17.40684
UG,FT,Transit,Male,1,PT,0,Other,0,0,3,Low,28.00275,96.577332,250.38615,66.76964
UG,FT,Walk,Female,1,Other,1,Other,0,1,3,Unknown,43.3943,119.645507,398.8086,106.34896
Grad,FT,Walk,Male,0,Other,0,Family,0,0,2,Low,2.168042,23.855995999999998,19.46616,5.190976
Grad,FT,Transit,Male,1,Other,1,Other,0,0,2,Unknown,3.892384,28.438384000000003,39.42108,10.512288
Grad,FT,Transit,Female,1,Other,0,Other,2,1,2,High,34.5015,80.38956999999998,245.51145000000002,65.46972
UG,PT,Transit,Male,1,PT,0,Other,2,1,2,Unknown,36.27782,80.352112,226.86435,60.49716
UG,FT,Auto,Female,0,Other,0,Family,2,0,4,Unknown,22.36391,107.75558,203.22825,54.194199999999995
UG,FT,Walk,Male,0,Other,0,Other,0,1,2,Unknown,0.0,0.0,0.0,0.0
UG,FT,Transit,Female,0,Other,0,Family,1,0,3,Unknown,36.84921,80.49811399999999,243.82365,65.01964
UG,FT,Bike,Female,0,Other,0,Family,1,0,7,Unknown,5.693951,38.521256,68.2008,18.186880000000002
UG,FT,Auto,Female,1,PT,1,Family,2,0,3,Unknown,9.900758999999999,45.887638,110.07012,29.352032
Grad,FT,Bike,Female,1,Other,1,Other,0,0,4,Unknown,2.014925,20.126511999999998,15.20709,4.055224
UG,FT,Transit,Female,0,Other,0,Family,1,3,5,Unknown,34.08215,77.22779,400.92375,106.913
Grad,FT,Walk,Female,1,Other,0,Other,0,0,2,Unknown,2.168042,23.855995999999998,19.46616,5.190976
Grad,FT,Walk,Female,1,Other,0,Other,0,0,2,Low,3.068723,25.742024,23.927640000000004,6.380704000000001
Grad,FT,Walk,Male,1,Other,1,Other,2,0,2,Unknown,2.523888,24.493026999999998,28.469009999999997,7.591736
UG,FT,Transit,Male,1,Other,1,Family,1,0,4,Low,38.79475,85.49893800000002,262.81935000000004,70.08516
UG,FT,Walk,Male,1,Other,0,Other,0,0,4,Unknown,1.464106,25.325449,14.598600000000001,3.89296
Grad,FT,Bike,Female,1,Other,0,Other,1,1,2,Low,25.51215,86.453819,283.74645000000004,75.66572000000001
UG,PT,Transit,Other,0,Other,0,Other,0,0,4,Unknown,11.34923,39.849031,65.27565,17.40684
Grad,FT,Transit,Female,1,Other,1,Family,1,0,2,Unknown,41.5664,111.12456599999999,272.93745,72.78332
UG,PT,Transit,Female,0,Other,0,Family,1,1,3,Low,23.29298,69.476302,224.76795,59.938120000000005
UG,FT,Transit,Male,1,Other,1,Family,2,0,4,Unknown,49.11168,106.36576,343.0512,91.48032
UG,FT,Transit,Female,1,Other,1,Family,0,0,2,Unknown,3.5209309999999996,24.122092,29.256284999999995,7.801676
Grad,FT,Transit,Male,0,Other,0,Family,1,0,3,Unknown,12.03127,33.814446000000004,63.855315,17.028084
UG,FT,Transit,Male,1,Other,0,Family,2,1,4,High,51.66085,107.55228999999999,376.22325,100.3262
UG,FT,Transit,Female,0,Other,0,Other,0,0,2,Low,35.388490000000004,62.69698,223.5576,59.61536
Grad,FT,Transit,Female,0,Other,0,Other,0,0,2,Low,12.56505,41.092905,74.442345,19.851292
Grad,PT,Transit,Female,1,FT,0,Other,2,1,2,High,70.90111,176.397772,420.819,112.21839999999999
UG,FT,Transit,Female,0,Other,0,Family,1,0,6,Low,42.89017,87.885214,289.60904999999997,77.22908
UG,FT,Transit,Female,0,Other,0,Family,2,0,4,Unknown,15.286620000000001,51.499579,91.90423500000001,24.507796000000003
UG,FT,Transit,Female,1,Other,0,Other,0,0,4,Low,17.88877,71.55026699999998,225.87225,60.2326
Other,Other,Walk,Male,0,Other,0,Family,0,0,3,High,4.372437000000001,25.162232,31.4544,8.38784
UG,FT,Bike,Male,0,PT,0,Other,0,0,2,Low,15.85454,47.83985300000001,92.782125,24.7419
UG,FT,Transit,Female,0,PT,0,Family,2,0,4,Low,26.988670000000003,101.771003,357.16875,95.245
UG,FT,Transit,Male,1,Other,1,Family,2,2,3,Unknown,77.75001,114.45811799999998,581.1192,154.96511999999998
UG,FT,Transit,Female,1,Other,1,Family,2,0,4,High,10.10178,57.471728000000006,98.44960499999999,26.253228
Grad,FT,Walk,Male,1,Other,1,Other,0,0,2,Unknown,2.510406,26.944984,21.925545,5.846812
UG,PT,Transit,Female,0,Other,0,Family,1,0,3,Unknown,9.51093,33.826613,60.55161000000001,16.147096
Grad,FT,Transit,Female,1,Other,0,Other,1,0,2,Unknown,6.41246,36.009248,56.021294999999995,14.939011999999998
UG,FT,Auto,Female,0,Other,0,Family,2,0,4,Unknown,3.156252,24.272578,32.93961,8.783896
Grad,FT,Walk,Female,1,Other,0,Other,1,0,2,Low,2.014925,20.126511999999998,15.20709,4.055224
UG,PT,Transit,Male,1,Other,0,Family,1,0,3,Unknown,14.22119,74.749112,127.60604999999998,34.02828
UG,FT,Transit,Female,1,Other,1,Family,1,0,5,Unknown,7.175169,35.198069,80.321865,21.419164000000002
UG,FT,Walk,Female,1,Other,1,Other,0,0,1,Unknown,1.117177,20.195869,11.101709999999999,2.9604559999999998
UG,FT,Transit,Female,1,Other,1,Family,2,0,3,Unknown,3.892384,28.438384000000003,39.42108,10.512288
Grad,FT,Bike,Female,0,Other,0,Other,0,0,1,Unknown,17.27627,40.339529,90.411075,24.10962
Grad,FT,Transit,Male,1,Other,1,Family,2,0,4,Unknown,68.95711999999999,233.62688,489.5088,130.53567999999999
Grad,FT,Walk,Male,1,Other,0,Other,0,0,1,Unknown,2.924953,24.128386,16.985265000000002,4.529404
UG,FT,Transit,Female,1,Other,0,Family,1,3,3,High,10.10178,57.471728000000006,98.44960499999999,26.253228
Other,Other,Transit,Female,1,FT,1,Other,1,0,2,Unknown,2.776623,26.813798,23.593725,6.29166
Grad,FT,Bike,Female,1,Other,1,Other,0,0,1,Low,15.6506,39.913033,81.81193499999999,21.816516
Grad,FT,Transit,Female,1,Other,1,Other,2,1,2,Unknown,3.320328,31.447038,28.74147,7.664391999999999
UG,FT,Transit,Female,0,Other,0,Other,1,0,3,Unknown,35.58393,114.18188,373.4028,99.57408
UG,FT,Transit,Male,0,Other,0,Other,1,0,1,Unknown,23.56165,108.22236200000002,220.21485,58.72396
UG,FT,Walk,Male,0,Other,0,Other,0,0,6,Unknown,1.9089990000000001,17.573247000000002,19.08999,5.090664
UG,FT,Transit,Female,0,PT,0,Family,0,0,3,Low,13.848170000000001,63.557005,185.25540000000004,49.40144
UG,FT,Walk,Female,1,Other,1,Other,0,0,1,Unknown,1.710853,20.776487,15.946485,4.252396
UG,FT,Transit,Female,0,Other,0,Family,2,0,5,Unknown,22.52986,92.27564,200.5575,53.482
UG,FT,Transit,Male,1,Other,1,Family,1,0,3,Unknown,48.86846,133.25235,509.6244,135.89983999999998
UG,FT,Walk,Female,0,Other,0,Other,0,1,0,Unknown,1.117177,20.195869,11.101709999999999,2.9604559999999998
UG,FT,Transit,Female,0,Other,0,Family,2,0,3,Unknown,17.36541,58.415310999999996,101.76636,27.137696
UG,FT,Auto,Female,1,Other,1,Family,2,1,6,Low,23.70735,98.21541,211.76265,56.47004
Grad,FT,Bike,Female,1,Other,0,Family,1,2,2,High,16.95755,62.36549,116.842875,31.158099999999997
UG,FT,Transit,Female,0,Other,0,Family,2,0,4,Unknown,1.885362,20.435959,19.86384,5.297024
Grad,FT,Bike,Male,1,Other,0,Family,2,0,2,Unknown,28.61972,65.781362,174.55365,46.54764
UG,FT,Transit,Female,0,Other,0,Family,2,1,6,High,2.1605119999999998,11.333393,22.923180000000006,6.1128480000000005
Grad,FT,Walk,Male,0,Other,0,Other,0,0,2,Unknown,5.499556,35.577191,46.45101000000001,12.386936000000002
Grad,FT,Walk,Female,1,Other,1,Other,1,0,2,Unknown,4.788604,29.702709,45.37711499999999,12.100563999999999
UG,PT,Walk,Female,1,FT,0,Other,0,0,1,Unknown,3.4422599999999997,30.10613,27.606600000000004,7.36176
Other,Other,Transit,Female,1,Other,0,Other,0,0,2,Unknown,12.01931,52.160221,82.95414,22.121104
Grad,FT,Bike,Female,1,Other,1,Other,0,0,1,Low,1.710853,20.776487,15.946485,4.252396
UG,FT,Transit,Male,1,Other,0,Family,1,0,3,Low,36.98357,73.25803,230.84145,61.55772
Grad,FT,Bike,Female,0,Other,0,Other,0,0,2,Unknown,9.349833,37.81105,52.358880000000006,13.962368
Grad,FT,Transit,Female,1,Other,0,Family,2,0,4,Unknown,74.98688,150.689,563.4369,150.24984
UG,FT,Walk,Male,0,Other,0,Other,0,0,1,Unknown,3.6553769999999997,29.778864,31.674599999999998,8.44656
UG,FT,Bike,Female,1,FT,0,Other,1,0,1,Unknown,6.632627,33.425859,41.7591,11.13576
Grad,FT,Walk,Female,1,Other,1,Other,0,0,2,Unknown,1.117177,20.195869,11.101709999999999,2.9604559999999998
UG,FT,Walk,Female,0,PT,0,Family,2,2,4,Unknown,1.15247,17.169234,11.262285,3.003276
UG,FT,Transit,Female,1,Other,1,Family,2,0,5,Low,91.7504,161.44892000000004,875.48655,233.46308
Grad,FT,Walk,Male,1,Other,0,Other,0,0,1,Unknown,23.67318,62.43955,149.462775,39.856739999999995
Grad,FT,Transit,Female,1,Other,1,Family,2,0,5,High,19.9148,40.306127000000004,101.20375499999999,26.987668
UG,FT,Walk,Female,0,Other,0,Other,1,0,6,Unknown,2.924953,24.128386,16.985265000000002,4.529404
UG,FT,Transit,Male,0,Other,0,Family,2,0,8,Unknown,85.28256,107.98156000000002,606.6633,161.77688
Grad,FT,Transit,Male,1,Other,0,Family,1,2,2,Low,51.19962,107.688717,321.70695,85.78852
Grad,FT,Transit,Female,1,Other,0,Family,2,0,5,High,43.84943,113.44396899999998,274.94445,73.31852
UG,PT,Walk,Female,1,FT,1,Other,0,0,2,Unknown,4.108721,21.501513000000006,41.46901499999999,11.058404
UG,FT,Walk,Male,1,Other,0,Other,0,0,4,Low,0.0,0.0,0.0,0.0
UG,PT,Walk,Female,1,Other,1,Other,0,0,2,Low,1.464106,25.325449,14.598600000000001,3.89296
Grad,FT,Transit,Female,0,Other,0,Family,1,2,4,High,45.45675,98.57709400000002,319.4535,85.1876
UG,FT,Transit,Female,0,Other,0,Family,2,0,5,Unknown,29.66096,118.94033,328.34415,87.55844
Other,Other,Bike,Female,1,Other,0,Other,1,0,1,Unknown,14.064329999999998,46.565209,78.51631499999999,20.937683999999997
UG,FT,Transit,Male,1,Other,1,Family,2,1,7,Unknown,4.9385129999999995,35.602738,52.556760000000004,14.015136
UG,FT,Walk,Female,0,PT,0,Other,0,0,2,Low,1.710853,20.776487,15.946485,4.252396
UG,PT,Bike,Other,0,Other,0,Other,1,0,2,Low,8.047787,42.190183000000005,54.68511000000001,14.582696000000002
UG,FT,Walk,Female,1,Other,0,Other,0,0,3,Unknown,3.792585,18.826039,22.924049999999998,6.11308
UG,FT,Transit,Female,0,Other,0,Family,1,1,3,Low,4.5091220000000005,33.099175,54.88461,14.635896
UG,FT,Transit,Female,1,Other,0,Other,0,0,2,Unknown,20.734,86.52893300000002,187.7664,50.07104
Grad,FT,Walk,Female,0,Other,0,Other,0,0,2,Low,2.168042,23.855995999999998,19.46616,5.190976
UG,FT,Transit,Male,0,Other,0,Family,0,1,4,Unknown,28.746740000000003,58.22035,160.44959999999998,42.786559999999994
UG,FT,Walk,Male,0,Other,0,Other,0,0,6,Unknown,1.117177,20.195869,11.101709999999999,2.9604559999999998
Grad,FT,Transit,Female,0,Other,0,Other,0,0,1,Unknown,6.967558,34.540282,93.842415,25.024644
Grad,FT,Bike,Female,0,Other,0,Other,1,0,2,Low,19.43146,50.120877,105.2535,28.0676
Grad,FT,Bike,Female,1,Other,0,Other,1,0,2,Low,5.769032,30.167623,51.040994999999995,13.610931999999998
UG,FT,Bike,Male,1,Other,0,Family,1,0,3,Low,16.866,68.524054,232.04760000000002,61.87936
UG,FT,Walk,Female,1,Other,0,Other,0,0,1,Low,3.892384,28.438384000000003,39.42108,10.512288
Grad,FT,Transit,Female,1,PT,0,Family,2,0,3,High,40.6925,116.478907,289.56794999999994,77.21812
UG,FT,Transit,Female,1,Other,0,Family,1,2,2,Low,75.19145999999999,174.49441000000004,868.8661500000001,231.69764
UG,FT,Transit,Male,0,Other,0,Other,0,0,1,Low,33.99152,70.74282,219.79785,58.61276
Grad,FT,Transit,Female,1,Other,0,Other,1,0,2,Low,106.7438,204.63217,1053.156,280.84159999999997
Grad,FT,Transit,Female,0,Other,0,Other,0,0,2,Low,4.788604,29.702709,45.37711499999999,12.100563999999999
UG,FT,Auto,Female,1,Other,0,Family,2,2,3,Unknown,17.88877,71.55026699999998,225.87225,60.2326
UG,PT,Auto,Female,1,Other,0,Family,2,0,4,Unknown,53.766040000000004,138.580759,396.2493,105.66647999999999
UG,FT,Transit,Male,1,PT,1,Family,2,0,6,Unknown,6.699872999999999,40.744312,74.513145,19.870172
UG,FT,Auto,Female,1,Other,1,Family,1,0,3,Unknown,6.081243,33.845601,42.576225,11.35366
UG,FT,Transit,Female,0,Other,0,Family,1,2,3,High,85.12505999999999,155.035394,646.2370500000001,172.32988
Grad,FT,Transit,Male,0,Other,0,Other,0,0,2,Unknown,3.892384,28.438384000000003,39.42108,10.512288
UG,FT,Walk,Female,1,Other,0,Other,0,0,6,Unknown,3.320328,31.447038,28.74147,7.664391999999999
UG,FT,Walk,Female,0,Other,0,Other,1,0,3,Unknown,0.0,0.0,0.0,0.0
UG,FT,Transit,Female,0,Other,0,Family,2,0,3,Unknown,67.82096,112.18227,512.8704,136.76544
Grad,PT,Walk,Female,0,FT,0,Other,1,0,2,Low,6.632627,33.425859,41.7591,11.13576
UG,FT,Transit,Female,0,Other,0,Other,0,0,3,Unknown,6.967558,34.540282,93.842415,25.024644
UG,FT,Transit,Male,0,Other,0,Family,0,2,4,Low,12.406260000000001,54.70485,123.498555,32.932947999999996
Grad,FT,Transit,Female,1,Other,0,Other,0,0,2,Low,9.51093,33.826613,60.55161000000001,16.147096
UG,FT,Transit,Female,0,Other,0,Family,1,3,2,Unknown,40.81221,96.886543,425.11334999999997,113.36355999999999
Grad,FT,Transit,Female,1,Other,0,Other,0,0,1,Low,30.58207,78.020223,345.588,92.1568
UG,FT,Transit,Female,0,Other,0,Family,1,1,4,Unknown,8.411788,40.810186,104.002785,27.734076
UG,FT,Auto,Female,1,Other,1,Family,2,0,4,Unknown,26.7832,100.209411,242.9046,64.77456
UG,FT,Transit,Male,0,Other,0,Family,1,1,4,Low,56.067919999999994,160.04254000000003,625.6179000000001,166.83144000000001
UG,FT,Auto,Female,1,Other,1,Family,2,1,5,Low,9.82244,47.373209,121.260675,32.33618
Other,Other,Transit,Female,1,PT,1,Family,2,1,3,Unknown,84.08524,98.111997,585.4197,156.11192000000003
Grad,FT,Auto,Male,1,Other,0,Family,2,0,2,High,71.01646,131.89885,526.87335,140.49956
UG,FT,Transit,Female,0,Other,0,Family,1,0,6,Low,36.42569,92.51832399999999,237.76004999999998,63.402680000000004
UG,FT,Transit,Female,1,Other,1,Family,2,0,4,Unknown,23.8248,61.71417099999999,151.02944999999997,40.274519999999995
UG,FT,Transit,Female,1,PT,1,Family,2,3,4,Low,72.2401,309.44386000000003,807.4122000000001,215.30992
Grad,FT,Transit,Male,0,Other,0,Family,2,1,3,Low,31.24758,70.436807,211.1628,56.31008
UG,FT,Transit,Female,0,Other,0,Family,1,0,3,Low,22.60608,67.353645,145.773885,38.873036
UG,FT,Transit,Female,1,Other,0,Family,0,1,4,Low,35.36173,84.665019,217.99814999999998,58.132839999999995
Grad,FT,Walk,Female,0,Other,0,Other,0,0,2,Unknown,5.499556,35.577191,46.45101000000001,12.386936000000002
Grad,PT,Transit,Male,1,FT,0,Other,1,0,1,Unknown,5.704483,36.318000000000005,56.28550500000001,15.009468
UG,FT,Transit,Female,0,Other,0,Family,2,1,3,Unknown,77.23428,105.135135,575.9619,153.58984
UG,FT,Transit,Female,0,Other,0,Family,0,2,1,Low,32.3888,80.910474,194.59395,51.89172
Grad,FT,Bike,Female,1,Other,0,Other,0,0,2,High,3.4422599999999997,30.10613,27.606600000000004,7.36176
Grad,FT,Transit,Female,1,Other,1,Other,0,0,2,Low,6.703013,35.563364,40.687425,10.84998
UG,FT,Walk,Female,1,Other,1,Family,2,3,2,High,58.51306999999999,156.08578899999998,431.42310000000003,115.04616
UG,FT,Bike,Female,0,Other,0,Other,0,1,1,Unknown,1.710853,20.776487,15.946485,4.252396
