Mode,Time.1,Time.2,Time.3
3,4.338962,29.709556,40.72341
2,9.51093,33.826613,60.55161
2,44.27692,106.197891,311.71725
2,45.41167,124.184519,417.9681
2,15.6506,39.913033,81.811935
2,2.523888,24.493027,28.46901
2,15.32311,55.670008,101.65329
2,49.70101,113.89365,351.2115
3,1.710853,20.776487,15.946485
2,22.57604,89.180144,201.09855
3,3.068723,25.742024,23.92764
2,25.56918,82.552096,296.02755
2,7.855628,33.435869,51.153735
2,5.499556,35.577191,46.45101
2,45.99018,85.33365,314.67885
3,12.18077,33.250977,63.06081
2,37.44141,74.300765,242.3349
2,15.11944,72.1691,193.8381
2,77.89259,116.64865,553.10835
3,5.844977,40.805218,51.2364
2,6.804343,40.848542,88.014375
2,51.82956,139.83899,590.3394
3,36.86589,89.723727,226.9317
3,1.049121,16.675728,10.49121
1,9.07656,44.284079,124.20957
3,2.014925,20.126512,15.20709
1,37.96576,83.663925,271.24275
2,48.70855,94.68493,305.00115
2,4.911077,31.749745,33.225285
2,65.64657,96.277786,472.7253
3,2.168042,23.855996,19.46616
3,2.924953,24.128386,16.985265
2,44.27692,106.197891,311.71725
3,1.049121,16.675728,10.49121
2,7.594738,37.915189,55.391565
1,42.86024,188.84327,496.4481
2,7.717773,37.877319,75.9915
1,7.158202,41.998915,86.334555
3,2.168042,23.855996,19.46616
2,62.9307,108.07673,490.38525
3,2.07149,24.722109,19.03131
3,1.710853,20.776487,15.946485
1,12.58549,56.867036,125.529495
3,3.320328,31.447038,28.74147
3,5.704483,36.318,56.285505
2,29.45683,62.66701,170.2293
1,15.59984,72.015924,231.97245
2,15.28662,51.499579,91.904235
2,82.12061,122.65109,591.8598
2,29.58246,62.974813,181.27155
3,1.710853,20.776487,15.946485
2,19.3916,66.592325,129.47997
2,6.488389,37.788565,57.412005
2,53.24603,140.541906,381.64365
2,35.36173,84.665019,217.99815
2,50.00861,114.925799,307.8759
3,1.464106,25.325449,14.5986
3,2.523888,24.493027,28.46901
3,4.372437,25.162232,31.4544
2,3.553124,21.142841,37.516515
2,5.530063,33.411738,44.36628
3,2.845125,24.990155,27.043575
3,3.792585,18.826039,22.92405
2,94.54335,116.279765,864.8277
2,82.10151,146.0318,572.3817
2,27.93971,77.513778,329.82075
2,5.844977,40.805218,51.2364
3,1.117177,20.195869,11.10171
2,40.81221,96.886543,425.11335
3,1.049121,16.675728,10.49121
1,46.49458,125.4507,561.0462
2,34.74967,58.219668,213.50835
2,15.86051,61.489044,98.61942
2,49.67802,85.109091,298.2465
2,3.892384,28.438384,39.42108
2,82.12061,122.65109,591.8598
2,29.6447,65.603675,207.3051
2,86.14214,155.81231,612.69345
2,39.9832,100.459592,261.1947
3,1.710853,20.776487,15.946485
3,4.289724,29.3483,30.6678
2,53.44184,131.323287,379.70475
3,2.168042,23.855996,19.46616
2,77.91618,169.42158,828.77385
2,42.81225,118.936201,327.98325
2,30.38813,57.663367,183.95625
2,7.606971,32.917701,51.41064
2,23.03162,54.720252,126.65619
2,18.83463,42.622323,108.503655
2,19.30037,44.767979,104.03547
3,2.168042,23.855996,19.46616
3,3.068723,25.742024,23.92764
2,70.17789,108.904307,504.37935
2,24.11572,91.22736,278.8584
3,2.845125,24.990155,27.043575
3,3.320328,31.447038,28.74147
3,2.924953,24.128386,16.985265
2,42.79282,88.930036,276.64215
2,10.3305,42.667442,145.084905
2,13.92926,42.383943,74.723205
2,37.38186,80.661672,245.73645
3,12.90346,47.048412,74.51466
2,80.65812,200.710192,532.7082
3,2.523888,24.493027,28.46901
2,45.5605,101.915254,309.8571
2,98.90829,252.48146,873.138
3,12.01931,52.160221,82.95414
3,5.844977,40.805218,51.2364
2,81.92305,141.24876,570.59715
2,62.87196,229.1783,792.6588
2,10.4743,48.89688,105.65529
3,1.914187,23.859148,17.990325
1,4.307919,28.60028,39.941415
2,20.05298,43.423919,111.340305
2,26.19032,71.614783,316.4442
3,2.168042,23.855996,19.46616
3,3.618162,29.895442,34.55601
2,53.51793,144.04261,599.9775
3,15.11191,52.614765,81.26736
2,35.90486,125.1981,308.7492
2,2.014925,20.126512,15.20709
3,3.792585,18.826039,22.92405
3,2.07149,24.722109,19.03131
3,1.15247,17.169234,11.262285
2,45.85244,117.242738,316.2645
1,73.73545,218.61673,907.722
2,11.51418,43.990925,163.09425
3,3.792585,18.826039,22.92405
2,22.66934,53.54643,140.526
1,14.47177,50.289832,87.50988
3,2.014925,20.126512,15.20709
1,74.31298,107.93544,616.7328
2,66.44991,212.79339,516.1437
2,30.09833,59.264849,178.3197
3,2.523888,24.493027,28.46901
3,3.320328,31.447038,28.74147
3,4.289724,29.3483,30.6678
3,2.168042,23.855996,19.46616
2,62.98164,174.650838,519.2361
2,35.04476,93.388034,228.08745
1,2.589752,29.554871,31.180935
2,41.11427,78.523982,260.17245
2,36.50044,71.471732,230.3664
3,1.049121,16.675728,10.49121
3,1.464106,25.325449,14.5986
3,9.756631,40.781066,62.93046
3,1.710853,20.776487,15.946485
3,2.014925,20.126512,15.20709
3,6.157438,36.869382,48.46698
3,11.39402,44.736421,71.05377
3,2.141326,19.940688,19.27866
2,54.67905,133.365501,385.8555
3,4.603065,25.568201,35.36499
2,28.00275,96.577332,250.38615
2,45.77453,125.386562,327.50235
2,36.52848,89.074956,237.07185
2,67.71508,124.64318,495.53445
2,68.87486,99.884775,526.4025
2,20.58353,53.999261,126.996135
3,2.924953,24.128386,16.985265
2,56.21034,142.680108,406.2063
3,1.464106,25.325449,14.5986
2,38.02369,69.37563,238.95075
3,3.792585,18.826039,22.92405
3,2.776623,26.813798,23.593725
2,3.145816,20.714456,33.342495
3,3.068723,25.742024,23.92764
3,1.128541,11.129462,9.58797
2,11.93133,55.85667,81.928965
3,2.845125,24.990155,27.043575
3,3.320328,31.447038,28.74147
3,1.464106,25.325449,14.5986
2,78.52783,170.45036,645.25155
2,42.58892,101.308793,438.7377
3,2.595157,27.40234,23.80503
2,9.601522,49.554644,104.21814
3,1.464106,25.325449,14.5986
2,31.23724,50.903516,187.5885
3,11.93133,55.85667,81.928965
3,2.510406,26.944984,21.925545
3,2.776623,26.813798,23.593725
2,80.75463,94.987998,586.4883
3,3.44226,30.10613,27.6066
2,15.80435,63.097879,235.6923
2,10.3305,42.667442,145.084905
2,45.13859,99.652433,286.6914
1,60.98015,189.26857,744.2349
1,3.956346,22.234316,48.82278
2,54.61469,155.730367,417.2214
2,29.96417,73.846985,195.58275
2,31.91394,106.393446,295.06605
2,19.19235,51.8105,120.050385
2,39.45798,75.039989,249.8739
2,26.69912,114.34618,291.3897
2,31.75486,62.831523,218.29035
2,80.55694,198.354396,651.19365
1,73.45622,209.39964,483.02295
3,2.595157,27.40234,23.80503
2,18.765,48.600686,113.024055
2,9.51093,33.826613,60.55161
2,61.87835,152.774491,459.55605
3,5.844977,40.805218,51.2364
3,3.520931,24.122092,29.256285
2,39.10985,83.512918,260.15175
3,13.92926,42.383943,74.723205
2,49.22765,121.690548,469.3221
2,2.589752,29.554871,31.180935
2,38.36255,84.567437,250.5978
2,39.58435,194.16726,436.9026
2,16.34346,58.225728,172.3128
2,53.38454,156.342325,398.7672
2,14.1037,74.09143,126.19974
2,28.47531,74.262186,181.46775
1,20.50481,72.346668,255.9798
3,3.792585,18.826039,22.92405
2,27.34455,68.969802,163.2111
3,5.499556,35.577191,46.45101
2,19.9148,40.306127,101.203755
2,32.72629,90.057381,229.29135
2,19.52701,92.741243,166.58865
2,69.02234,118.051917,542.1165
3,5.530063,33.411738,44.36628
3,23.67318,62.43955,149.462775
2,86.689,146.22068,662.5287
3,11.34923,39.849031,65.27565
2,18.63048,86.16102,223.1703
3,1.914187,23.859148,17.990325
2,5.477094,31.562409,49.51233
3,4.289724,29.3483,30.6678
3,9.756631,40.781066,62.93046
2,32.44122,67.174276,203.71185
2,12.96096,38.944914,78.28422
3,2.924953,24.128386,16.985265
3,1.464106,25.325449,14.5986
2,15.6506,39.913033,81.811935
3,9.638221,34.536596,55.197585
3,4.289724,29.3483,30.6678
3,2.141326,19.940688,19.27866
3,2.924953,24.128386,16.985265
2,23.33226,71.932166,151.1769
3,1.117177,20.195869,11.10171
3,3.792585,18.826039,22.92405
3,2.924953,24.128386,16.985265
3,12.56505,41.092905,74.442345
1,7.745217,50.79562,80.136195
2,47.57712,132.03705,418.09785
2,72.61434,128.33955,522.88305
2,23.22107,81.50922,206.84475
2,29.57148,78.824317,174.38145
2,32.57174,69.622366,212.3673
3,2.924953,24.128386,16.985265
2,86.34005,135.7963,616.66155
3,2.924953,24.128386,16.985265
1,47.3327,132.32857,484.18425
3,2.424763,17.100996,26.824515
3,5.409577,28.036397,39.21012
2,37.11399,83.276446,254.36895
2,77.64508,200.921234,493.206
2,47.43407,100.753973,333.23265
3,3.235257,24.180734,34.47531
2,58.45073,129.344132,397.50045
3,11.05736,37.31815,63.98427
2,9.093621,38.736936,54.477795
2,16.0968,53.408636,91.57806
3,1.117177,20.195869,11.10171
2,51.47854,104.64487,388.79205
2,62.31339,159.558423,362.5299
2,14.06433,46.565209,78.516315
1,7.46774,29.520691,68.542395
2,44.94684,109.308615,289.4118
3,1.117177,20.195869,11.10171
2,6.199246,33.189888,51.52164
3,2.523888,24.493027,28.46901
2,94.07484,152.32133,747.95655
2,89.0968,114.155427,643.8297
2,82.70955,217.93309,549.918
1,63.61256,155.29644,514.26
3,2.924953,24.128386,16.985265
2,30.38813,57.663367,183.95625
2,117.5061,213.2474,1012.07955
1,7.46774,29.520691,68.542395
3,3.068723,25.742024,23.92764
2,7.855628,33.435869,51.153735
3,3.44226,30.10613,27.6066
3,1.049121,16.675728,10.49121
2,7.019826,31.444467,96.208185
2,17.48661,72.012992,247.53885
2,44.36845,89.370525,308.3217
2,15.85454,47.839853,92.782125
2,67.55769,106.076507,537.5388
2,13.89458,45.228945,89.40258
1,12.86316,69.282847,126.177315
3,2.141326,19.940688,19.27866
3,1.908999,17.573247,19.08999
3,2.168042,23.855996,19.46616
2,37.2462,91.440813,249.43785
2,68.26206,122.85928,710.7924
2,20.9719,78.841897,266.50485
2,33.48719,109.84677,286.86615
3,3.320328,31.447038,28.74147
2,64.26103,155.37417,780.0063
2,19.2651,65.687483,204.5607
3,7.717773,37.877319,75.9915
2,33.62192,79.392355,229.10445
2,5.704483,36.318,56.285505
2,5.409577,28.036397,39.21012
1,27.69497,87.823557,353.8722
2,24.90981,87.250425,227.5614
3,3.44226,30.10613,27.6066
2,54.07584,153.717328,406.04775
2,40.81969,82.021363,269.724
2,18.83463,42.622323,108.503655
2,21.53976,99.999714,196.7325
2,80.75463,94.987998,586.4883
2,44.67036,139.598552,333.39645
2,52.15059,121.930535,377.7876
1,102.7196,160.737104,889.51365
3,2.510406,26.944984,21.925545
3,1.117177,20.195869,11.10171
1,51.12253,252.77461,587.4984
3,3.792585,18.826039,22.92405
2,74.67646,175.51509,897.5802
2,44.14695,93.529983,289.3941
2,10.08914,46.072033,132.434475
2,17.99238,59.748109,103.958175
2,41.49646,195.80135,423.2088
3,3.44226,30.10613,27.6066
2,1.710853,20.776487,15.946485
3,4.289724,29.3483,30.6678
3,2.141326,19.940688,19.27866
1,10.71201,55.05089,179.1897
3,2.924953,24.128386,16.985265
3,1.117177,20.195869,11.10171
2,30.13079,61.733786,183.4593
3,2.168042,23.855996,19.46616
3,19.43146,50.120877,105.2535
2,8.015355,48.790449,75.198105
3,3.320328,31.447038,28.74147
1,33.59079,109.11418,310.7862
2,15.80435,63.097879,235.6923
3,1.117177,20.195869,11.10171
2,35.76266,60.89423,221.07705
2,14.42905,42.452635,84.984615
2,94.10014,128.6115,691.1805
2,34.20944,106.51093,320.8704
2,37.9131,82.170785,248.71845
2,60.7156,135.4068,726.57255
2,3.320328,31.447038,28.74147
2,20.58353,53.999261,126.996135
2,48.7416,106.430771,354.25995
2,28.47531,74.262186,181.46775
2,34.67294,71.795076,239.8623
3,4.289724,29.3483,30.6678
2,40.81802,113.97034,270.6438
2,29.42584,117.73583,268.5792
2,69.20461,205.47021,517.31385
2,49.98917,141.995128,354.97215
2,22.66934,53.54643,140.526
3,1.117177,20.195869,11.10171
2,69.65229,155.6485,522.25515
2,44.94684,109.308615,289.4118
2,31.8024,100.560009,386.6448
2,8.014767,48.419393,77.87364
2,15.2048,74.568599,114.29856
1,23.29298,69.476302,224.76795
2,56.19868,157.72535,422.1876
2,58.51307,156.085789,431.4231
3,1.710853,20.776487,15.946485
1,6.993628,41.961507,63.528135
3,2.141326,19.940688,19.27866
2,50.89275,134.029002,358.8891
1,34.79696,121.85407,321.10875
3,1.464106,25.325449,14.5986
2,58.57778,150.844304,424.29255
2,37.96576,83.663925,271.24275
3,2.168042,23.855996,19.46616
2,39.10985,83.512918,260.15175
2,109.7109,150.6206,956.0496
3,2.924953,24.128386,16.985265
2,55.92251,103.93626,388.9065
2,77.95123,114.61274,552.5235
2,34.59683,68.733822,213.30015
2,91.13892,130.90729,670.51905
2,29.3859,72.444464,164.77695
3,3.235257,24.180734,34.47531
1,148.8808,559.43494,2054.457
2,47.63127,69.710333,355.80465
3,2.595157,27.40234,23.80503
2,38.36207,80.368615,271.15245
3,4.938513,35.602738,52.55676
2,11.07215,46.064018,65.243415
1,92.87939,217.56706,796.7262
3,2.168042,23.855996,19.46616
2,11.53985,54.196439,147.48345
1,36.20026,144.8035,353.1276
2,17.11004,71.255199,187.04325
2,57.40098,128.976736,385.22145
3,1.464106,25.325449,14.5986
3,26.22644,84.640528,305.9868
2,29.85125,85.868415,368.02185
2,66.32047,152.421856,412.84095
2,33.29875,69.472457,207.5892
2,48.61723,150.336063,351.2646
2,37.5572,76.951935,241.8036
3,3.44226,30.10613,27.6066
2,16.0968,53.408636,91.57806
2,85.14309,119.03942,707.50545
2,2.595157,27.40234,23.80503
2,31.02974,82.21681,200.97825
2,48.55147,125.017556,351.42765
1,2.168042,23.855996,19.46616
1,49.67802,85.109091,298.2465
3,1.464106,25.325449,14.5986
3,7.445859,43.481594,61.845495
2,39.05307,82.857213,234.17595
2,28.05695,68.035251,157.3353
2,32.35637,122.36548,312.01815
3,1.710853,20.776487,15.946485
2,34.67294,71.795076,239.8623
2,69.69373,104.654231,552.9147
1,52.15059,121.930535,377.7876
2,20.39484,82.011565,180.4146
3,2.634566,19.362205,21.82227
2,96.30285,309.55806,838.8795
3,1.710853,20.776487,15.946485
2,40.69231,94.130736,284.50935
1,16.3425,56.57341,167.39565
3,2.595157,27.40234,23.80503
2,9.51093,33.826613,60.55161
3,1.464106,25.325449,14.5986
3,5.409577,28.036397,39.21012
2,92.67303,149.26806,709.75095
3,9.093621,38.736936,54.477795
2,81.49183,125.07932,598.57845
2,40.57328,100.383492,290.39655
2,32.26673,64.124497,201.13605
3,5.576192,29.470396,31.67763
2,15.75918,42.637287,93.900495
2,40.6925,116.478907,289.56795
2,38.71248,78.822485,241.20045
2,29.45683,62.66701,170.2293
2,10.52242,43.067991,68.26956
3,1.049121,16.675728,10.49121
2,57.40098,128.976736,385.22145
2,41.72162,150.35047,453.32295
3,2.845125,24.990155,27.043575
2,34.20944,106.51093,320.8704
2,42.68979,102.990178,272.87265
2,6.3433,35.064785,89.66037
3,1.15247,17.169234,11.262285
3,7.238408,33.868265,48.907455
2,19.96354,81.216549,294.6582
2,77.24352,341.527159,506.52285
1,36.44315,100.473908,308.1507
3,1.464106,25.325449,14.5986
2,2.649222,20.927781,23.086635
3,2.595157,27.40234,23.80503
2,36.52848,89.074956,237.07185
2,54.67905,133.365501,385.8555
2,32.26673,64.124497,201.13605
2,32.57174,69.622366,212.3673
2,49.11168,106.36576,343.0512
2,25.65204,62.004341,144.696315
3,2.168042,23.855996,19.46616
2,31.87776,129.632197,396.29535
2,9.292325,39.11765,126.831915
1,6.79443,39.439299,61.5708
3,7.686677,32.897317,54.263655
3,2.168042,23.855996,19.46616
1,6.643089,36.537285,70.61286
2,24.70085,197.618433,165.3153
2,30.13079,61.733786,183.4593
3,2.924953,24.128386,16.985265
1,6.41246,36.009248,56.021295
2,20.23541,86.982477,310.77195
3,5.995709,26.360793,46.053975
2,47.7641,132.63962,617.81565
1,82.10151,146.0318,572.3817
3,3.44226,30.10613,27.6066
2,21.04555,102.640819,221.34615
2,16.862,82.03545,174.3645
2,27.31692,72.508976,369.39405
3,7.686677,32.897317,54.263655
3,1.710853,20.776487,15.946485
2,109.2261,144.98594,1008.2742
3,5.499556,35.577191,46.45101
3,4.603065,25.568201,35.36499
2,12.96096,38.944914,78.28422
2,34.67294,71.795076,239.8623
3,2.168042,23.855996,19.46616
2,35.76352,104.554086,338.0775
3,1.15247,17.169234,11.262285
3,1.117177,20.195869,11.10171
2,94.60612,161.77807,770.02065
3,4.911077,31.749745,33.225285
3,1.710853,20.776487,15.946485
2,5.844977,40.805218,51.2364
2,23.7902,98.9388,204.6681
2,5.704483,36.318,56.285505
2,13.76226,61.156502,129.4584
3,3.618162,29.895442,34.55601
2,13.89458,45.228945,89.40258
3,5.499556,35.577191,46.45101
2,9.900759,45.887638,110.07012
2,21.96026,79.53768,201.78825
2,6.898873,36.375234,56.904435
2,5.704483,36.318,56.285505
3,5.576192,29.470396,31.67763
3,1.710853,20.776487,15.946485
2,29.26424,58.554794,168.21135
3,6.703013,35.563364,40.687425
2,8.975986,48.053511,70.448985
2,51.09848,127.274541,314.11395
2,6.174181,32.236828,50.646045
3,19.30037,44.767979,104.03547
2,11.93133,55.85667,81.928965
3,1.049121,16.675728,10.49121
3,2.924953,24.128386,16.985265
2,3.068723,25.742024,23.92764
2,19.2651,65.687483,204.5607
2,58.06342,138.164521,419.05515
3,1.117177,20.195869,11.10171
3,7.62806,40.215032,56.57064
3,2.523888,24.493027,28.46901
3,2.634566,19.362205,21.82227
2,9.51093,33.826613,60.55161
2,7.594738,37.915189,55.391565
2,6.087903,30.921263,50.6592
3,3.235257,24.180734,34.47531
3,1.331152,20.977919,13.21644
3,3.068723,25.742024,23.92764
1,1.830796,27.798863,18.307965
3,2.845125,24.990155,27.043575
2,28.49237,115.41472,260.64435
3,5.499556,35.577191,46.45101
3,2.510406,26.944984,21.925545
3,2.924953,24.128386,16.985265
3,9.093621,38.736936,54.477795
3,2.595157,27.40234,23.80503
2,52.76971,154.97677,602.8362
3,2.924953,24.128386,16.985265
2,3.671652,32.570067,47.140125
3,1.331152,20.977919,13.21644
3,5.409577,28.036397,39.21012
2,57.73111,165.85375,651.53565
2,7.607588,35.711974,104.883075
3,1.049121,16.675728,10.49121
2,88.58441,156.62637,655.12455
3,2.07149,24.722109,19.03131
2,35.82011,72.463425,224.47695
2,52.30806,115.741767,387.57585
3,3.235257,24.180734,34.47531
3,2.776623,26.813798,23.593725
3,2.168042,23.855996,19.46616
3,1.117177,20.195869,11.10171
3,4.911077,31.749745,33.225285
2,37.09517,94.721169,231.2286
2,56.01065,109.557953,371.3742
2,50.72195,164.984492,386.9283
3,5.409577,28.036397,39.21012
2,7.745217,50.79562,80.136195
3,1.464106,25.325449,14.5986
3,2.845125,24.990155,27.043575
2,3.320328,31.447038,28.74147
1,19.30037,44.767979,104.03547
2,32.72629,90.057381,229.29135
3,2.924953,24.128386,16.985265
3,9.349833,37.81105,52.35888
1,25.60147,102.714962,233.28615
3,2.168042,23.855996,19.46616
2,27.95714,83.972556,187.2723
1,89.23479,184.071931,666.26985
3,4.108721,21.501513,41.469015
1,25.43486,55.962294,155.41545
3,7.445859,43.481594,61.845495
2,72.40609,129.468857,535.9647
2,63.35157,163.54671,467.8425
2,6.993628,41.961507,63.528135
3,15.89111,45.144366,87.023865
1,69.34916,178.86457,786.7905
3,3.792585,18.826039,22.92405
2,19.2651,65.687483,204.5607
2,9.51093,33.826613,60.55161
2,45.77453,125.386562,327.50235
3,2.168042,23.855996,19.46616
1,55.8685,76.637535,426.77685
2,49.58442,125.503643,503.4048
2,27.77428,90.492769,235.84995
2,15.07195,60.458445,103.451175
1,29.06466,107.183925,388.7298
2,30.60761,56.359607,176.5335
2,32.80055,110.676591,292.08585
2,22.66934,53.54643,140.526
3,3.068723,25.742024,23.92764
3,3.068723,25.742024,23.92764
2,40.75735,88.509969,269.95755
2,12.66278,53.928935,176.7888
2,121.7226,213.72076,1075.287
2,52.30806,115.741767,387.57585
3,2.776623,26.813798,23.593725
1,13.25632,61.139554,150.2139
3,1.117177,20.195869,11.10171
3,4.307919,28.60028,39.941415
3,25.16722,54.063669,142.8657
2,71.16045,121.36587,490.53615
2,10.3305,42.667442,145.084905
2,29.32044,71.390656,166.19775
2,66.11488,119.7874,473.2956
2,9.687887,57.445874,96.08904
2,59.25311,167.66687,655.90365
2,51.97237,147.421744,329.95665
3,6.703013,35.563364,40.687425
2,20.40436,59.37583,133.78392
2,36.86589,89.723727,226.9317
2,67.24624,122.79335,535.1118
2,17.31424,85.219607,197.1363
3,2.510406,26.944984,21.925545
2,26.65861,51.171404,162.2757
1,9.900759,45.887638,110.07012
3,1.117177,20.195869,11.10171
2,74.13103,398.2826,1028.35935
3,1.117177,20.195869,11.10171
2,2.845125,24.990155,27.043575
2,23.7902,98.9388,204.6681
2,71.41673,117.60752,510.2058
2,21.25297,48.14644,132.227955
2,12.58549,56.867036,125.529495
2,10.4743,48.89688,105.65529
3,17.36541,58.415311,101.76636
1,30.04809,112.143856,349.185
3,8.047787,42.190183,54.68511
3,2.523888,24.493027,28.46901
2,17.88877,71.550267,225.87225
2,23.7902,98.9388,204.6681
3,11.34923,39.849031,65.27565
2,44.64481,251.78614,502.06065
2,27.05043,61.375503,172.1298
2,6.421951,29.986675,40.614885
3,3.235257,24.180734,34.47531
2,105.8511,149.7978,947.07045
3,2.649222,20.927781,23.086635
3,1.117177,20.195869,11.10171
2,19.19744,93.018283,204.6612
1,86.519,150.51704,668.18175
2,27.06694,103.528291,236.007
2,44.23914,127.580395,329.50335
3,10.52242,43.067991,68.26956
2,69.02234,118.051917,542.1165
2,3.235257,24.180734,34.47531
2,32.90234,68.344045,213.1467
2,19.43146,50.120877,105.2535
1,38.36207,80.368615,271.15245
2,42.63975,101.385807,279.4929
3,5.409577,28.036397,39.21012
2,11.07215,46.064018,65.243415
2,14.02561,67.24879,165.7152
3,2.168042,23.855996,19.46616
3,1.117177,20.195869,11.10171
1,19.40488,76.021889,166.7571
1,7.62806,40.215032,56.57064
3,25.52844,84.11011,314.01195
3,3.520931,24.122092,29.256285
2,45.84554,107.089234,284.15955
3,1.464106,25.325449,14.5986
2,50.34241,103.94967,344.06055
