,Campus,Mode,HomeZone,Income,Time.Auto,Time.Transit,Time.Active
11651,391,Transit,490,I donâ€™t know,37.49994,79.200322,339.34995000000004
11652,391,Transit,592,"Less than $ 30,000",31.52652,131.869643,250.96185
11653,391,Transit,398,Unknown,2.528039,22.375469,26.595509999999997
11654,225,Transit,21,I donâ€™t know,17.12266,68.152821,150.3108
11655,225,Transit,437,Unknown,19.5763,90.229707,150.25635
11656,391,Transit,3864,Unknown,64.81931999999999,141.12686200000002,627.3303
11657,391,Transit,5097,Unknown,105.3938,205.65157,1148.44905
11658,391,Transit,3151,I donâ€™t know,36.2168,132.330953,368.85209999999995
11659,391,Transit,233,Unknown,30.34715,108.97423799999999,265.3158
11660,391,Transit,3375,Unknown,50.9517,108.10836299999998,472.02525
11661,391,Transit,4079,"$ 90,000 - 119,999",60.884609999999995,207.45504,740.1160500000001
11662,225,Transit,3325,Unknown,80.8215,139.062612,613.28925
11663,391,Auto,2043,Unknown,12.59951,42.735112,93.5775
11664,391,Transit,94,"$ 30,000 - 59,999",24.69421,154.561606,234.84285
11665,391,Transit,546,"$ 60,000 - 89,999",45.27988,204.463098,430.4925
11666,391,Transit,2427,Unknown,35.53727,152.810304,407.31975
11667,391,Active,391,Unknown,0.0,0.0,0.0
11668,391,Auto,455,"Less than $ 30,000",16.5632,120.12420600000002,154.57425
11670,391,Transit,114,"$ 120,000 - 149,999",25.482470000000003,165.04017399999995,225.0084
11671,391,Transit,3372,Unknown,51.489940000000004,152.34413999999995,527.1094499999999
11672,225,Transit,249,"$ 60,000 - 89,999",16.480320000000003,63.22312900000001,139.51870499999998
11673,391,Transit,3371,"Less than $ 30,000",52.21228,171.468315,531.774
11674,391,Transit,2078,Unknown,31.492959999999997,89.06891999999998,204.63135
11675,391,Active,398,Unknown,2.528039,22.375469,26.595509999999997
11676,391,Transit,442,Unknown,15.00888,108.060135,135.649935
11677,391,Transit,3379,"Less than $ 30,000",50.041140000000006,176.02403999999999,487.443
11678,391,Transit,443,Unknown,13.423060000000001,59.793147999999995,116.812875
11679,391,Auto,2383,Unknown,29.644779999999997,98.94306800000001,321.48465000000004
11680,391,Transit,150,"$ 60,000 - 89,999",17.15073,63.99971600000001,156.47205
11681,391,Transit,471,Unknown,22.57741,98.575606,180.83204999999998
11682,391,Transit,163,"Less than $ 30,000",18.95711,71.15973000000002,173.55704999999998
11683,391,Auto,2128,"$ 90,000 - 119,999",29.52575,84.506603,202.24290000000002
11685,225,Active,447,"$ 90,000 - 119,999",22.50292,89.466441,151.97715
11686,225,Transit,3674,"$ 90,000 - 119,999",56.064859999999996,179.73804900000005,473.916
11687,391,Active,438,"$ 120,000 - 149,999",12.71917,56.62176100000001,107.68598999999999
11688,391,Transit,443,Unknown,13.423060000000001,59.793147999999995,116.812875
11689,391,Transit,600,Unknown,35.3335,126.13635900000001,282.17580000000004
11690,391,Transit,271,Unknown,36.45798,163.07230299999995,309.7248
11691,391,Auto,109,I donâ€™t know,27.11269,86.10937100000002,248.87639999999996
11692,391,Transit,2383,"Less than $ 30,000",29.644779999999997,98.94306800000001,321.48465000000004
11693,391,Transit,26,"$ 120,000 - 149,999",32.79976,165.187951,300.85830000000004
11694,391,Active,398,"$ 90,000 - 119,999",2.528039,22.375469,26.595509999999997
11695,391,Transit,105,"Less than $ 30,000",24.37424,162.50514099999998,218.88015
11696,225,Transit,8505,"Less than $ 30,000",0.0,0.0,0.0
11697,391,Transit,4042,Unknown,90.1314,263.57743,1007.61885
11698,391,Transit,3809,"$ 30,000 - 59,999",35.980140000000006,109.19108600000001,357.40860000000004
11700,391,Transit,197,Unknown,19.85195,79.758115,184.98014999999998
11701,391,Transit,2397,"Less than $ 30,000",29.896690000000003,90.305418,320.4063
11702,391,Auto,3419,Unknown,37.509570000000004,165.55157,330.0378
11703,391,Transit,424,"Less than $ 30,000",11.72689,59.691745,113.73619500000001
11704,391,Transit,577,Unknown,43.56975,137.71095599999998,392.47965000000005
11705,391,Transit,17,"$ 60,000 - 89,999",34.05899,166.61983199999997,298.02585
11706,391,Active,2092,Unknown,2.5662279999999997,15.662870999999999,16.550159999999998
11707,391,Transit,2243,"Less than $ 30,000",34.88097,99.60902,287.3805
11708,391,Transit,390,"$ 30,000 - 59,999",6.088858999999999,41.540579,52.286910000000006
11709,391,Transit,3366,I donâ€™t know,35.80879,151.243962,312.5253
11710,391,Transit,7021,Unknown,0.0,0.0,0.0
11711,391,Auto,600,I donâ€™t know,35.3335,126.13635900000001,282.17580000000004
11712,391,Transit,3690,"$ 120,000 - 149,999",33.82233,96.382959,397.49445000000003
11713,391,Transit,3810,"$ 60,000 - 89,999",35.69675,190.101468,352.302
11714,391,Active,2078,"Less than $ 30,000",31.492959999999997,89.06891999999998,204.63135
11715,225,Transit,259,Unknown,14.860270000000002,67.189157,126.44006999999999
11716,391,Transit,63,I donâ€™t know,30.442420000000002,152.85533199999998,288.315
11717,391,Transit,474,Unknown,24.54061,88.29221700000001,201.9033
11718,391,Transit,2019,Unknown,27.249779999999998,94.11146,193.18635
11719,391,Transit,3515,"Less than $ 30,000",53.91111,169.65436,522.10725
11720,391,Auto,3864,"Less than $ 30,000",64.81931999999999,141.12686200000002,627.3303
11721,391,Transit,3604,"$ 30,000 - 59,999",38.49326,125.33948999999998,379.23255
11722,225,Active,218,I donâ€™t know,2.844491,38.838778999999995,28.97367
11723,391,Auto,3617,"$ 150,000 - 179,999",41.07052,96.53054200000001,405.25695
11724,391,Transit,5199,Unknown,120.3082,1049.97645,1711.911
11725,391,Transit,1031,"$ 60,000 - 89,999",56.264480000000006,117.90259099999999,512.0005500000001
11726,391,Auto,3460,Unknown,33.95341,126.45631200000001,349.04310000000004
11727,391,Transit,3688,"$ 150,000 - 179,999",33.90675,106.79640400000001,470.6688
11728,391,Transit,3722,Unknown,36.34922,97.036963,362.39745
11729,391,Transit,2073,Unknown,20.27815,55.104548,121.26783
11730,391,Transit,64,"$ 30,000 - 59,999",29.90601,155.12826800000005,283.15575
11731,391,Transit,2098,Unknown,14.00896,48.576713,91.230555
11732,391,Transit,2139,Unknown,41.2237,120.11868999999999,276.7419
11734,391,Auto,2098,Unknown,14.00896,48.576713,91.230555
11735,391,Transit,595,"$ 60,000 - 89,999",33.61649,93.22415699999999,282.19514999999996
11736,391,Transit,269,"Less than $ 30,000",39.01577,184.286255,329.5815
11737,391,Active,391,Unknown,0.0,0.0,0.0
11738,225,Auto,2128,I donâ€™t know,42.61825,157.719639,277.5543
11739,391,Transit,148,"$ 30,000 - 59,999",19.72406,67.707707,172.5831
11740,391,Transit,3380,Unknown,47.28394,167.50440999999995,447.43080000000003
11741,391,Transit,2121,"Less than $ 30,000",20.82787,78.442265,149.450385
11742,391,Active,119,"Less than $ 30,000",24.06503,125.42619099999999,211.74075
11743,225,Auto,2559,Unknown,68.14069,195.79914,596.2981500000001
11744,391,Transit,1038,"Less than $ 30,000",61.5549,128.756093,599.8773
11745,391,Transit,41,"$ 30,000 - 59,999",28.006840000000004,154.68828399999995,257.72429999999997
11746,225,Transit,2125,"$ 30,000 - 59,999",39.69348,152.18761,272.79435
11747,391,Active,398,Unknown,2.528039,22.375469,26.595509999999997
11748,391,Transit,2447,I donâ€™t know,54.4375,97.21708000000001,445.90709999999996
11749,391,Transit,461,Unknown,19.388920000000002,79.575397,152.0199
11750,391,Transit,234,"Less than $ 30,000",31.44916,111.26577900000001,272.8977
11751,391,Transit,46,I donâ€™t know,27.745690000000003,148.43822,255.18225000000004
11752,391,Transit,233,"$ 120,000 - 149,999",30.34715,108.97423799999999,265.3158
11753,391,Transit,118,I donâ€™t know,22.86195,75.64397,199.0806
11754,391,Transit,613,"Less than $ 30,000",43.31576,143.50128,368.9538
11755,391,Transit,420,"$ 30,000 - 59,999",7.978713000000001,122.21534799999999,71.714445
11756,391,Auto,407,I donâ€™t know,8.901649,52.77433600000001,101.71287
11757,391,Transit,483,I donâ€™t know,25.97268,75.975189,223.52145000000002
11758,391,Active,397,"$ 60,000 - 89,999",2.267301,33.937502,19.073775
11759,391,Transit,2222,"$ 60,000 - 89,999",18.62881,59.267038,179.21415000000002
11760,391,Transit,580,Unknown,37.66085,123.043159,329.27009999999996
11761,391,Transit,366,"$ 60,000 - 89,999",18.87622,77.069796,156.64229999999998
11762,391,Transit,595,"$ 30,000 - 59,999",33.61649,93.22415699999999,282.19514999999996
11763,391,Transit,596,Unknown,32.94616,120.409062,262.6005
11764,391,Transit,183,I donâ€™t know,15.166820000000001,141.75606100000002,149.506125
11765,391,Transit,454,"$ 90,000 - 119,999",15.57133,109.896956,141.45838500000002
11766,391,Transit,328,"Less than $ 30,000",28.373459999999998,141.278297,293.88375
11767,391,Active,395,Unknown,3.256509,88.910229,27.97446
11768,391,Transit,93,"Less than $ 30,000",26.1962,155.34271299999997,249.5442
11769,391,Auto,3348,Unknown,42.54391,161.3346,469.19055
11770,391,Transit,2619,"$ 90,000 - 119,999",37.61292,87.06020000000002,279.28004999999996
11771,391,Auto,600,Unknown,35.3335,126.13635900000001,282.17580000000004
11772,225,Transit,374,Unknown,36.52582,149.74840799999996,301.97429999999997
11773,391,Transit,365,I donâ€™t know,16.483710000000002,74.475342,157.86435
11774,391,Transit,18,Unknown,33.67818,164.038718,292.86584999999997
11775,391,Auto,174,Unknown,17.3297,142.143725,176.44844999999998
11776,225,Transit,3714,"Less than $ 30,000",54.992430000000006,186.874439,488.328
11777,391,Transit,252,"$ 150,000 - 179,999",43.32679,187.021706,372.57885
11778,391,Transit,517,Unknown,44.26488,184.388618,411.4227
11779,391,Transit,95,Unknown,24.507189999999998,156.081511,233.04
11780,391,Transit,3638,"$ 90,000 - 119,999",46.60403,114.623021,459.94275
11781,391,Transit,4026,Unknown,82.87628000000001,222.979273,829.69365
11782,391,Transit,378,Unknown,20.407970000000002,83.19796699999998,177.5313
11783,391,Auto,446,"Less than $ 30,000",13.611629999999998,52.173497999999995,104.340945
11784,391,Transit,21,I donâ€™t know,30.142879999999998,154.212395,266.94
11785,391,Transit,588,I donâ€™t know,29.08554,126.037411,236.86905000000002
11786,391,Transit,1203,"$ 90,000 - 119,999",86.51443,227.71611000000001,845.59995
11787,225,Transit,532,"$ 30,000 - 59,999",20.48037,74.159099,162.21555
11788,391,Auto,2210,Unknown,38.20795,115.67153200000001,273.32505
11789,391,Transit,472,"$ 30,000 - 59,999",23.688670000000002,100.623299,190.28565
11790,391,Transit,250,Unknown,42.71295,178.12861600000005,347.5452
11791,391,Transit,222,"Less than $ 30,000",34.06835,173.984731,278.99235000000004
11792,391,Transit,613,I donâ€™t know,43.31576,143.50128,368.9538
11793,225,Active,210,Unknown,11.81666,42.125046000000005,97.01227499999999
11794,391,Transit,3418,"$ 30,000 - 59,999",37.47961,159.40717,329.2965
11795,391,Transit,150,Unknown,17.15073,63.99971600000001,156.47205
11796,391,Transit,2427,Unknown,35.53727,152.810304,407.31975
11797,225,Active,3650,Unknown,47.11427,150.57276399999998,414.44985
11798,225,Transit,549,Unknown,25.19988,86.54258100000001,191.13975
11799,391,Transit,3712,"$ 30,000 - 59,999",42.13778,73.161535,429.4965
11800,391,Transit,1187,"Less than $ 30,000",71.9157,170.99008,790.7022000000001
11801,391,Transit,174,"Less than $ 30,000",17.3297,142.143725,176.44844999999998
11802,225,Transit,222,"Less than $ 30,000",9.623766999999999,54.252789,88.22693999999998
11803,391,Active,398,Unknown,2.528039,22.375469,26.595509999999997
11804,391,Transit,2236,Unknown,46.7733,154.64829,390.06435000000005
11805,391,Transit,367,Unknown,21.32837,77.36428899999999,180.32864999999998
11806,391,Transit,2425,Unknown,35.15153,169.72957,384.07784999999996
11807,225,Auto,1075,I donâ€™t know,52.1193,142.30203,438.40695
11808,391,Transit,435,I donâ€™t know,11.304030000000001,45.396239,92.66959500000002
11809,391,Transit,591,I donâ€™t know,30.959609999999998,119.097438,245.3406
11810,391,Transit,3516,"Less than $ 30,000",51.38548,164.89946999999995,494.4634500000001
11811,225,Active,194,Unknown,13.94656,74.286709,106.03638
11812,391,Transit,3602,Unknown,46.06139,108.15110199999998,449.83365000000003
11813,391,Auto,2120,"$ 60,000 - 89,999",17.94341,61.747731,130.3368
11814,391,Transit,2257,"$ 240,000 +",18.1533,60.66478000000001,179.96385
11815,391,Transit,8619,Unknown,0.0,0.0,0.0
11816,391,Transit,233,Unknown,30.34715,108.97423799999999,265.3158
11817,391,Transit,446,"Less than $ 30,000",13.611629999999998,52.173497999999995,104.340945
11818,391,Auto,411,Unknown,7.508195,48.138369,83.428515
11819,391,Active,391,Unknown,0.0,0.0,0.0
11820,391,Transit,411,"$ 30,000 - 59,999",7.508195,48.138369,83.428515
11821,391,Auto,467,Unknown,24.82991,87.456559,203.25645
11822,391,Transit,406,"Less than $ 30,000",8.066237,45.277113,77.83592999999999
11823,391,Auto,3653,Unknown,34.911190000000005,103.802355,356.6109
11824,391,Transit,3809,I donâ€™t know,35.980140000000006,109.19108600000001,357.40860000000004
11826,225,Auto,241,"$ 240,000 +",4.910781,28.837503,37.45872
11827,391,Transit,4004,Unknown,86.23307,240.94992,962.15505
11828,391,Transit,420,"$ 60,000 - 89,999",7.978713000000001,122.21534799999999,71.714445
11829,391,Active,391,"Less than $ 30,000",0.0,0.0,0.0
11830,225,Transit,312,Unknown,41.4722,96.515738,329.72805
11831,391,Transit,524,"$ 60,000 - 89,999",39.46714,187.279166,364.64445
11832,391,Transit,116,I donâ€™t know,24.1516,136.473682,212.60655000000003
11833,391,Auto,3380,Unknown,47.28394,167.50440999999995,447.43080000000003
11834,391,Transit,8559,I donâ€™t know,0.0,0.0,0.0
11835,391,Transit,398,Unknown,2.528039,22.375469,26.595509999999997
11836,391,Active,398,Unknown,2.528039,22.375469,26.595509999999997
11837,391,Transit,592,Unknown,31.52652,131.869643,250.96185
11838,391,Transit,2028,Unknown,24.4788,94.04208,172.96454999999997
11839,391,Transit,71,"$ 30,000 - 59,999",25.7038,144.67428099999995,238.1859
11840,391,Transit,4026,Unknown,82.87628000000001,222.979273,829.69365
11841,391,Transit,3357,Unknown,52.197390000000006,136.343711,483.69675
11842,391,Auto,3719,"$ 30,000 - 59,999",42.21703,86.74846600000001,416.58135
11843,391,Transit,3505,"$ 120,000 - 149,999",54.794309999999996,128.79748999999998,555.17925
11844,391,Transit,424,Unknown,11.72689,59.691745,113.73619500000001
11845,391,Transit,398,"Less than $ 30,000",2.528039,22.375469,26.595509999999997
11846,391,Transit,431,"$ 60,000 - 89,999",10.38668,47.805898,73.66810500000001
11847,391,Transit,95,"$ 30,000 - 59,999",24.507189999999998,156.081511,233.04
11848,391,Transit,3365,"$ 60,000 - 89,999",38.27158,174.217971,333.90014999999994
11849,391,Transit,2234,Unknown,39.2339,122.80787,317.46825
11850,391,Transit,173,"$ 30,000 - 59,999",21.53195,145.118339,203.0499
11851,391,Transit,3346,"$ 30,000 - 59,999",45.9863,135.62761799999998,420.036
11852,391,Transit,442,"$ 30,000 - 59,999",15.00888,108.060135,135.649935
11853,391,Auto,162,Unknown,18.16611,69.627361,167.05065
11854,391,Transit,602,Unknown,35.72848,122.554625,286.61505
11855,225,Transit,3809,I donâ€™t know,48.4681,145.15310399999996,417.02985
11856,391,Transit,1034,"$ 60,000 - 89,999",59.69384,100.189433,570.17925
11857,391,Auto,3153,"$ 60,000 - 89,999",42.230259999999994,124.755689,431.14275
11858,391,Transit,3629,"$ 30,000 - 59,999",43.3826,82.251299,437.80740000000003
11859,391,Transit,2435,Unknown,47.769079999999995,133.29828899999998,363.7872
11860,391,Auto,374,"Less than $ 30,000",16.76077,76.411224,129.065745
11861,391,Transit,3011,I donâ€™t know,51.73704,281.94546,416.01225
11862,391,Transit,2617,Unknown,36.89785,120.4066,302.74215000000004
11863,391,Auto,2434,Unknown,45.68172,177.46548,536.80905
11864,391,Transit,250,"Less than $ 30,000",42.71295,178.12861600000005,347.5452
11865,391,Transit,237,I donâ€™t know,25.11979,92.323276,215.95575
11866,391,Active,396,Unknown,3.528347,49.77633400000001,31.436700000000005
11867,391,Transit,398,"Less than $ 30,000",2.528039,22.375469,26.595509999999997
11868,391,Transit,414,I donâ€™t know,7.806825999999999,41.39293,77.926095
11869,391,Transit,3690,Unknown,33.82233,96.382959,397.49445000000003
11870,225,Transit,278,Unknown,14.84914,66.705718,138.58492500000003
11871,391,Transit,97,"$ 90,000 - 119,999",26.830109999999998,167.053157,256.10445
11872,391,Auto,325,Unknown,32.39891,187.60888400000002,321.85560000000004
11873,391,Transit,420,"$ 30,000 - 59,999",7.978713000000001,122.21534799999999,71.714445
11874,391,Transit,600,"$ 30,000 - 59,999",35.3335,126.13635900000001,282.17580000000004
11875,391,Transit,8404,I donâ€™t know,0.0,0.0,0.0
11876,391,Transit,3379,I donâ€™t know,50.041140000000006,176.02403999999999,487.443
11877,391,Active,398,"Less than $ 30,000",2.528039,22.375469,26.595509999999997
11878,391,Transit,2098,"$ 90,000 - 119,999",14.00896,48.576713,91.230555
11879,391,Transit,3386,Unknown,46.768209999999996,159.474286,442.2735
11880,391,Transit,420,Unknown,7.978713000000001,122.21534799999999,71.714445
11881,391,Active,391,I donâ€™t know,0.0,0.0,0.0
11882,391,Transit,2372,I donâ€™t know,31.74427,117.779054,251.94854999999998
11883,391,Transit,104,"$ 60,000 - 89,999",24.19073,161.392921,227.66639999999998
11884,391,Active,391,Unknown,0.0,0.0,0.0
11885,391,Transit,416,Unknown,5.708119,31.950884,55.825005
11887,391,Transit,1097,I donâ€™t know,55.05313,150.15112,664.2610500000001
11888,391,Transit,2122,Unknown,20.6748,55.871168000000004,157.88295000000002
11889,391,Active,400,I donâ€™t know,5.79051,40.20625,59.575875
11890,225,Active,211,Unknown,11.10159,43.555664,93.42079500000001
11891,391,Transit,601,Unknown,36.534490000000005,123.703682,291.23355
11892,391,Transit,3690,"Less than $ 30,000",33.82233,96.382959,397.49445000000003
11893,391,Auto,8591,I donâ€™t know,0.0,0.0,0.0
11894,391,Transit,2058,Unknown,9.932718,42.088746,74.57778
11895,391,Transit,3506,Unknown,55.434909999999995,129.572101,537.73575
11896,391,Transit,281,Unknown,35.36537,177.99083199999995,295.1277
11897,391,Transit,581,"$ 60,000 - 89,999",36.26173,121.9812,316.41810000000004
11898,391,Transit,2141,"$ 90,000 - 119,999",44.758,116.13956,312.90405
11899,391,Transit,580,Unknown,37.66085,123.043159,329.27009999999996
11900,391,Transit,75,Unknown,27.230059999999998,153.431832,260.96535
11902,391,Active,398,Unknown,2.528039,22.375469,26.595509999999997
11903,391,Transit,2123,"$ 120,000 - 149,999",20.37751,58.527638,155.35334999999998
11904,391,Transit,2443,Unknown,54.61983000000001,83.49083,439.94205000000005
11905,225,Transit,517,Unknown,23.16376,88.009209,183.76530000000002
11906,225,Auto,257,Unknown,18.31201,78.302299,155.70975
11907,225,Auto,557,Unknown,30.767559999999996,107.109118,232.36020000000002
