Home Zone,Age,Gender,License,Employment,Status,Cars,Income,Adults,Children,Mode,Distance,Family
4031,26,2,1,2,2,1,1,4,0,0,2.847437,0
1216,18,2,1,2,2,3,0,4,0,3,34.91426,1
5075,20,2,1,1,2,1,1,2,0,8,3.323198,0
490,18,1,0,1,2,2,1,3,1,0,2.913798,1
5130,22,1,1,2,1,5,2,3,0,0,3.853228,0
5197,21,2,0,2,2,1,2,2,0,0,8.435487,1
4085,27,2,1,3,1,2,2,3,0,0,19.94697,1
3685,32,2,1,3,1,2,2,5,0,0,29.03229,1
428,35,1,0,3,1,1,2,2,1,0,0,0
5188,23,1,0,1,2,1,2,2,1,1,4.942692,1
1211,42,1,1,1,2,1,2,2,0,1,8.967257,0
1219,26,1,1,3,1,1,2,2,0,0,8.689313,0
3690,23,2,1,1,2,2,0,4,0,0,15.92606,1
1241,18,2,1,2,2,3,2,4,0,3,10.86215,1
2605,22,2,9,1,2,3,0,3,1,0,65.35156,1
107,17,1,9,1,2,1,0,3,2,1,10.42274,1
1181,21,1,0,1,2,1,2,4,0,1,2.862317,1
313,18,2,0,1,2,1,2,3,0,0,6.391432,1
621,18,2,9,1,2,2,2,6,1,0,34.16123,1
3602,39,2,1,2,2,2,0,2,2,3,21.68775,1
1190,20,1,0,1,2,1,1,2,1,1,5.830086,1
1185,20,1,1,2,2,2,1,4,0,1,5.268618,1
105,25,1,1,1,2,2,2,3,0,1,11.36758,0
1083,23,2,0,1,2,1,2,4,0,1,17.323,1
1182,19,2,1,2,2,2,2,3,1,8,4.205792,1
1121,37,1,1,2,2,2,2,5,2,0,9.169067,1
478,19,2,1,2,2,2,1,3,0,3,30.97436,1
3649,17,1,1,1,2,2,2,2,1,1,6.068933,1
220,26,2,1,3,2,1,2,1,0,0,49.47492,0
1200,18,1,1,1,2,1,2,3,1,1,5.488453,1
295,27,1,1,2,1,2,2,2,0,0,2.406257,0
617,20,2,1,2,2,2,1,3,2,1,7.367426,1
455,18,1,0,1,2,1,1,3,1,1,18.61076,1
538,17,1,0,1,2,1,2,2,4,1,12.79832,1
282,18,2,1,1,2,1,2,3,0,1,5.41442,1
3380,18,2,1,1,2,2,0,3,0,5,37.42543,1
244,17,1,0,1,2,2,2,2,3,1,1.755887,1
1178,49,1,1,3,1,3,0,3,0,0,9.472969,1
506,20,1,0,2,2,1,2,3,2,1,12.64307,1
1034,18,2,1,2,2,4,0,4,0,0,29.36606,1
4029,20,1,0,1,2,0,0,5,0,10,0,0
538,40,2,1,1,2,2,1,3,1,3,11.5603,1
3615,35,1,1,1,2,2,2,2,0,3,14.88665,0
251,19,2,0,2,2,1,1,2,0,1,13.49507,1
463,43,1,0,1,2,1,2,2,0,1,8.60137,0
282,30,2,1,2,1,0,1,2,0,0,16.95046,0
4005,19,2,1,2,2,3,2,3,0,3,10.19106,1
5074,22,1,0,1,2,1,2,3,0,1,5.310259,1
116,27,1,1,3,1,1,2,1,0,0,26.52959,0
4031,18,2,1,1,2,2,2,4,1,1,2.847437,1
5139,22,2,1,3,1,2,2,5,0,0,3.558366,0
120,30,1,1,3,1,1,2,2,0,0,0,0
5187,19,2,1,2,2,3,2,4,0,3,2.981182,1
3683,31,1,1,1,2,2,2,4,0,0,0,0
202,25,1,0,3,1,0,1,1,0,1,5.071846,0
3640,26,2,1,1,2,2,2,3,0,3,10.01619,1
5082,20,2,1,2,2,3,2,3,0,1,4.566979,1
1038,18,2,1,2,2,3,2,3,0,3,12.94404,1
495,24,2,1,1,2,4,2,4,0,3,2.843991,1
584,31,2,0,1,2,0,1,4,0,0,7.010519,0
4080,27,2,1,2,2,2,2,2,1,3,22.86047,0
5084,27,1,1,1,2,2,2,2,1,0,2.928741,0
3372,19,2,0,2,2,2,2,4,0,1,36.37457,1
223,45,1,1,2,2,1,0,3,1,1,13.82012,1
4091,23,2,1,1,2,3,2,4,0,0,12.13736,1
595,25,2,0,1,1,0,1,4,2,0,6.099734,1
5003,19,2,0,1,2,1,2,2,0,8,26.47437,1
5063,22,2,1,1,2,3,2,4,0,8,5.107315,1
304,34,2,1,3,1,1,2,2,1,0,23.17806,0
2059,17,1,0,1,2,2,2,3,1,1,42.32645,1
466,24,2,0,1,2,2,2,3,0,0,11.25226,1
584,21,1,1,2,1,2,0,4,0,0,7.010519,1
4059,36,2,1,1,2,2,1,1,0,3,16.56732,0
4004,52,1,1,1,1,1,0,2,1,0,9.211944,0
3691,28,2,0,1,2,1,1,5,1,0,5.96746,1
619,23,2,1,1,2,2,0,4,0,3,4.117818,1
53,21,2,1,1,2,1,2,2,0,0,67.69145,0
4186,20,2,1,1,2,3,0,3,1,0,29.89547,1
593,20,1,0,1,2,2,2,5,0,1,41.38639,1
2569,18,2,1,1,2,2,0,4,0,1,53.90551,1
294,24,2,0,2,2,1,1,3,0,0,1.43085,1
1134,24,2,1,3,1,3,1,3,0,0,7.81379,1
3492,42,2,1,3,1,1,2,1,0,0,23.51505,0
2022,21,1,1,2,2,4,0,4,0,1,36.20511,1
2226,19,2,1,2,2,3,2,3,2,3,32.60304,1
4186,18,2,1,1,2,2,2,3,2,0,16.44538,1
110,41,2,1,1,2,1,2,2,0,2,5.635921,0
99,23,1,1,2,2,0,1,2,0,0,10.18946,0
316,20,1,0,2,2,1,2,3,0,1,7.264441,1
264,28,2,9,2,2,0,2,4,0,1,20.13628,1
482,25,2,1,1,2,1,2,4,0,0,15.87888,1
480,30,1,1,1,2,1,0,3,0,0,43.27346,1
5094,21,2,1,1,2,3,2,3,0,3,59.36788,1
3483,34,1,1,1,2,1,2,3,2,1,8.416998,1
290,17,1,0,1,2,1,2,2,2,10,0,0
3345,19,1,1,1,2,1,2,2,1,1,0.987108,1
406,18,1,1,1,2,2,0,5,1,8,18.53097,1
2216,17,2,1,1,2,2,0,3,1,0,39.22132,1
1034,18,1,0,1,2,2,2,3,2,1,28.87254,1
573,27,2,1,1,2,3,2,3,0,1,19.76563,1
1197,19,1,0,1,2,1,1,4,0,1,4.561771,1
191,17,1,0,2,2,3,0,4,1,8,3.702084,1
125,22,2,1,2,2,2,2,3,0,1,9.067578,1
3491,27,2,1,1,2,2,0,3,0,10,2.094973,0
2443,22,1,1,1,2,3,2,3,0,3,47.4481,1
1121,17,2,1,2,2,2,1,2,1,1,9.169067,1
1216,21,1,0,2,2,3,2,4,1,1,10.47496,1
587,18,2,9,1,2,2,0,4,0,8,8.669944,1
3671,21,1,0,1,2,2,2,4,0,0,4.494709,1
1173,31,2,1,3,1,2,2,2,2,0,0,0
380,23,2,1,1,2,2,2,4,0,3,27.51606,1
3662,21,2,1,1,2,3,1,4,0,0,29.09941,1
4105,59,2,1,1,1,1,2,2,0,3,90.97355,0
128,26,1,1,2,2,0,1,2,0,1,8.096317,0
285,30,2,1,3,2,1,1,2,0,8,10.03644,0
2014,18,2,1,2,2,2,2,4,1,8,37.42334,1
102,28,2,1,1,2,3,2,5,0,1,26.03279,0
3637,18,2,1,1,2,3,2,4,0,0,9.396771,1
3671,22,1,0,1,2,0,0,1,0,0,4.494709,0
3810,19,1,0,1,2,2,2,5,0,8,8.172212,1
2251,38,1,1,1,1,2,0,2,1,8,5.156929,0
400,20,2,1,2,2,3,2,5,0,0,14.93069,1
3651,20,2,1,1,2,4,2,4,0,2,3.072977,1
262,20,2,0,2,1,2,2,4,0,0,8.230326,1
3810,19,1,1,1,2,1,1,5,0,1,8.172212,1
340,24,2,1,1,2,1,2,3,0,1,20.00819,1
3650,24,2,1,2,2,3,2,3,0,3,3.565375,1
3864,23,2,1,1,2,1,1,3,2,1,6.473039,1
3685,20,2,1,2,2,3,2,3,0,0,4.336323,1
1032,30,1,1,1,2,6,2,5,0,3,36.32186,1
298,21,1,0,2,2,0,2,2,1,1,15.9636,1
4023,21,2,0,3,1,2,2,5,1,0,7.63759,1
3420,20,1,1,2,2,2,1,4,1,1,30.28742,1
3722,20,2,1,1,2,1,2,4,1,8,11.18366,1
2368,44,1,0,1,1,1,2,2,2,0,5.406098,1
43,47,1,1,3,1,0,1,1,0,0,0,0
3719,18,2,1,1,2,2,2,3,0,0,10.45754,1
509,18,2,0,1,2,2,2,2,1,1,16.33638,1
4120,20,1,0,1,2,2,1,3,2,1,20.97072,1
3685,19,1,1,1,2,2,2,4,0,3,4.336323,1
3673,19,1,1,1,2,2,0,3,0,1,7.972924,1
72,46,1,1,1,1,2,2,2,0,2,0,0
521,22,1,1,2,2,3,2,3,0,0,18.42596,1
5093,18,1,1,1,2,3,0,3,1,0,34.56844,1
18,19,1,1,2,2,0,1,3,2,1,15.85215,0
3376,17,1,0,1,2,4,2,5,4,0,32.13964,1
295,17,2,0,1,2,1,0,2,2,1,2.406257,1
3467,18,2,1,1,2,4,2,5,0,8,29.74367,1
595,20,1,1,1,2,2,1,4,2,1,4.679718,1
1254,19,1,1,1,2,4,2,5,0,0,18.67856,1
2441,19,1,1,2,2,2,2,3,0,0,48.53166,1
1191,19,1,0,2,2,3,2,4,1,1,6.966281,1
1180,20,1,1,1,2,1,0,5,0,10,1.216822,0
3355,19,1,1,1,2,1,2,4,0,1,75.4822,1
1216,18,1,1,2,2,2,2,3,0,3,10.47496,1
1258,18,1,1,1,2,3,2,3,0,3,19.38499,1
3482,20,2,0,2,2,2,2,3,1,0,31.70518,1
1182,21,1,1,2,2,2,2,6,0,1,4.205792,1
3375,26,1,1,1,2,2,0,4,1,1,8.906773,1
290,23,1,1,2,2,1,2,2,0,0,0,0
293,19,1,1,2,2,0,1,2,0,0,0.591516,0
3668,21,1,0,2,2,2,2,4,0,8,4.100919,1
3865,29,2,1,3,1,1,2,1,0,0,78.08895,0
3386,49,1,1,3,1,3,2,2,0,0,0,0
365,19,1,1,1,2,1,2,3,0,1,15.6998,1
1181,18,2,1,1,2,1,0,3,2,1,2.862317,1
1333,18,2,1,2,2,6,2,6,1,3,43.27251,1
368,17,2,0,1,2,1,2,3,1,8,15.99251,1
1142,19,2,1,2,2,2,0,2,1,3,47.25361,1
3386,37,1,1,1,1,2,2,2,2,0,0,0
233,24,1,0,1,1,0,0,3,0,1,9.188517,1
1125,24,2,1,1,2,5,2,3,0,3,5.098755,1
209,33,1,0,3,1,0,2,2,0,0,7.496608,0
414,18,2,1,2,2,3,2,3,0,3,58.37628,1
2553,24,2,1,1,2,3,0,4,1,0,49.29453,1
1330,18,1,1,2,2,2,2,3,1,3,50.06413,1
1082,19,1,1,1,2,2,0,3,0,8,18.6322,1
1202,18,1,1,2,2,2,2,4,0,1,6.715766,1
2245,20,2,1,2,2,2,2,3,1,5,38.01527,1
480,38,2,1,1,1,1,0,3,4,3,7.926101,1
114,25,1,1,2,2,0,1,1,0,0,9.413397,0
3723,33,1,1,1,2,0,1,1,1,1,12.9858,0
1069,21,1,1,1,2,2,0,4,1,1,16.5,1
1123,19,2,1,1,2,2,2,2,1,1,7.708921,1
478,54,1,0,2,1,1,2,3,2,1,7.075226,1
1229,26,1,1,1,2,3,2,4,2,3,17.81898,1
1147,26,1,1,2,1,1,1,4,1,1,8.672218,1
3193,21,1,1,2,2,4,2,5,0,1,40.19016,1
3716,19,2,1,2,2,2,2,3,1,0,24.21104,1
1215,18,1,1,1,2,4,0,3,2,1,8.597389,1
1261,19,1,1,2,2,3,2,2,0,3,21.10811,1
1187,21,1,1,2,1,4,2,4,0,0,2.770866,1
252,21,1,0,2,2,2,2,4,0,1,22.09628,1
1182,19,2,0,1,2,1,1,2,2,8,4.205792,1
3647,23,2,1,1,2,2,2,3,0,0,21.70729,1
162,21,2,1,2,2,1,2,3,1,0,13.85363,1
1125,21,1,1,2,2,3,2,4,0,0,5.098755,1
3460,22,2,1,1,2,1,1,3,0,0,7.116268,1
538,22,1,0,2,2,0,2,3,1,0,45.20793,1
528,26,2,1,2,2,2,0,3,0,0,12.91424,1
201,38,1,1,3,1,1,2,1,0,0,4.577865,0
572,22,1,1,1,2,3,2,4,1,0,27.43496,1
5057,21,2,1,1,2,2,1,4,0,1,6.843128,1
1190,25,1,1,3,1,2,2,3,0,0,30.60816,1
3655,24,2,1,2,2,2,2,3,0,0,45.78709,1
4055,17,2,1,2,2,2,1,4,1,8,22.3702,1
2377,19,1,0,1,2,2,2,3,3,1,21.59062,1
2460,18,1,0,1,2,3,2,4,0,8,33.16244,1
1124,20,2,1,1,2,3,2,3,1,8,6.560541,1
1261,22,1,1,2,2,2,0,3,0,3,21.10811,1
390,26,1,1,1,1,0,2,2,0,0,0,0
1118,20,2,1,2,2,3,2,4,0,3,4.540023,1
287,32,1,1,1,2,0,2,1,0,0,66.7261,0
3655,21,1,1,2,2,2,0,3,1,0,14.00759,1
1136,24,2,1,2,2,2,1,3,0,3,6.365921,1
46,27,1,0,3,1,0,1,1,0,0,2.946722,0
2022,24,2,1,2,2,5,2,4,0,0,63.83427,1
3367,23,1,1,2,2,3,0,3,0,3,78.00117,1
2454,18,2,1,1,2,2,2,3,1,0,32.05089,1
1198,18,2,1,2,2,2,2,3,2,1,5.20251,1
2451,20,2,1,2,2,1,1,3,0,1,31.88526,1
1145,17,2,1,2,2,2,2,2,2,8,9.749699,1
580,20,2,1,2,2,1,2,5,3,3,39.28026,1
294,19,2,1,2,2,1,0,2,0,10,1.43085,1
1185,18,1,1,1,2,3,2,3,0,3,5.268618,1
3681,34,2,1,1,2,1,2,2,2,3,11.04768,0
1096,19,2,1,1,2,2,2,5,0,1,21.76952,1
3196,23,1,1,2,2,3,0,3,0,0,43.05893,1
1031,24,2,1,1,2,2,2,3,0,0,23.97504,1
1095,19,1,0,1,2,1,2,3,1,1,20.01633,1
134,20,1,1,1,1,1,0,4,0,1,2.435686,1
1299,29,1,1,1,2,4,2,2,4,3,19.01261,1
1254,24,2,1,1,2,4,2,4,0,0,18.67856,1
1125,22,1,1,2,2,3,2,3,0,3,5.098755,1
552,20,2,0,1,2,1,0,3,1,1,38.11653,1
79,35,2,1,3,2,0,2,2,0,0,1.855794,0
2123,23,1,1,2,2,4,0,4,0,0,51.34327,1
1124,20,1,1,2,2,3,2,3,0,3,6.560541,1
371,21,1,1,1,2,1,0,4,0,1,18.06117,1
2667,25,1,1,2,2,4,0,3,0,3,45.14886,1
1144,21,2,0,1,2,1,0,3,2,1,11.40493,1
1199,19,1,1,3,2,1,1,2,0,1,5.772612,1
385,19,1,1,3,2,2,2,5,0,0,18.57662,1
1243,28,1,1,2,2,2,0,4,0,8,11.81025,1
480,19,1,0,2,2,2,2,4,1,8,5.712959,1
1082,26,1,1,2,2,3,2,4,0,0,18.6322,1
1287,19,2,0,2,2,2,2,3,2,1,28.445,1
1096,18,1,1,2,2,3,1,4,0,8,21.76952,1
125,22,2,1,1,2,1,0,2,0,1,9.067578,1
181,63,2,1,3,2,2,2,3,0,0,1.238747,0
148,18,2,1,1,2,1,0,4,0,1,12.23499,1
3715,26,1,1,2,2,2,2,2,0,3,21.22216,0
2441,22,1,1,1,2,2,2,3,1,8,33.52781,1
621,22,2,1,1,2,1,2,5,0,0,34.16123,1
1332,18,2,1,1,2,3,2,4,0,3,40.29916,1
3690,20,1,1,1,2,1,2,3,0,1,9.85036,1
3688,19,2,1,1,2,2,1,3,0,0,5.941493,1
3838,20,2,0,1,2,0,1,1,0,1,4.829241,0
371,22,1,0,2,2,2,0,5,0,10,0,0
451,20,1,1,1,2,1,0,3,0,1,13.83928,1
509,21,1,0,1,2,1,2,3,0,1,30.40276,1
3616,21,2,1,1,2,3,2,4,0,3,15.12454,1
3810,19,2,1,1,2,2,2,3,3,8,34.86841,1
3716,19,2,1,1,2,2,2,4,1,3,24.45133,1
2101,19,1,1,2,2,4,2,4,0,3,27.07724,1
290,19,1,1,1,2,5,2,7,0,3,14.07752,1
249,25,1,0,3,1,0,1,3,0,0,10.48902,1
2606,30,1,1,2,2,2,2,3,0,0,44.56515,1
229,17,2,0,1,2,2,0,2,1,8,9.43836,1
272,35,1,1,3,1,0,2,2,1,0,0.979085,0
2058,19,2,1,1,2,2,0,3,0,3,11.14276,1
1061,19,1,0,1,2,2,2,3,2,0,37.80949,1
18,19,1,0,1,2,0,1,2,0,1,3.427376,0
298,26,2,1,3,1,3,2,4,0,3,15.60168,1
3193,19,1,1,2,2,3,2,3,1,3,22.22068,1
247,24,2,1,1,1,1,1,2,0,1,28.13517,1
3694,24,1,1,2,1,2,2,4,0,0,19.92212,1
21,19,1,1,1,2,0,0,3,0,10,2.030561,0
217,20,1,0,1,2,1,0,3,0,1,7.603093,1
137,18,2,1,1,2,1,1,3,1,1,11.13926,1
1122,24,2,1,1,2,3,2,5,0,5,45.02458,1
3192,18,2,1,2,2,4,2,5,2,3,19.83171,1
217,59,1,1,3,1,2,2,4,0,0,7.603093,1
170,19,1,0,1,2,1,0,2,0,1,4.195364,1
2717,19,2,1,2,2,4,2,3,0,0,49.42546,1
3669,33,2,9,3,1,1,0,2,0,0,0,0
233,34,1,1,1,2,1,2,2,1,1,7.480539,0
1050,38,2,1,3,1,2,2,2,0,0,0,0
336,26,1,1,2,2,3,2,3,0,1,20.81574,1
1182,41,1,1,1,1,1,2,2,3,0,54.89963,0
237,17,1,0,1,2,2,1,3,1,8,5.319767,1
3714,42,1,1,3,1,1,2,1,0,0,43.67824,0
346,19,1,1,2,2,1,1,3,1,0,20.25905,1
447,17,1,0,1,2,2,2,2,1,8,3.177406,1
4041,21,2,1,1,2,3,2,5,0,0,40.23829,1
3429,22,1,1,1,2,4,2,3,1,0,39.13302,1
2221,32,2,1,3,1,2,0,2,0,10,31.72043,0
1049,27,2,1,3,1,3,2,3,0,0,7.284554,1
1261,23,1,1,2,2,2,1,3,0,3,18.63219,1
1318,40,2,1,1,2,2,2,3,1,1,62.74254,1
3615,23,2,9,1,2,2,0,3,0,0,48.28445,1
552,50,1,0,1,1,2,0,3,1,1,17.21361,1
222,23,1,0,3,1,0,0,3,0,0,0,0
1188,41,1,1,2,1,3,1,2,2,0,6.192924,1
592,19,2,9,1,2,1,1,3,1,10,0,0
62,32,1,1,3,1,1,2,1,0,0,0,0
3863,27,1,1,3,1,1,2,2,0,0,0,0
1046,20,2,1,2,2,2,0,4,0,0,5.105648,1
3193,19,2,0,1,2,1,0,4,0,0,0,0
462,18,2,0,1,2,1,2,2,0,1,2.673715,1
244,32,2,0,1,2,1,2,3,0,1,12.39338,1
3369,27,2,1,2,1,3,1,4,0,0,21.24524,1
1068,27,2,1,3,1,3,2,2,0,0,36.93764,0
372,19,1,0,1,2,1,1,4,0,1,19.21522,1
520,38,1,1,1,2,1,2,2,4,3,9.733338,1
557,19,2,1,2,2,2,2,4,1,1,21.09763,1
98,18,1,1,2,2,1,0,3,0,1,6.199752,1
3712,19,2,1,1,2,2,2,5,0,0,21.71878,1
410,18,2,1,1,2,3,2,3,1,3,12.08038,1
2246,46,2,1,1,1,1,2,2,1,0,1.453392,1
3724,32,2,1,3,1,3,2,5,3,0,21.90589,1
373,18,2,1,1,2,0,2,2,0,0,25.35587,1
282,35,2,0,2,2,0,2,2,0,1,6.242778,0
166,18,1,1,2,2,1,2,2,0,1,8.805415,1
282,29,2,1,3,1,0,1,2,0,0,6.242778,0
99,25,1,0,2,2,0,2,2,0,2,5.172799,0
313,23,2,1,3,2,0,2,2,0,0,11.21286,0
4118,22,1,0,2,1,3,2,6,2,7,19.73286,1
3010,18,2,0,1,2,2,0,4,0,8,30.7773,1
3841,26,1,1,3,1,2,2,2,0,3,7.758026,0
3604,22,2,1,1,2,4,0,3,1,3,6.463059,1
3679,29,1,0,1,1,1,1,2,2,0,18.33952,0
1032,19,2,1,1,2,3,2,3,0,5,36.27618,1
3434,21,1,1,2,2,2,2,3,1,1,23.27279,1
2022,26,1,1,3,1,3,1,3,0,0,0,0
1061,19,2,1,1,2,2,2,3,1,0,65.2725,1
3615,18,2,9,1,2,2,2,3,1,1,10.8173,1
4108,46,2,1,1,2,2,1,2,2,0,35.20873,1
248,35,1,1,3,1,1,0,2,0,3,10.66915,0
233,25,1,1,2,1,0,1,5,0,0,15.91759,1
50,20,1,9,1,2,0,0,2,0,10,1.587002,0
585,20,2,1,2,2,2,2,6,0,3,26.46198,1
209,59,1,1,3,1,1,2,1,0,0,4.886681,0
471,19,1,1,1,2,1,2,5,0,1,20.17344,1
2412,23,2,1,3,1,4,0,3,0,0,31.55304,1
108,22,1,1,2,1,0,1,2,0,0,18.81628,0
2619,21,1,1,3,1,2,0,5,0,0,46.7317,1
3680,40,2,1,3,1,3,1,2,1,0,17.92,0
365,24,1,1,1,2,1,2,3,0,3,16.3757,1
22,64,1,1,1,1,1,0,2,0,0,2.09696,0
3861,21,1,0,1,2,1,0,4,1,1,6.628385,1
5241,22,2,1,1,2,3,1,4,0,0,67.82502,1
2139,24,2,1,2,1,1,2,3,0,1,16.27509,1
3712,24,1,1,1,2,2,2,4,0,0,23.72031,1
274,27,2,1,2,2,1,2,4,0,0,6.024272,1
390,21,2,1,2,1,0,2,3,0,0,9.406616,1
3640,25,2,1,3,1,2,2,5,0,0,27.42865,1
2055,18,2,1,2,2,2,0,4,0,1,15.94602,1
3337,20,2,1,2,2,3,0,6,0,8,9.106768,1
182,31,1,1,2,2,0,2,2,1,0,7.817142,0
2133,42,2,1,3,1,2,2,2,2,0,22.40552,1
440,21,1,1,1,2,3,2,4,2,3,16.62243,1
34,27,2,1,3,2,0,2,1,0,0,3.300822,0
3380,18,2,0,1,2,3,0,4,1,0,16.68237,1
3638,20,2,0,1,2,1,2,4,0,1,23.81844,1
3670,18,2,1,1,2,2,2,3,3,0,14.90259,1
337,25,1,1,2,2,3,1,2,2,3,19.59253,1
130,17,2,1,2,2,2,0,3,1,1,10.61049,1
1305,19,2,1,1,2,4,2,3,1,3,31.71949,1
1202,36,1,1,3,1,2,2,2,3,0,6.715766,0
2209,45,2,1,3,1,1,1,1,0,0,0,0
1137,19,2,1,2,2,2,2,4,1,8,7.870871,1
3879,35,1,1,2,1,1,2,2,0,0,0,0
294,21,2,1,2,2,0,1,2,0,0,1.43085,0
1038,20,2,1,1,2,3,2,4,0,3,25.47655,1
304,24,1,1,2,2,0,2,2,1,1,6.384264,1
1093,20,1,1,2,2,1,2,4,1,8,22.65245,1
1185,19,2,1,2,2,2,1,4,0,8,5.268618,1
3487,17,2,0,2,2,3,2,3,2,8,2.475035,1
3637,21,2,1,2,2,2,2,4,0,0,25.10501,1
191,26,2,1,3,1,2,2,2,0,0,7.807166,0
324,26,1,1,2,2,2,1,2,0,3,7.707387,0
1136,28,2,1,3,1,2,2,2,0,0,6.365921,0
1182,18,2,1,1,2,3,2,4,0,3,4.205792,1
619,27,1,1,2,1,0,2,5,2,0,35.28226,1
2427,22,2,1,3,1,2,2,3,1,0,35.22777,1
1069,19,1,1,1,2,2,2,4,0,0,16.5,1
1200,18,1,0,1,2,2,2,3,0,8,5.488453,1
1138,22,1,1,2,2,4,2,6,0,3,53.94414,1
1089,18,2,1,2,2,1,2,4,0,1,19.2777,1
1179,33,1,1,3,1,2,2,2,2,0,0,0
1189,19,2,0,1,2,3,1,3,1,8,5.177034,1
287,19,1,0,2,2,6,2,3,0,1,2.681309,1
216,46,1,1,3,2,1,2,2,0,0,0,0
3712,18,2,0,2,1,2,0,4,0,0,20.16791,1
3615,23,1,1,2,2,2,2,2,0,0,26.65562,1
1062,18,2,1,1,2,2,2,5,0,1,13.74171,1
313,22,2,1,1,2,1,0,1,0,0,6.391432,0
167,36,2,1,2,1,1,2,2,1,0,29.35848,0
3192,21,2,1,2,2,2,2,4,0,3,37.8012,1
3360,33,1,1,2,1,3,2,3,1,3,27.64247,1
1216,45,1,1,3,1,2,2,2,0,0,10.47496,0
154,26,1,1,1,2,1,0,2,0,3,16.10091,0
1147,19,1,1,2,2,2,2,3,1,1,8.672218,1
370,39,1,0,3,1,2,1,3,0,0,18.20101,1
1211,20,2,1,1,2,1,2,2,0,3,8.967257,1
3374,28,1,1,1,2,3,0,3,0,3,28.76314,1
1241,21,2,1,2,1,3,2,5,0,8,10.86215,1
1084,20,2,1,1,2,2,1,5,2,1,17.77496,1
1189,20,2,1,2,2,3,2,4,0,3,5.177034,1
3505,19,2,1,1,2,2,1,4,2,8,27.20371,1
3687,19,1,0,1,2,2,0,3,1,8,8.83432,1
3010,39,2,1,3,1,2,0,2,3,0,0,0
243,52,2,1,1,2,1,2,2,0,3,9.865916,0
3651,20,2,1,2,2,2,2,4,1,0,3.072977,1
2222,24,1,1,1,2,1,2,3,1,8,30.82274,1
3714,22,2,0,2,2,1,1,4,0,1,6.943656,1
1312,27,1,1,1,2,3,0,3,0,5,67.01748,1
412,26,2,1,2,2,1,2,3,0,1,13.36718,1
2248,20,2,1,1,2,3,2,4,0,3,20.41551,1
2852,21,1,1,2,2,3,2,2,0,3,86.11837,0
3669,24,1,1,1,2,5,1,5,0,0,49.13503,1
1044,20,2,1,3,1,3,0,4,0,0,34.43434,1
3655,21,1,1,1,2,2,2,3,1,0,4.080238,1
3619,19,1,0,1,2,2,0,4,0,8,12.2796,1
313,22,1,1,2,2,0,2,2,0,1,6.391432,0
197,24,2,1,1,2,1,1,2,0,0,20.6572,0
207,17,1,0,1,2,2,2,2,2,8,1.89405,1
222,42,2,1,1,1,1,1,2,2,3,29.19415,1
1097,36,1,1,3,1,2,2,2,2,0,19.81211,1
293,22,2,1,2,2,3,2,3,2,0,0.591516,1
620,25,2,0,2,1,1,0,3,0,1,34.96955,1
1262,28,1,1,3,1,2,2,2,0,0,19.46934,0
287,17,1,1,2,2,2,2,2,1,1,2.681309,1
1072,20,2,1,1,2,4,0,5,1,0,14.66614,1
1134,26,1,1,2,2,3,2,3,0,0,7.81379,1
1100,41,2,1,1,2,3,2,3,0,3,13.1321,1
1313,22,2,1,1,1,2,2,3,0,0,39.31971,1
334,21,2,1,1,2,4,2,4,0,3,10.00166,1
3668,40,2,1,1,2,1,0,2,2,0,10.78584,0
538,23,2,1,3,1,1,0,3,0,0,45.20793,1
1261,20,2,1,2,2,2,0,3,0,0,21.10811,1
1097,21,2,1,1,2,2,2,3,1,1,19.81211,1
3495,23,1,1,1,2,2,2,2,0,1,23.05757,1
497,21,1,1,2,2,3,1,6,0,1,38.24289,1
3386,35,1,1,3,1,2,2,2,2,0,0,0
351,21,2,1,2,2,0,1,3,0,1,11.56734,1
335,20,1,1,2,2,3,1,5,0,1,11.1519,1
342,25,1,1,2,2,1,2,2,0,1,11.18149,0
3716,24,2,1,1,2,1,2,2,0,3,24.21104,1
290,29,1,1,1,2,1,2,2,0,2,0,0
2105,19,1,0,1,2,2,0,4,1,8,32.54263,1
1211,22,2,1,1,2,3,2,4,0,3,8.967257,1
1259,21,1,1,1,2,4,2,3,2,3,20.22853,1
339,18,2,1,1,2,2,2,3,1,8,8.359308,1
3691,23,2,1,1,2,2,2,4,0,3,6.985564,1
313,32,2,1,3,1,2,2,2,0,0,11.21286,0
3323,18,2,1,3,2,3,2,3,0,3,12.50897,1
3690,36,2,1,2,2,1,0,2,0,1,9.85036,0
452,23,2,1,1,2,1,1,1,0,0,10.65635,0
3718,26,2,1,2,1,3,2,4,0,0,0,0
3677,19,1,0,1,2,2,2,3,1,10,1.964315,1
4039,18,1,0,1,2,2,2,4,1,8,15.17219,1
3669,43,2,1,2,1,1,0,3,3,0,10.39211,1
182,27,2,1,3,1,2,2,2,0,0,5.943665,0
3642,35,1,1,3,1,2,2,2,0,0,10.03421,0
373,25,1,0,1,2,1,2,3,1,0,25.35587,1
3650,18,1,1,1,2,2,2,3,0,8,3.565375,1
3370,19,2,1,1,2,1,0,3,0,0,23.34851,1
2022,50,2,9,3,1,5,2,4,0,0,0,0
105,42,1,1,3,2,1,2,2,2,1,3.658198,0
3420,18,2,1,1,2,2,1,3,1,0,30.28742,1
454,27,1,1,1,2,0,0,1,0,1,10.13629,0
3434,21,1,1,1,2,2,0,6,1,0,23.27279,1
