Code,Name
9408,ODYSSEY MONTESSORI SCHOOL INC  --
941,LINDSAY ART GALLERY
9410,MERRIAM SCHOOL OF MUSIC  --
9413,MONTESSORI FOR CHILDREN -ST CLAIR  --
9414,NORTHRIDGE MONTESSORI SCHOOL  --
9415,MAPLE PRESCHOOL
9417,LAURENTIAN HILLS CHRISTIAN SCHOOL  --
9418,ST LOUIS ADULT LEARNING CTR ON YONGE ST  --
9419,CANADIAN COLLEGE OF MASSAGE & HYDROTHERAPY  --
942,LINGUA SERVICE  --
9420,ROCKWAY CENTRE  --
9421,EMMANUEL BIBLE COLLEGE  --
9422,SUNSHINE MONTESSORI  --
9423,MEDIX SCHOOL - KITCHENER  --
9424,MOUNTAINS INSTITUTE OF TECHNOLOGY  --
9425,YORK CONSTRUCTION ACADEMY  --
9426,GLOBAL LANGUAGE SOLUTIONS  --
9427,TV ONTARIO (TVO)  --
9428,MABIN SCHOOL  --
9429,LINC - METRO SQUARE  --
943,NIAGARA FLYING CLUB  --
9430,MACLEODS LANDING PUBLIC SCHOOL
9431,FAITHWAY BAPTIST COLLEGE  --
944,NORTHERN LIGHTS VOCATIONAL SERVICES  --
9442,PHOENIX CONSERVATORY OF MUSIC  --
9443,LINC - NORTH YORK COMMUNITY HOUSE  --
9444,ST CUTHBERTS PRESCHOOL  --
9445,CORBROOK  --
9446,TORONTO MEDICAL EDUCATIONAL CENTRE  --
9447,THORNDALE PUBLIC SCHOOL  --
9448,LONGLADE MARIE ANN SCHOOL OF DANCE  --
945,REJOICE CHRISTIAN ACADEMY  --
9451,HERITAGE BAPTIST COLLEGE AND THEOLOGICAL SEMINARY  --
9452,NEXT PAGE TUTORING - YONGE & CLARK  --
9453,LEARNERS ACADEMY  --
9454,ST AUGUSTINES SEMINARY  --
9455,CHURCH OF THE HOLY TRINITY  --
9457,THE AUDIO RECORDING ACADEMY (TARA)  --
9459,LAUREL ACADEMY  --
9461,INSTITUTE FOR CHRISTIAN STUDIES  --
9462,LE COLLEGE DU SAVOIR  --
9463,MOUNT DENNIS PUBLIC LIBRARY  --
9464,CENTENNIAL COLLEGE-PROGRESS (COMMUNITY PROGRESS)  --
9465,TALC ACADEMY  --
9466,ST LAWRENCE COLLEGE  --
9468,GLEN EDEN SKI & SNOWBOARD CENTRE  --
9469,IBEW CONSTRUCTION COUNCIL OF ONTARIO  --
947,RICHMOND HILL CHRISTIAN ACADEMY - HILLSVIEW CAMPUS  --
9471,MAIMONIDES SCHOOL FOR JEWISH STUDIES  --
9472,INTERNATIONAL SCHOOL FOR INTERDISCIPLINARY STUDIES  --
9473,MISSISSAUGA CONVENTION CENTRE  --
9476,PRINCE EDWARD MONTESSORI SCHOOL  --
9477,MIZIWE BIIK ABORIGINAL EMPLOYMENT & TRAINING  --
9478,FELLOWSHIP BAPTIST CHURCH  --
9479,GOODERHAM LEARNING CENTRE  --
948,U OF NIPPISING - BRANTFORD CAMPUS  --
9480,KENNEDY MONTESSORI  --
9481,REDEEMER COLLEGE  --
9483,BCE  --
9484,CAREER ESSENTIALS  --
9485,PAPE AVENUE JUNIOR PUBLIC SCHOOL  --
9489,ESL / LINC - DUNDAS ST W  --
949,WHITBY MENTAL HEALTH CENTRE  --
9490,JAMIA AHMADIYYA CANADA  --
9491,ST PHILIPS SEMINARY  --
9493,YEE HONG CENTRE  --
9494,COSTI EDUCATION CENTRE - DUFFERIN ST  --
9495,COSTI EDUCATION CENTRE - COLLEGE ST  --
9497,KINGDOM COVENANT ACADEMY  --
9498,COMPUTER ACADEMY FOR ADVANCED TECHNOLOGY  --
9499,CERTIFIED INFORMATION SYSTEMS AUDITOR CISA  --
95,CONTINUING EDUCATION CENTRE - PETERBOROUGH  --
950,WOMENS INFORMATION AND SUPPORT CENTRE OF HALTON  --
9500,GLENCEDAR MONTESSORI SCHOOL  --
9501,THEOLOGICAL COLLEGE OF CANADIAN  --
9502,QUEENS UNIVERSITY  --
9503,CONESTOGA COLLEGE - GUELPH  --
9505,LAURENTIAN UNIVERSITY  --
9506,ST THOMAS ADULT LEARNING CENTRE  --
9508,BRADLEY INSTITUTE FOR MUSIC EDUCATION RESEARCH LTD  --
951,ACADEMY OF APPLIED PHARMACEUTICAL SCIENCES  --
9511,TORONTO BAPTIST SEMINARY & BIBLE COLLEGE  --
9512,FERN HILL SCHOOL  --
9513,LAW SOCIETY OF UPPER CANADA  --
9514,MONTESSORI TEACHER EDUCATION PROGRAM
9515,FLEMINGTON SCHOOL  --
9516,OVERLAND LEARNING CENTRE  --
9517,DESIGN 8000 HAIR STYLING SCHOOL  --
9518,TAMIL EELAM SOCIETY OF CANADA  --
9519,ESL - EBENEZER UNITED CHURCH  --
952,CENTRE LINGUISTA  --
9520,PETERBOROUGH COMMUNITY ACCESS CENTRE  --
9522,CANADIAN MEMORIAL CHIROPRACTIC COLLEGE - BAYVIEW  --
9523,MICHENER INSTITUTE FOR APPLIED HEALTH SCIENCES  --
9524,YORKDALE ADULT LEARNING SCHOOL  --
9525,TDI COMPUTER SYSTEMS LTD  --
9527,DOMINION HERBAL COLLEGE  --
9528,CNIB PRODUCT CENTRE  --
9529,LEASIDE MEMORIAL COMMUNITY GARDEN  --
953,CRESTWOOD PREPARATORY COLLEGE  --
9531,NEWMARKET SCHOOL OF FINE ART  --
9532,CANADIAN AESTHETICS ACADEMY  --
9533,NEW COVENANT SCHOOL  --
9534,INSURANCE INSTITUTE OF CANADA
9535,HANSA LANGUAGE CENTRE OF TORONTO - EGLINTON  --
9536,HANSA LANGUAGE CENTRE OF TORONTO - YONGE  --
9537,JONES AVENUE ADULT CENTRE  --
9538,CANADIAN HOLISTIC MEDICAL ASSOCIATION  --
9539,CANADIAN MEMORIAL CHIROPRACTIC COLLEGE - LESLIE  --
954,HAMILTON LITERACY COUNCIL  --
956,LOWES SCHOOL OF MUSIC  --
957,DI MARTINO SCHOOL OF HAIR DESIGN  --
958,ELITE MONTESSORI SCHOOL  --
9587,HAMILTON SCHOOL OF MUSIC  --
9588,TRIARCH COMPUTER TRAINING  --
9589,BAIT-UL-ISLAM MOSQUE  --
9590,NEXT PAGE TUTORING - DON MILLS  --
9591,DYOUVILLE COLLEGE  --
9593,CANADIAN ACADEMY OF CHINESE ACUPUNCTURE & MEDICINE  --
9594,NIPPISSING UNIVERSITY
9595,LA MAISON MONTESSORI  --
9596,ENGLISH STUDIO  --
9597,ARCHER COLLEGE  --
9598,CHILD AND ADOLESCENT MENTAL HEALTH UNIT  --
9599,CAREER ESSENTIALS - RICHMOND HILL  --
96,CORNELL VILLAGE PUBLIC SCHOOL  --
960,MCCALLS SCHOOL OF CAKE DECORATION  --
9600,CONVERSE CENTRE FOR SECOND LANGUAGES  --
9601,CONESTOGA COLLEGE - DOON CAMPUS  --
9602,CONESTOGA COLLEGE - WATERLOO CAMPUS  --
9603,CONESTOGA COLLEGE - CAMBRIDGE CAMPUS DOWNTOWN
9604,CHINESE COLLEGE OF CANADA  --
9605,FANSHAWE COLLEGE - LONDON DOWNTOWN  --
9607,CENTENNIAL LIBRARY (BATHURST & FINCH)  --
9608,BRIGHTON SCHOOL  --
9611,UNIVERSITY OF WATERLOO - MAIN  --
9612,UNIVERSITY OF WATERLOO - CAMBRIDGE  --
9613,WILFRID LAURIER UNIVERSITY  --
9614,LOYALIST COLLEGE  --
9615,BUFFALO UNIVERSITY  --
9616,NIAGARA UNIVERSITY  --
9617,ROSSEAU LAKE COLLEGE
9618,NIPISSING UNIVERSITY  --
962,CANADIAN MARKETING ASSOCIATION (CMA)  --
9620,ROYAL MILITARY COLLEGE OF CANADA  --
9621,STEWART AVENUE PUBLIC SCHOOL  --
9622,CANISIUS COLLEGE  --
9623,LAKEHEAD UNIVERSITY  --
9624,ST MICHAELS SCHOOL  --
9625,KOINONIA CHRISTIAN FELLOWSHIP  --
9626,MEDAILLE COLLEGE  --
9627,DAEMEN COLLEGE  --
9628,MOHAWK COLLEGE - BRANTFORD CAMPUS  --
9629,APSLEY CENTRAL PUBLIC SCHOOL  --
963,HIGHLAND CREEK MONTESSORI PRESHCOOL  --
9630,WOODLAND CHRISTIAN HIGH SCHOOL  --
9631,UNIVERSITY OF WINDSOR  --
9633,HALIBURTON HIGHLANDS SECONDARY SCHOOL
9634,PRIMROSE ELEMENTARY SCHOOL  --
9635,TRIOS COLLEGE - KITCHENER  --
9636,BRANTFORD FLYING CLUB  --
9637,ROWNTREE MONTESSORI SCHOOL - ELIZABETH ST  --
9638,ROWNTREE MONTESSORI SCHOOL - SUNFOREST DR  --
964,LINC - BAYVIEW AND CUMMER  --
965,LORNE SKUCE PUBLIC SCHOOL  --
968,DIXON HALL  --
969,ELIZABETHS MUSIC SCHOOL  --
97,ST NOEL CHABENEL SCHOOL  --
972,HARMONY PLACE SUPPORT SERVICES  --
973,INTERNATIONAL AESTHETIC ACADEMY  --
974,PEEL-HALTON-DUFFERIN ADULT LEARNING NETWORK  --
975,PICKERING GRADE EXPECTATIONS  --
976,BOND COLLEGE OF BUSINESS
977,DURHAM VIRTUAL HIGH SCHOOL  --
978,NORTH AMERICAN COLLEGE  --
979,PHARMACY EXAMINING BOARD OF CANADA (PEBC)  --
980,EP TAYLOR PLACE COMMUNITY SERVICE  --
981,GREY HIGHLANDS SECONDARY
982,CHISHOLM ACADEMY HIGH SCHOOL  --
984,ACCOUNTEMPS (SHEPPARD & YONGE)  --
985,ADULT ESL CENTRE  --
986,ESL - ANTIBES COMMUNITY CENTRE  --
987,CANADIAN ALL CARE COLLEGE  --
988,ESL - RICHMOND HILL UNITED CHURCH  --
989,LINC - SPRINGHURST  --
99,DALEWOOD PUBLIC SCHOOL - ST CATHARINES  --
991,TADDLE CREEK LEARNING CENTRE  --
992,SOFTRON TAX - YONGE ST AND ADELAIDE
993,INTERNATIONAL BROTHERHOOD OF ELECTRICIANS  --
995,DISCOVERY PRIVATE SCHOOL  --
996,ADULT EDUCATION CREDIT CENTRE  --
9977,CANADIAN UNION - PUBLIC EMPLOYEES 786  --
9978,ANDRA DANCE STUDIO  --
998,GRADE EXPECTATIONS  --
9981,ESL - SCARBOROUGH VILLAGE COMMUNITY CENTRE  --
9982,DURHAM CHRISTIAN ACADEMY  --
9984,A GREAT CANADIAN TRUCK BUS & FORKLIFT DRIVING SCH  --
9985,HAMILTON WENTWORTH DISTRICT SCHOOL BOARD  --
9986,DUNWIN DRIVE WORKSHOP  --
9988,ADULT ESL (BATHURST & LAWRENCE)  --
9989,ACADEMY OF LEARNING - FINCH/KEELE  --
9990,ADULT NIGHT SCHOOL - FLEMINGDON HEALTH CENTRE  --
9991,JACOB HESPELER SECONDARY SCHOOL  --
9992,HONEY HARBOUR PUBLIC SCHOOL
9998,OUTSIDE STUDY AREA DISTANCE EDUCATION OR HOME SCHOOLED
A001,ECOLE RONALD MARION
A002,TOMMY DOUGLAS SECONDARY SCHOOL  --
A003,CASTLE OAKS PUBLIC SCHOOL  --
A004,QASIMUL ULOOM CENTRE  --
A005,ANNE J MACARTHUR PUBLIC SCHOOL  --
A006,BROOKLIN HIGH SCHOOL  --
A007,CLARA HUGHES PUBLIC SCHOOL
A008,COUNTRYSIDE VILLAGE PUBLIC SCHOOL
A009,CANADIAN ACADEMY OF OSTEOPATHY COLLEGE & SCHOOL  --
A010,WILLIAM C WINEGARD PUBLIC SCHOOL  --
A011,DISCOVERY ACADEMY - RICHMOND HILL  --
A012,ST PADRE PIO CATHOLIC ELEMENTARY SCHOOL
A013,DUNDAS VALLEY SECONDARY SCHOOL
A014,THE 519 COMMUNITY CENTRE  --
A015,JEAN VANIER CATHOLIC SECONDARY SCHOOL  --
A016,ARCHIE STOUFFER ELEMENTARY SCHOOL  --
A017,ST CLAIR COLLEGE - CHATHAM CAMPUS  --
A018,LORENVILLE PUBLIC SCHOOL  --
A019,ORILLIA SECONDARY SCHOOL  --
A020,JEANNE SAUVE FRENCH IMMERSION PUBLIC SCHOOL  --
A021,FRED VARLEY PUBLIC SCHOOL  --
A022,BOYNE PUBLIC SCHOOL  --
A023,SKILLED TRADES COLLEGE OF CANADA - MISSISSAUGA  --
A024,LIAISON COLLEGE-BRAMPTON  --
A025,HIGH PARK DAY SCHOOL  --
A026,LINC-SHERIDAN MALL
A027,PHOEBE GILMAN PUBLIC SCHOOL  --
A028,GEORGIAN BAY COMMUNITY SCHOOL  --
A029,RIVER HEIGHTS PUBLIC SCHOOL  --
A030,ST GABRIEL CATHOLIC ELEMENTARY  --
A031,ELDORADO PUBLIC SCHOOL  --
A032,INNOCENT HEARTS ACADEMY  --
A033,ECOLE SECONDAIRE CATHOLIQUE SAINTE-TRINITE  --
A034,ECOLE SECONDAIRE TORONTO OUEST
A035,ST ALPHONSA CATHOLIC ELEMENTARY SCHOOL  --
A036,HEADWATER HILLS SCHOOL  --
A037,KLC COLLEGE-RICHMOND HILL  --
A038,ST PAULS CATHOLIC SCHOOL  --
A039,JOHNNY LOMBARDI PUBLIC SCHOOL  --
A040,ST KATERI TEKAKWITHA CATHOLIC SCHOOL  --
A041,ST ANGELA MERICI CATHOLIC SCHOOL  --
A042,LIFT TRAINING  --
A043,OODENAWI PUBLIC SCHOOL  --
A044,SKILLED TRADES COLLEGE OF CANADA - VAUGHAN  --
A045,VISTA HILLS PUBLIC SCHOOL  --
A046,ECOLE CONFEDERATION  --
A047,ECOLE ELEMENTAIRE CATHOLIQUE JEAN-BELIVEAU  --
A048,FRANK J HAYDEN SECONDARY SCHOOL  --
A049,CHRIS HADFIELD PUBLIC SCHOOL  --
A050,JEAN AUGUSTINE SECONDARY SCHOOL  --
A051,ST TERESA OF CALCUTTA CATHOLIC ELEMENTARY SCHOOL  --
A052,FRED VICTOR CENTRE  --
A053,DISCOVERY ACADEMY - TORONTO  --
A054,AL IKHLAS FOUNDATION SCHOOL  --
A055,POPE FRANCIS CATHOLIC ELEMENTARY SCHOOL
A056,KING HEIGHTS ACADEMY
A057,ECOLE CATHOLIQUE PAPE-FRANCOIS
A058,HAGERSVILLE SECONDARY SCHOOL
A059,ECOLE ARBOUR VISTA PUBLIC SCHOOL  --
A060,JEAN STECKLE PUBLIC SCHOOL  --
A061,RICK HANSEN PUBLIC SCHOOL  --
A062,TORONTO POLICE COLLEGE  --
A063,BEAUTY INSTITUTE CANADA
A064,NORTH AMERICAN MUSLIM FOUNDATION ISLAMIC ACADEMY
A065,PT MONTESSORI SCHOOL
A066,BRADFORD IMMIGRANT AND COMMUNITY SERVICES LINC
A067,AGO ANNE TANENBAUM GALLERY SCHOOL
A068,COUNTRYSIDE MONTESSORI
A069,IRMA COULSON PUBLIC SCHOOL
A070,MILTON QURAN INSTITUTE
A071,DOWNSVIEW LIBRARY-ESL
A072,HACKER YOU
A073,UXBRIDGE MONTESSORI SCHOOL
A074,OXFORD LEARNING CENTRE SCHOOL
A075,KHALSA SCHOOL MALTON
A076,WORKING WOMEN COMMUNITY CENTRE-LINC
A077,SYRACUSE UNIVERSITY
A078,PARKDALE INTERCULTURAL ASSOCIATION-LINC
A079,NEWTONS GROVE SCHOOL
A080,GOETHE-INSTITUT TORONTO
A081,ST ANDRE BESSETTE CATHOLIC ELEMENTARY SCHOOL
A082,NEW DAWN  --
A083,CHRIS HADFIELD PUBLIC SCHOOL
A084,CHRIS HADFIELD PUBLIC SCHOOL
A085,ST ANNE ELEMENTARY SCHOOL
A086,INTERNATIONAL BEAUTY INSTITUTE-MISSISSAUGA
A087,YESHIVAS NER YISROEL
A088,WALNUT GROVE PUBLIC SCHOOL
A089,HARRIET TUBMAN PUBLIC SCHOOL
A090,AMANAH ACADEMY
A091,CHURCHVILLE PUBLIC SCHOOL
A092,ACADEMY OF INTERNATIONAL DENTAL EDUCATION
A093,CENTENNIAL COLLEGE â€“ EGLINTON LEARNING SITE
A094,COMMUNITY LIVING NEWMARKET AURORA DISTRICT
A095,ST JEAN - MARIE VIANNEY CATHOLIC ELEMENTARY SCHOOL
A096,AYLESBURY PUBLIC SCHOOL
A097,CITI COLLEGE â€“ MISSISSAUGA
A098,ONTARIO SCHOOL OF OSTEOPATHY AND ALTERNATIVE MEDICINE
A099,NOON ACADEMY
A100,JOHN BRANT PUBLIC SCHOOL
A101,ANNE AND MAX TANENBAUM COMMUNITY HEBREW ACADEMY OF TORONTO â€“ KIMEL FAMILY EDUCATION CENTRE
A102,UPPER CAREER COLLEGE OF BUSINESS AND TECHNOLOGY â€“ TORONTO
A103,JOHN GALT PUBLIC SCHOOL
A104,BECKETT FARM PUBLIC SCHOOL
A105,HAMILTON ASSOCIATION FOR RESIDENTIAL AND RECREATIONAL REDEVELOPMENT PROGRAMS
A106,ANNE FRANK PUBLIC SCHOOL
A107,CROSSING ALL BRIDGES
A108,APLUS INSTITUTE
A109,ECOLE DUKE OF CAMBRIDGE PUBLIC SCHOOL
A110,STERLING EDUCATION
A111,WATERLOO REGION DISTRICT SCHOOL BOARD CONTINUING EDUCATION
A112,SPRUCE RIDGE PAROCHIAL SCHOOL
A113,NEW DAWN ALTERNATIVE EDUCATION
A114,ST JUDES ACADEMY
A115,ROSS DRIVE PUBLIC SCHOOL
A116,ART GALLERY OF BURLINGTON
A117,ACADEMY OF ART CANADA
A118,EVEREST ACADEMY
A119,GUARDIAN ANGELS CATHOLIC ELEMENTARY SCHOOL
A120,FINCH WARDEN ADULT EDUCATION CENTRE
A121,WENDAT VILLAGE PUBLIC SCHOOL
A122,ANDERSON COLLEGE OF HEALTH BUSINESS AND TECHNOLOGY
A123,BLYTH ACADEMY â€“ WHITBY
A124,JEANNE SAUVE PUBLIC SCHOOL
A125,WALI UL ASR â€“ EAST CAMPUS
A126,ST ANDRE BESSETTE CATHOLIC SCHOOL
A127,BLESSED POPE JOHN PAUL II CATHOLIC SCHOOL
A128,THE HAIR COMPANY ACADEMY
A129,JAMIA ISLAMIA CANADA ELEMENTARY SCHOOL
A130,QUEST LANGUAGE STUDIES
A131,SHEPHERD MONTESSORI PRIVATE SCHOOL
A132,WELCOME CENTRE â€“ NEWMARKET
A133,BRAMPTON COLLEGE OF HEALTH BUSINESS AND TECHNOLOGY
A134,ROBYN KAY STUDIO
A135,DOLSON PUBLIC SCHOOL
A136,ST GABRIEL CATHOLIC ELEMENTARY SCHOOL
A137,DAVID BOUCHARD PUBLIC SCHOOL
A138,TAIE INTERNATIONAL  INSTITUTE
A139,AL MANARAT ACADEMY
A140,ELLINGTON MONTESSORI SCHOOL
A141,WESTSIDE MONTESSORI SCHOOL
A142,CENTRE FOR INDIGENOUS THEATRE-CIT
A143,ECOLE ELEMENTAIRE CATHOLIQUE BRAMPTON-OUEST
A144,HIGH PARK GARDENS MONTESSORI
A145,HUMBERVALE MONTESSORI SCHOOL
A146,WORKING WOMEN COMMUNITY CENTRE-LINC
A147,GREAT BEGINNINGS MONTESSORI SCHOOL & DURHAM ELEMENTARY PRIVATE SCHOOL
A148,HYDE PARK PUBLIC SCHOOL
A149,GIVINS & SHAW JUNIOR PUBLIC SCHOOL
A150,ALVIN CURLING PUBLIC SCHOOL
A151,SENECA TRAIL PUBLIC SCHOOL
A152,APPLETREE MONTESSORI SCHOOL
A153,DIAMOND TRAIL PUBLIC SCHOOL
A154,THE MILDENHALL SCHOOL
A155,SEVERN SHORES PUBLIC SCHOOL
A156,CENTRE FOR LEADERSHIP AND LEARNING
A157,BRACKENDALE MONTESSORI
A158,QUEEN OF HEAVEN CATHOLIC SCHOOL
A159,IQRA ACADEMY
A160,GOBIND SARVAR SCHOOL
A161,BEN HEPPNER VOCAL MUSIC ACADEMY
A162,APPLEWOOD RAINBOW MONTESSORI SCHOOL
A163,KENDALWOOD MONTESSORI AND ELEMENTARY SCHOOL
A164,ST BENEDICT CATHOLIC ELEMENTARY SCHOOL
A165,OXFORD COLLEGE
A166,MCCLURE PUBLIC SCHOOL
A167,PRECIOUS BEGINNINGS MONTESSORI
A168,LINC - DANFORTH
A169,COUNTRYSIDE VILLAGE PUBLIC SCHOOL
A170,ABSORBENT MINDS MONTESSORI
A171,SPRINGBROOK PUBLIC SCHOOL
A172,ESL-GAN CHABAD PRESCHOOL
A173,CALVIN COLLEGE
A174,NELSON MANDELA PUBLIC SCHOOL
A175, ST JOSEPHINE BAKHITA CATHOLIC ELEMENTARY SCHOOL
A176,UNIVERSITY OF OTTAWA-TORONTO
A177,HILLSIDE SENIOR PUBLIC SCHOOL (UPDATED)
A178,FOREST VIEW PUBLIC SCHOOL
A179,ESL-CHESSWOOD EMPLOYMENT AND SOCIAL SERVICES
A180,TORONTO FILM SCHOOL-DAVISVILLE CAMPUS
A181,HYATT REGENCY TORONTO
A182,FLETCHERS MEADOW SECONDARY SCHOOL
A183,KINGS ACADEMY PRIVATE SCHOOL
A184,SUNDERLAND PUBLIC SCHOOL (UPDATED)
A185,ST JOSEPH CATHOLIC ELEMENTARY SCHOOL (UPDATED)
A186,ST JOACHIM CATHOLIC SCHOOL
A187,ESL-ELLEN FAIRCLOUGH PUBLIC SCHOOL
A188,WESTMINSTER CLASSICAL CHRISTIAN ACADEMY
A189,ACE ACUMEN ACADEMY
A190,ST. THOMAS THE APOSTLE 
A191,ST. BENEDICT CATHOLIC ELEMENTARY SCHOOL
A192,DE SOUZA INSTITUTE
A193,SOFTRON TAX  - FAIRVIEW MALL 
A194,ST CONRAD CATHOLIC SCHOOL 
A195,AL KHALIL ACADEMY
A196,TORONTO MONTESSORI SCHOOL ELGIN CAMPUS
A197,MENNONITE NEW LIFE CENTRE
A198,NORTH YORK LINC
A199,ST. LEONARD ADULT EDUCATION CENTRE
A200,CMU COLLEGE OF MAKEUP ART & DESIGN
A201,ONTARIO PSYCHOTHERAPY COUNSELLING AND ASSOCIATES
A202,CAMBRIDGE INTERNATIONAL ACADEMY
A203,MACOMB COMMUNITY COLLEGE
A204,ATHABASCA UNIVERSITY
A205,UNIVERSITY OF MASSACHUSETTS BOSTON
A206,CARIBBEAN MEDICAL UNIVERSITY
A207,MASSACHUSETTS INSTITUTE OF TECHNOLOGY
A208,PREP DOCTORS
A209,CANADIAN INTERNATIONAL CAREER COLLEGE
A210,DENTAL SIMULATION TRAINING CENTER
A211,UNIVERSITY OF NORTH TEXAS
A212,UNIVERSITY OF CALGARY
A213,UNIVERSITY OF MISSOURI
A214,OXFORD UNIVERSITY
A215,LIBERTY UNIVERSITY
A216,MARCA COLLEGE - HAMILTON CAMPUS
A217,THE CENTRE FOR SKILLS DEVELOPMENT & TRAINING - BURLINGTON
A218,"BITTS - BRAMPTON INSTITUTE OF TRADES, TECHNOLOGY AND SCIENCES"
A219,LEONARDO COLLEGE OF DESIGN
A220,MONTESSORI ACADEMY LEARNING CENTRE
A221,ST. ELIZABETH CATHOLIC ELEMENTARY SCHOOL
A222,LAMBTON COLLEGE - MISSISSAUGA
A223,ALFA INTERNATIONAL ACADEMY
A224,UNIVERSITY OF OTTAWA - MEDICINE
A225,HILLEL OF GREATER TORONTO
A226,VANCOUVER ISLAND UNIVERSITY
A227,CAMP TECH INC. - TORONTO
A228,CENTENNIAL COLLEGE - EARLY CHILDHOOD EDUCATION CENTRE
A229,UMMATI ELEMENTARY SCHOOL - OSHAWA
A230,BALSILLIE SCHOOL OF INTERNATIONAL AFFAIRS
A231,PETER GILGAN CENTRE FOR RESEARCH AND LEARNING
A232,ADLER AVIATION
A233,CROSSROADS TRUCK DRIVER TRAINING ACADEMY
A234,DUFFERIN CENTER FOR CONTINUING EDUCATION 
A235,HARVARDREADY LSAT PREP
A236,MEMORIAL UNIVERSITY OF NEWFOUNDLAND
A237,PRIS-T-GIS MONTESSORI SCHOOL
A238,SENECA TRAIL PUBLIC SCHOOL
A239,ST JOHN PAUL II CATHOLIC SCHOOL - WHITBY
A240,THE UNIVERSITY OF BRITISH COLUMBIA
A241,TRANSPORT TRAINING CENTRES OF CANADA - CAMBRIDGE
A242,TRIBUNE PUBLIC SCHOOL
A243,WALDEN UNIVERSITY
A244,WALI UL ASR LEARNING INSTITUTE
A245,WHITE BIRCH SPECIAL NEEDS DAY PROGRAM
A246,EDGE ACADEMY
A247,LONDON SCHOOL OF HYGIENE & TROPICAL MEDICINE
A248,PRESCOTT COLLEGE
A249,QUICK BROWN FOX CREATIVE WRITING COURSES & WORKSHOPS
A250,THIS STAGED HOUSE - HOME STAGING
A251,DAN ROBERT COLLEGE OF HEALTH CARE
A252,ALGONQUIN COLLEGE
A253,ROYAL ROADS UNIVERSITY
A254,ELMA TOWNSHIP PUBLIC SCHOOL
A255,EIGHT BRANCHES ACADEMY OF EASTERN MEDICINE
A256,ACADIA UNIVERSITY
A257,ADULT ESL NORTH YORK - TDSB
A258,MAC AL-FURQAN SCHOOL
A259,ALIF CANADA
A260,THE ALLIANCE BIBLE SEMINARY CENTRE OF CANADA
A261,ALMANARAT HEIGHTS ISLAMIC SCHOOL
A262,ALPHA INTERNATIONAL ACADEMY
A263,ALPINE TRUCK DRIVER TRAINING
A264,AMERICAN PUBLIC UNIVERSITY
A265,AMERICAN UNIVERSITY OF ANTIGUA
A266,AMERICAN UNIVERSITY WASHINGTON COLLEGE OF LAW
A267,PHILLIPS ACADEMY
A268,ANTIOCH SCHOOL OF CHURCH PLANTING AND LEADERSHIP DEVELOPMENT
A269,ATLANTIC SCHOOL OF THEOLOGY
A270,AWIC COMMUNITY AND SOCIAL SERVICES
A271,BG MCPHERSON TRAINING CENTER
A272,BITMAKER
A273,BLENHEIM DISTRICT PUBLIC SCHOOL
A274,MARILYN I WALKER SCHOOL OF FINE AND PERFORMING ARTS
A275,CALIFORNIA INSTITUTE OF TECHNOLOGY
A276,THE CANADIAN PAYROLL ASSOCIATION
A277,STATE UNIVERSITY OF NY - CANTON
A278,CEDARVILLE UNIVERSITY
A279,LAMBTON COLLEGE - NORTH YORK
A280,COLORADO STATE UNIVERSITY
A281,COUNTRY GARDEN MONTESSORI ACADEMY
A282,CORNELL UNIVERSITY
A283,DOWNWARD DOG YOGA CENTRE
A284,JUSTICE INSTITUTE OF BRITISH COLUMBIA (JIBC) MAPLE RIDGE CAMPUS
A285,JOHNS HOPKINS UNIVERSITY
A286,KOLLEL YISMACH MOSHE
A287,TOWN CENTRE LINC
A288,ST STEPHENS NEWCOMER COMMUNITY CENTRE
A289,LONDON SCHOOL OF ECONOMICS AND POLITICAL SCIENCE
A290,MAC MAPLE GROVE SCHOOL
A291,MARIAN UNIVERSITY
A292,LYMAN BRIGGS COLLEGE
A293,"MONASH UNIVERSITY, PENINSULA CAMPUS"
A294,PURITAN REFORMED THEOLOGICAL SEMINARY
A295,RABBINICAL COLLEGE - CONGREGATION CHASEDEI BOBOV
A296,RAINDANCE - TORONTO
A297,ONTARIO REAL ESTATE ASSOCATION - HAMILTON
A298,ROYAL ACADEMY OF DANCE
A299,ROYAL MONTESSORI SCHOOL
A300,SABA UNIVERSITY SCHOOL OF MEDICINE
A301,CG JUNG FOUNDATION OF ONTARIO
A302,CLOVIS COMMUNITY COLLEGE
A303,DURHAM CATHOLIC DISTRICT BOARD-ADULT LANGUAGE CENTRE
A304,ELMIRA COLLEGE
A305,EMILY CARR UNIVERSITY OF ART + DESIGN
A306,ERASMUS UNIVERSITY ROTTERDAM
A307,ESCP EUROPE BUSINESS SCHOOL
A308,ESL - YORKMINSTER CITADEL
A309,ESL - DIXIE BLOOR NEIGHBOURHOOD CENTRE
A310,ESL - BRIDLE TRAIL BAPTIST CHURCH
A311,ESL - WORKFORCE PLANNING HAMILTON
A312,ESL - FORT ERIE MULTICULTURAL CENTRE
A313,ESL - CATHOLIC CROSS-CULTURAL SERVICES
A314,THE CENTRE FOR SKILLS DEVELOPMENT & TRAINING
A315,MAPLE COMMUNITY CENTRE
A316,GRACELAND UNIVERSITY - INDEPENDENCE CAMPUS
A317,CIMT COLLEGE - BRAMPTON CAMPUS
