HomeZone,SchoolZone,SchoolCode,Age,Sex,License,Occupation,EmploymentStatus,StudentStatus,Vehicles,IncomeClass,Adults,Children,ExpansionFactor,ModeTakenToSchool,TripToSchoolTime
46,69,9103,22,M,Y,O,O,S,0,1,2,0,35.89,W,855
46,69,9103,22,M,Y,O,O,S,0,1,2,0,35.89,W,855
4174,69,9103,23,F,Y,S,P,S,3,5,3,0,13.17,G,700
46,69,9103,22,M,N,O,O,S,0,4,2,0,26.72,U,1200
458,69,9103,18,M,Y,O,O,S,2,6,4,0,28.51,B,800
1061,69,9103,19,F,Y,S,P,S,3,6,3,1,11.64,J,815
2023,371,384,19,M,Y,S,P,S,2,4,4,1,24.92,D,800
291,69,9103,28,F,N,P,F,P,1,3,2,0,46.43,B,800
42,69,9103,26,M,Y,O,O,S,0,2,1,0,37.35,W,1350
3680,371,9261,19,M,N,P,P,S,3,4,5,0,68.41,B,700
97,69,9103,55,M,Y,P,P,S,2,4,2,0,4.8,C,1545
94,69,9103,30,F,Y,P,P,S,0,3,2,0,5.6,C,1000
3683,3851,9309,25,F,9,O,O,S,3,4,4,0,16.96,B,800
1121,69,9103,20,F,Y,P,P,S,2,6,5,1,31.21,J,715
38,69,9103,25,F,Y,O,O,S,0,4,2,0,25.07,W,1200
70,69,9103,23,F,N,S,P,S,0,2,2,0,35.93,C,1000
542,69,9103,19,M,N,O,O,S,1,4,3,0,9.02,B,1300
619,1199,1556,23,M,Y,O,O,S,2,7,3,1,52.69,B,630
3680,371,384,21,F,Y,S,P,S,3,5,5,0,15.51,B,900
171,69,9103,22,M,Y,G,P,S,1,5,4,1,22.9,B,600
266,69,9103,29,F,Y,S,P,S,0,3,3,0,15.05,B,1000
325,371,9261,20,M,Y,S,P,S,1,4,2,0,16.7,B,800
531,278,9108,23,F,N,O,O,P,0,4,3,0,72.23,B,1000
74,69,9103,21,F,Y,S,P,S,0,4,5,0,163.11,W,945
235,69,9103,26,M,Y,P,F,P,3,5,1,0,39.19,D,1515
202,69,9103,41,F,Y,P,P,S,0,4,1,0,20.76,B,1130
99,371,9261,31,M,Y,P,P,S,1,5,2,0,14.15,D,700
4120,371,384,20,M,Y,O,O,S,4,3,4,0,43.44,D,1005
76,69,9103,33,M,Y,O,O,S,1,3,4,0,8.79,W,1000
3482,371,9261,18,M,N,S,P,S,1,2,4,0,52.24,B,700
3518,371,9261,33,M,Y,P,F,P,3,4,4,0,16.81,D,1900
597,69,9103,21,F,Y,G,P,S,3,7,4,1,24.7,B,1030
3484,371,9261,23,M,Y,S,P,S,2,7,4,0,20.82,D,750
3366,69,9103,22,F,Y,O,O,S,1,3,4,0,24.51,W,830
374,371,384,22,F,N,O,O,S,0,4,4,0,13.24,B,940
4038,371,384,27,M,Y,S,P,S,3,6,4,0,28.58,P,645
400,371,369,21,F,N,O,O,S,1,3,3,0,34.07,B,800
3494,371,9261,18,M,Y,O,O,S,1,4,3,0,5.14,B,650
306,69,9103,23,M,N,P,J,S,1,6,4,0,34.08,B,1300
226,69,9103,25,F,Y,G,P,S,7,6,8,0,34.87,B,805
588,69,9103,25,F,Y,P,P,S,2,4,4,0,19.46,B,955
3682,371,9261,22,F,Y,G,P,S,3,5,3,0,23.69,D,1230
3417,371,9261,24,F,N,O,O,S,2,7,6,0,34.76,B,800
61,69,9103,22,F,Y,S,P,S,2,6,3,0,29.48,B,800
5179,5198,9011,24,F,Y,P,P,S,0,2,2,0,88.55,B,900
4076,5198,9011,19,M,Y,O,O,S,2,3,2,0,17.69,B,800
2224,2667,9290,21,F,Y,G,P,S,5,7,5,0,38.89,D,1000
5208,5198,9011,19,F,N,S,P,S,2,7,3,2,54.73,B,700
3842,38,9031,20,F,Y,S,P,S,1,2,2,0,31.88,B,930
381,38,9031,18,M,Y,O,O,S,3,6,6,0,17.54,B,615
5203,5198,9011,24,F,Y,G,P,S,0,7,1,0,27.66,B,1205
621,25,9244,24,M,Y,S,P,P,1,2,3,0,17.07,B,1030
545,38,9031,20,M,N,O,O,S,1,6,3,1,16.67,B,915
487,25,9244,18,F,9,S,P,S,1,5,5,1,26.12,B,635
555,25,9244,26,M,Y,O,O,S,3,6,3,0,11.36,G,730
5076,5198,9011,19,M,Y,O,O,S,2,6,3,1,18.56,B,740
3358,38,9031,28,F,Y,M,P,S,1,2,3,0,35.71,D,1400
5129,5198,9011,21,F,Y,O,O,S,3,6,4,0,92.07,D,1100
3607,38,9031,35,M,Y,S,P,P,1,7,3,0,4.22,G,1630
441,38,9031,19,F,Y,O,O,S,4,4,5,0,13.17,B,805
2613,25,9244,28,M,Y,P,F,P,3,6,3,0,13.17,B,1810
3678,5198,9011,21,F,Y,O,O,S,2,4,4,0,23.28,B,930
618,38,9031,20,F,Y,O,O,S,3,6,6,0,69.04,B,810
3669,5198,9011,21,M,Y,O,O,S,1,7,3,0,10.36,B,830
4039,38,9031,21,M,Y,S,P,S,2,4,4,1,31.88,D,1105
2027,5198,9011,17,M,Y,O,O,P,4,6,2,3,16.89,D,1000
5166,5198,9011,19,M,Y,O,O,S,2,2,7,0,28.93,B,900
4080,25,9244,22,M,Y,S,P,S,1,7,2,0,10.1,J,610
1106,38,9031,18,M,Y,O,O,S,2,6,3,3,47.21,G,550
42,25,9244,33,F,9,P,J,S,1,3,1,0,23.11,W,800
389,131,1111,18,M,N,O,O,S,2,4,4,0,18.73,P,830
5148,5198,9011,19,F,Y,S,P,S,1,2,3,0,74.32,P,1130
79,25,9243,23,F,N,O,O,S,0,7,2,0,26.2,B,1105
1076,38,9031,23,F,Y,O,O,S,2,4,4,0,41.16,B,610
3674,25,9244,18,F,N,S,P,S,1,5,3,0,31.05,B,1200
3324,5198,9011,20,M,Y,O,O,S,2,4,4,0,102.8,B,900
343,371,384,18,M,Y,O,O,S,3,6,4,0,17.87,B,1615
51,69,9103,31,F,Y,P,F,S,1,4,2,2,5.16,W,900
3690,3851,9309,28,M,Y,P,F,P,2,6,3,0,11.71,D,1905
1254,1199,E0297,21,M,Y,P,P,S,3,5,5,0,18.88,D,730
1254,1199,E0297,23,M,N,O,O,S,3,5,5,0,18.88,P,730
210,69,9103,19,F,N,S,P,S,1,1,2,0,36.53,B,1300
257,69,9103,23,M,N,O,O,S,0,2,3,0,80.68,B,905
46,69,9103,27,M,N,O,O,S,0,7,2,0,17.57,W,900
48,69,9103,19,M,Y,O,O,S,1,2,3,0,24.06,W,1100
50,69,9103,23,F,Y,O,O,S,0,6,4,0,22.89,W,900
478,69,9103,19,F,Y,S,P,S,1,2,3,1,23.69,B,800
26,69,9103,38,M,Y,O,O,S,1,2,2,0,14.34,B,830
3629,371,9261,20,F,N,S,P,S,0,3,3,0,40.44,B,700
209,69,9103,32,M,Y,P,F,S,0,4,2,0,21.78,C,800
131,371,9261,33,F,N,O,O,S,0,2,2,1,77.17,B,710
42,69,9103,28,M,Y,O,O,S,0,2,2,0,18.58,W,900
115,69,9103,19,F,Y,S,P,S,0,6,3,1,75.5,C,800
46,69,9103,22,M,Y,O,O,S,0,1,2,0,28.93,W,1030
2230,371,9261,24,M,Y,O,O,P,2,3,3,0,31.23,D,830
66,69,9103,22,F,Y,S,P,S,0,2,3,0,31.4,W,1015
348,69,9103,23,M,N,P,P,S,2,6,4,0,16.7,B,1300
595,69,9103,21,M,N,O,O,S,1,4,3,1,31.44,B,700
42,69,9103,27,M,Y,O,O,S,0,3,2,0,23.63,W,930
71,69,9103,21,F,Y,O,O,S,0,7,1,0,27.4,W,1845
50,69,9103,20,F,Y,S,P,S,0,7,3,0,34.86,W,1350
412,69,9103,19,F,N,O,O,S,2,4,4,1,21.9,B,1100
37,69,9103,23,F,N,O,O,S,0,3,2,0,30.15,W,930
49,69,9103,19,F,9,O,O,P,0,7,3,0,36.95,W,1100
448,371,384,25,M,Y,S,P,S,2,3,2,0,26.0,D,730
59,371,369,23,M,Y,O,O,S,1,7,2,0,16.52,B,800
3360,3851,845,24,M,Y,O,O,S,2,4,3,0,13.76,D,1245
384,371,9261,21,F,Y,S,P,S,4,7,4,0,14.96,D,900
150,69,9103,21,F,Y,O,O,S,1,3,3,0,17.54,B,1030
2760,69,9103,33,F,Y,O,O,S,4,5,3,0,13.97,D,1200
1188,371,384,21,F,Y,S,P,S,3,4,4,0,92.05,D,730
123,69,9103,20,F,Y,O,O,S,1,4,3,1,22.19,B,800
93,69,9103,27,M,Y,O,O,S,0,5,2,0,5.6,W,830
2451,69,9103,20,F,Y,O,O,S,2,6,3,1,23.79,P,700
3718,3851,9309,41,M,Y,M,P,P,2,4,2,2,7.96,D,1830
71,69,9103,22,M,Y,O,O,S,0,7,1,0,47.23,W,810
230,69,9103,65,M,Y,O,O,P,2,5,2,0,12.32,D,1410
3648,371,384,19,F,Y,O,O,S,3,7,4,0,20.3,P,730
38,69,9103,21,F,Y,O,O,S,1,7,1,0,44.2,W,840
3682,69,9103,36,F,Y,O,O,P,2,6,2,2,19.19,D,1430
4075,69,9103,21,M,Y,P,J,S,3,6,4,0,10.88,J,700
1049,69,9103,21,M,Y,S,P,P,3,4,4,0,11.25,D,1415
562,69,9103,27,F,Y,O,O,S,0,2,3,0,69.92,B,830
1135,69,9103,24,F,N,O,O,S,2,3,4,0,21.14,J,800
2108,423,A209,35,F,Y,O,O,P,2,4,3,2,14.49,D,900
105,182,9988,20,M,N,O,O,S,1,4,3,0,25.52,B,900
278,69,9103,39,M,Y,O,O,S,1,5,2,0,46.65,C,800
456,69,9103,22,F,N,S,P,S,2,4,3,0,9.06,P,800
3809,3851,9309,36,F,N,O,O,P,1,4,2,2,32.07,P,835
1060,69,9103,18,M,N,O,O,S,1,7,1,0,22.6,W,900
192,69,9103,19,F,N,O,O,S,2,7,3,1,44.67,B,900
22,69,9103,22,F,Y,S,P,S,0,1,2,0,21.9,W,1645
116,69,9103,23,F,Y,S,P,S,2,4,2,0,11.45,B,1015
72,69,9103,27,M,N,O,O,S,0,3,3,0,24.84,W,810
251,69,9103,20,F,Y,S,P,S,0,7,1,1,26.07,J,800
201,484,A279,27,F,Y,O,O,S,0,7,2,0,29.78,B,710
223,69,9103,18,M,N,O,O,S,1,5,4,0,21.29,B,800
186,69,9103,31,M,Y,9,P,S,0,7,2,0,33.96,B,900
64,69,9103,29,M,Y,O,O,S,2,5,2,0,15.39,B,830
73,69,9103,20,F,N,O,O,S,0,1,1,0,6.23,W,850
245,69,9103,25,F,Y,S,P,S,0,4,2,0,67.43,B,1300
209,69,9103,30,M,Y,P,P,S,0,2,1,0,24.28,B,945
452,69,9103,29,M,Y,O,O,S,1,3,3,0,14.61,B,840
403,69,9103,18,F,Y,O,O,S,1,2,4,2,59.57,B,755
3669,371,9261,19,M,Y,S,P,S,2,7,4,0,12.16,D,740
172,69,9103,25,M,N,O,O,S,1,6,3,0,18.9,B,930
46,69,9103,19,M,N,O,O,S,0,7,1,0,52.33,W,1030
452,69,9103,19,F,Y,O,O,S,0,1,1,0,26.89,B,1110
119,69,9103,38,F,9,O,O,S,0,1,1,0,18.18,C,835
50,69,9103,20,M,Y,O,O,S,0,7,1,1,50.92,W,1230
413,371,9261,34,F,Y,O,O,S,0,2,1,1,40.07,B,850
3379,371,384,19,F,N,O,O,S,2,4,4,2,33.54,B,900
4103,371,9261,18,M,Y,S,P,S,2,6,4,0,16.07,B,540
264,69,9103,21,F,N,O,O,S,0,7,3,0,11.97,B,1200
435,69,9103,19,F,Y,O,O,S,2,6,3,0,63.08,B,730
3364,371,384,20,F,N,S,P,S,2,5,5,0,18.82,B,700
562,236,E0304,26,M,Y,O,O,S,1,3,3,2,52.06,D,700
560,278,9108,21,M,N,S,P,S,0,2,2,0,59.04,B,700
177,69,9103,22,F,9,G,P,S,0,4,5,0,54.85,B,900
3375,371,9261,20,M,Y,S,P,S,2,4,3,1,46.98,P,650
4189,69,9103,18,F,Y,O,O,S,2,7,3,0,18.26,J,700
3675,371,9261,22,M,Y,O,O,S,3,3,4,0,21.03,P,700
133,371,9261,45,F,Y,O,O,S,1,4,2,1,31.47,D,730
239,69,9103,17,M,Y,G,J,S,4,6,3,2,32.03,P,750
140,371,9261,19,M,N,S,P,S,1,3,3,1,43.92,P,700
590,69,9103,18,F,Y,O,O,S,2,4,5,1,39.24,B,600
520,69,9103,25,F,Y,O,O,S,1,1,6,0,48.73,B,800
2763,69,9103,24,F,Y,P,P,S,4,6,4,0,20.06,J,730
2237,69,9103,27,F,Y,O,O,S,2,3,5,0,29.43,B,845
59,69,9103,25,F,Y,O,O,S,1,4,2,0,17.97,B,800
522,69,9103,19,M,Y,O,O,S,1,3,4,2,37.72,B,900
3367,3368,5485,18,F,N,S,P,P,1,2,4,0,8.16,B,730
224,69,895,38,M,Y,P,P,P,1,5,2,0,14.23,W,1700
317,69,9103,30,M,Y,P,F,S,1,4,2,0,118.82,C,1000
3367,69,9103,19,F,Y,S,P,S,2,4,3,1,48.44,B,930
343,69,9103,21,F,N,S,P,S,2,6,4,0,15.76,B,1115
414,371,9261,21,F,Y,O,O,S,2,3,4,0,26.16,B,1200
244,69,9103,22,M,Y,O,O,S,2,4,4,0,30.17,B,1100
3864,3851,9309,21,M,Y,O,O,S,2,1,3,2,45.21,D,730
462,69,9103,17,M,9,O,O,S,1,7,4,1,42.67,B,800
37,69,9103,22,M,9,O,O,S,0,1,2,0,28.05,W,920
1038,69,9103,18,F,N,S,P,S,1,6,2,1,25.14,J,925
411,371,9261,23,F,N,S,P,S,1,4,3,1,17.0,B,600
320,371,9261,24,M,Y,S,P,S,2,5,3,1,30.57,D,1030
3841,3851,9309,29,F,N,O,O,S,1,4,2,1,15.07,T,900
42,69,9103,22,M,Y,S,P,S,0,1,2,0,30.18,W,815
454,25,9244,39,M,Y,S,P,S,1,1,2,1,14.97,B,800
3619,38,9031,23,M,Y,O,O,S,2,2,4,1,37.91,B,1100
2133,38,9031,20,F,Y,P,P,S,2,1,3,0,34.3,B,740
4162,25,9244,18,M,N,G,P,S,2,5,4,0,53.71,W,820
3485,25,9244,19,F,Y,G,P,S,3,3,3,0,9.16,P,735
253,25,9244,27,M,Y,O,O,S,3,6,2,0,12.04,B,800
467,38,9031,22,M,Y,O,O,S,2,7,6,0,20.72,B,900
562,38,9031,18,M,N,O,O,S,1,3,3,1,13.64,B,630
2424,25,9244,18,F,Y,O,O,S,4,3,4,1,18.01,G,1230
2664,38,9031,20,F,Y,S,P,S,3,6,4,0,7.51,J,715
211,25,9244,29,F,Y,O,O,S,0,3,2,0,27.55,B,715
38,38,9031,20,F,Y,O,O,S,0,1,1,0,50.39,W,830
2055,38,9031,21,M,Y,O,O,S,2,3,4,0,15.83,B,830
5236,5119,9270,18,M,Y,S,P,S,2,5,3,1,99.87,P,700
5032,5198,9011,20,M,Y,O,O,S,2,5,4,0,49.52,B,900
2435,430,S441,22,M,Y,O,O,S,2,4,3,0,13.72,D,1100
3652,5198,9011,19,M,Y,O,O,S,2,6,2,0,3.69,D,1000
191,38,9031,32,M,Y,S,P,S,1,2,1,0,19.32,B,800
5187,5198,9011,19,M,Y,O,O,S,0,1,1,0,8.34,B,1200
5175,5198,9011,19,M,N,P,P,S,1,1,4,0,10.18,W,915
2569,231,9022,39,F,Y,P,F,P,2,3,2,2,14.82,D,740
452,25,9244,35,F,Y,O,O,S,0,4,2,0,11.73,B,830
154,38,9031,26,F,Y,P,F,P,1,4,5,1,17.87,B,1730
3434,25,9244,22,M,Y,O,O,S,2,3,3,1,11.63,G,730
4092,44,C023,17,F,Y,O,O,S,2,5,2,2,24.8,D,750
2022,25,9244,21,M,Y,S,P,S,3,6,4,0,14.44,B,1300
3354,25,9244,44,M,Y,O,O,S,2,3,2,3,20.12,D,645
98,25,9244,27,F,Y,P,P,S,0,4,2,0,131.9,U,1435
256,25,9244,50,F,N,O,O,S,1,3,2,0,34.79,B,805
5170,5198,9011,24,M,N,P,P,S,1,3,4,0,110.68,B,1100
293,25,9243,27,F,Y,O,O,S,1,6,5,1,5.74,B,650
17,25,9244,30,F,Y,O,O,S,0,4,2,0,16.28,B,1005
62,25,9244,36,M,9,P,F,P,0,6,2,0,11.5,W,1800
104,25,9244,22,F,Y,S,F,S,2,6,3,1,14.26,B,900
250,25,9244,20,F,9,G,F,P,1,4,2,0,4.8,B,1430
2141,2667,9290,18,F,N,O,O,S,2,4,3,1,19.1,B,1000
585,25,9244,20,F,N,O,O,S,2,5,3,0,12.01,B,730
366,371,384,18,M,N,O,O,S,3,7,6,0,20.07,B,1330
237,69,9103,19,M,Y,O,O,S,3,7,3,0,10.9,B,715
122,69,9103,24,F,Y,O,O,S,2,6,3,0,57.99,B,830
2659,371,9261,23,M,Y,O,O,S,6,6,5,0,134.09,D,930
424,69,9103,25,F,Y,O,O,S,3,3,4,0,14.2,D,815
2053,371,384,20,F,Y,G,P,S,4,5,4,0,15.25,D,1100
22,69,9103,25,M,Y,O,O,S,0,2,1,0,21.55,J,1100
337,69,9103,36,F,Y,P,F,P,2,6,4,0,5.88,B,1730
46,69,9103,21,F,Y,O,O,S,0,7,3,0,33.41,W,1150
530,69,9103,25,M,Y,O,O,S,1,4,3,0,21.72,B,1100
3864,3851,9309,24,F,Y,G,F,P,1,4,2,0,32.63,W,745
3842,3851,845,37,F,Y,O,O,S,2,3,2,1,42.47,D,1245
181,69,9103,22,F,N,G,P,S,0,4,2,0,27.11,B,735
3663,69,9103,20,F,Y,O,O,S,3,6,3,0,12.03,J,710
89,69,9103,35,M,Y,P,H,P,0,4,1,0,23.41,B,1000
528,278,9108,20,M,N,O,O,S,1,5,2,0,11.61,B,730
43,69,9103,27,M,Y,O,O,S,1,4,3,0,22.95,W,830
306,371,9261,18,M,Y,S,P,S,3,7,4,0,37.61,B,800
3691,3851,845,40,F,Y,O,O,S,2,7,3,0,24.58,D,735
237,69,9103,21,F,Y,O,O,S,2,3,3,1,29.73,B,900
3690,371,384,20,F,Y,O,O,S,3,6,4,0,22.97,D,715
2435,69,9103,20,F,Y,O,O,S,2,3,2,0,11.27,J,810
3685,69,9103,23,M,N,S,P,S,3,5,5,0,51.74,B,1030
450,69,9103,24,F,Y,O,O,S,1,4,3,0,47.75,B,1000
51,69,9103,20,M,Y,O,O,S,1,1,2,0,36.03,W,1410
21,278,9108,26,M,N,O,O,P,0,1,3,0,27.92,W,750
51,69,9103,27,M,9,O,O,S,2,7,2,0,29.02,W,1100
71,69,9103,19,M,Y,O,O,S,0,7,1,0,7.11,W,1430
110,371,9261,22,M,N,O,O,S,0,2,4,0,27.48,B,1200
3380,371,9261,21,F,Y,O,O,S,2,5,6,1,25.25,B,600
3629,371,384,21,F,Y,S,P,S,3,4,4,0,7.82,D,1030
103,69,9103,21,F,N,O,O,S,0,4,6,0,74.44,B,1000
46,69,9103,26,M,Y,O,O,S,0,2,2,0,17.57,W,900
3434,69,9103,21,F,Y,S,P,S,2,5,4,0,16.43,J,700
403,371,9261,21,F,Y,S,P,S,1,4,5,1,41.25,B,730
465,371,384,34,M,Y,P,F,S,3,6,2,0,23.81,D,645
2061,69,9103,20,F,Y,O,O,S,2,4,3,1,27.3,B,800
350,69,9103,21,M,Y,S,P,S,2,1,1,0,93.64,M,600
204,69,9103,22,M,Y,O,O,S,0,1,1,0,23.15,B,1030
3864,3867,904,18,M,Y,O,O,P,2,1,3,2,45.21,B,1430
2024,371,9261,24,M,Y,M,F,P,4,6,5,0,42.74,D,700
47,69,9103,20,F,N,O,O,S,0,1,3,0,20.82,W,1000
506,69,9103,20,F,Y,O,O,S,1,2,3,4,48.19,B,815
209,69,9103,29,F,N,O,O,S,1,4,2,0,21.78,B,1220
524,69,9103,18,M,Y,O,O,S,2,4,4,0,6.99,B,830
3662,69,9103,29,F,Y,P,F,P,1,4,2,0,11.89,W,1235
487,69,9103,38,M,Y,O,O,S,0,2,2,1,17.08,B,1710
5250,3851,9309,23,F,Y,G,P,S,3,6,4,0,44.18,D,1500
402,69,9103,19,M,Y,M,P,S,2,3,3,2,29.94,B,810
90,69,9103,30,M,Y,O,O,S,0,4,2,0,16.61,W,900
450,69,9103,18,M,Y,O,O,S,2,5,3,1,3.81,B,1400
2230,69,9103,19,F,Y,O,O,S,1,2,3,0,13.41,W,900
50,69,9103,23,F,N,O,O,P,0,1,3,0,34.86,W,1030
536,278,9108,18,M,N,S,P,S,0,1,3,0,68.85,B,945
73,69,9103,20,M,Y,O,O,S,0,1,2,0,6.23,W,935
21,69,9103,22,M,Y,O,O,S,0,1,1,0,28.52,B,640
3607,69,9103,19,M,Y,O,O,S,3,3,4,0,13.75,B,715
372,371,9261,21,M,Y,S,P,S,2,7,3,0,61.17,W,700
374,69,9103,22,F,Y,O,O,S,1,4,4,1,16.42,B,1145
73,69,9103,30,F,Y,O,O,S,0,1,1,0,6.53,C,745
3620,371,9261,29,F,Y,P,P,S,2,4,6,0,60.68,B,1400
131,69,9103,22,F,N,O,O,S,1,2,2,2,15.11,B,900
3385,371,9261,21,M,Y,M,P,S,1,7,3,1,13.61,B,1025
2061,371,9261,19,F,Y,S,P,S,2,6,4,0,19.61,P,800
158,371,384,19,M,Y,O,O,S,4,6,6,0,23.42,B,1015
3337,371,384,18,F,Y,O,O,S,2,3,4,0,23.63,B,1055
3718,371,9261,24,F,Y,O,O,S,3,4,3,0,14.48,D,800
222,278,9108,18,M,Y,O,O,S,1,1,4,3,44.36,B,1100
76,371,9261,42,M,Y,O,O,S,1,5,1,0,6.5,D,1400
2760,1199,E0297,23,M,Y,9,P,S,5,7,4,0,32.75,D,730
5201,69,9103,30,M,Y,G,P,S,1,4,2,0,25.87,J,600
499,1199,E0297,23,F,Y,S,P,S,1,7,3,0,25.57,B,900
559,69,9103,19,M,Y,P,P,S,1,6,4,2,30.0,B,1000
523,69,9103,18,F,Y,O,O,S,1,6,3,1,8.7,B,810
403,69,9103,24,F,Y,O,O,S,1,4,4,0,24.52,B,900
66,69,9103,20,M,Y,S,P,S,0,1,1,0,41.73,W,1400
164,69,9103,22,M,Y,O,O,S,2,7,4,0,53.71,B,915
164,69,9103,19,M,Y,P,P,S,2,7,4,0,53.71,B,915
431,69,9103,27,F,N,O,O,S,1,4,5,0,17.48,B,730
234,69,9103,19,F,Y,O,O,S,2,5,3,1,48.07,B,845
4110,371,9261,18,M,Y,S,P,S,2,5,4,0,21.62,B,610
3604,69,9103,21,M,Y,O,O,S,3,6,4,1,57.41,B,800
2203,371,9261,21,F,Y,O,O,S,3,3,3,3,28.55,D,1020
173,69,9103,21,F,N,O,O,S,2,4,5,0,43.9,B,910
3517,371,9261,23,F,Y,O,O,P,2,3,3,2,106.41,D,1715
491,69,9103,20,M,N,O,O,S,1,7,4,0,16.19,B,745
442,69,9103,21,M,N,O,O,S,1,5,2,0,23.01,B,925
1153,69,9103,23,M,N,P,J,S,2,5,3,0,46.86,J,1000
176,371,9261,27,F,N,S,F,P,0,2,2,0,45.42,B,1710
3376,371,9261,22,M,Y,S,P,S,2,4,3,1,21.35,D,730
72,69,9103,29,M,N,O,O,S,0,3,2,0,35.57,C,900
600,69,9103,20,F,Y,S,P,S,1,4,3,2,49.7,B,700
38,69,9103,23,M,Y,O,O,S,1,4,3,0,32.53,W,1230
3690,371,9261,22,M,Y,S,P,S,2,5,4,0,19.22,B,930
239,69,9103,17,M,N,G,J,S,4,6,3,2,32.03,P,750
273,69,9103,30,F,Y,P,P,S,2,5,3,1,28.46,C,1030
383,371,9261,21,F,Y,S,P,S,1,4,3,0,33.7,B,1000
3691,3851,9309,20,F,N,G,J,S,1,1,3,0,21.76,B,1520
602,69,9103,21,F,Y,S,P,S,1,3,3,2,49.75,B,645
2054,371,9261,20,M,Y,O,O,S,1,4,3,0,20.01,B,800
185,69,9103,25,F,Y,P,P,S,1,3,2,0,33.22,W,1030
15,69,9103,33,M,Y,P,F,P,1,6,1,0,16.81,D,635
182,69,9103,19,F,Y,9,P,S,0,2,2,1,24.72,B,910
216,69,9103,23,M,Y,O,O,S,1,4,4,0,46.78,B,915
3373,371,9261,19,M,N,O,O,S,2,4,4,1,34.49,P,700
49,69,9103,19,M,9,O,O,S,0,7,3,0,36.95,W,1200
333,3851,9309,33,F,N,S,P,S,2,7,4,2,12.01,P,900
3640,3867,5613,17,F,N,O,O,S,2,5,2,1,21.64,P,745
400,371,9261,21,M,Y,O,O,S,2,3,5,0,17.7,P,1045
173,69,9103,25,M,Y,S,P,S,0,2,2,0,15.82,W,800
427,69,9103,20,F,Y,O,O,S,1,4,3,0,67.22,B,1040
199,69,9103,20,M,N,O,O,S,2,7,4,1,52.89,W,915
3648,3851,9309,23,M,Y,O,O,S,2,3,2,0,8.08,D,730
435,69,9103,21,M,Y,O,O,S,2,4,2,0,19.4,B,905
3852,69,9103,21,F,Y,O,O,S,2,4,3,0,36.66,B,1000
2053,69,9103,26,M,Y,O,O,S,4,6,5,0,15.47,D,615
113,69,9103,19,F,Y,S,P,S,2,6,4,0,25.5,B,805
3712,69,9103,21,M,Y,S,P,S,2,3,2,0,22.13,B,730
38,38,9031,70,F,Y,O,O,P,0,4,2,0,11.49,W,1145
5066,5198,9011,17,M,Y,O,O,S,4,7,2,4,60.67,D,900
5163,5198,9011,66,F,Y,O,O,P,0,1,1,0,26.37,B,1445
3603,25,9244,21,M,Y,O,O,S,2,4,3,1,28.77,G,630
2230,25,9244,21,M,Y,O,O,S,3,6,4,0,20.48,J,930
538,38,9031,22,F,N,O,O,S,0,3,2,0,36.21,B,1300
4001,38,9031,19,F,Y,M,P,S,2,2,3,0,16.6,J,730
106,38,9031,20,M,N,O,O,S,1,3,3,2,20.04,B,1300
535,25,9244,25,M,Y,S,P,S,1,4,3,1,12.43,W,1135
2447,38,9031,34,M,Y,P,P,P,2,4,2,2,41.36,B,905
3481,25,9244,21,F,Y,O,O,S,3,3,3,1,10.15,J,700
509,25,9244,21,F,Y,S,P,S,1,7,3,0,18.49,B,1030
461,38,9031,21,F,Y,O,O,S,1,7,3,0,9.02,B,1045
5180,5198,9011,25,M,Y,O,O,S,1,3,2,0,44.27,C,930
24,38,9031,23,M,Y,P,P,S,0,2,2,0,127.84,W,1245
24,38,9031,19,F,N,O,O,P,0,1,2,0,13.94,W,1140
38,25,9244,23,M,Y,O,O,S,1,3,1,0,36.78,W,900
541,25,9244,24,F,N,S,P,S,1,3,3,0,12.74,B,530
3607,25,9244,20,M,Y,O,O,S,1,2,4,1,28.84,G,520
597,38,9031,53,M,Y,O,O,P,1,2,3,1,17.57,B,1100
4183,5198,9011,20,F,Y,S,P,S,3,6,4,0,22.41,B,900
5196,5198,9011,21,M,Y,O,O,S,2,3,6,0,44.92,C,905
94,25,9244,27,M,Y,O,O,S,1,2,2,0,53.25,C,835
3675,38,9031,18,M,Y,G,P,S,2,2,5,0,38.67,B,730
4110,5198,9011,22,M,Y,O,O,S,1,3,3,1,18.78,B,810
3375,38,9031,20,M,Y,S,P,S,2,4,3,2,47.24,B,800
601,501,C465,24,F,Y,S,P,S,1,3,4,0,24.19,B,1100
3448,25,9244,23,M,Y,G,P,S,2,4,4,0,8.99,B,705
5098,2667,9290,18,F,Y,S,P,S,3,5,4,1,96.95,B,510
3417,25,9244,22,M,Y,O,O,S,4,7,5,0,18.38,D,1100
67,38,9031,32,M,N,P,P,S,1,7,2,0,3.88,W,1430
5166,5198,9011,23,M,Y,P,P,S,1,2,1,0,73.07,B,700
5046,5198,9011,19,F,Y,O,O,S,2,4,4,0,37.38,P,730
443,44,9406,31,M,Y,O,O,S,0,6,2,0,17.31,B,800
67,25,9244,22,F,N,O,O,S,0,7,4,0,3.88,W,705
3614,25,9244,21,M,Y,S,P,S,2,3,4,1,61.86,G,700
77,38,9031,20,F,N,S,P,S,1,2,4,0,11.75,W,915
2272,38,9031,27,M,Y,P,P,S,2,4,4,0,15.3,B,1300
