Family?,Home Zone,Cars,Children,Adults,Income,Gender,Age,Status,License,Distance,Employment,Mode
0,383,1,1,2,0,1,40,2,0,7.0,1,1
1,3010,2,1,3,0,2,19,2,1,26.0,2,1
0,446,0,0,2,1,2,26,2,1,6.75,0,1
0,398,1,0,7,0,1,19,2,0,0.75,1,10
0,165,1,0,2,2,1,52,2,1,11.75,1,1
0,391,2,1,1,0,3,22,2,1,0.5,0,1
1,8522,3,1,3,0,2,21,2,1,66.25,0,3
0,398,1,0,8,0,1,19,2,0,1.0,0,10
0,101,0,0,2,1,1,27,2,0,14.5,2,1
1,154,1,0,3,0,1,28,1,0,7.5,0,1
0,7039,0,0,2,2,1,30,2,1,88.75,0,1
1,371,3,1,4,0,1,21,2,1,10.0,2,1
1,3620,2,1,4,1,1,21,2,1,23.0,2,1
1,568,3,0,4,0,1,18,2,0,26.75,0,1
0,127,1,0,2,0,1,22,2,0,12.0,0,1
1,3506,2,0,4,1,1,19,2,1,17.25,1,1
1,533,2,2,4,0,1,20,2,1,20.75,0,1
1,3866,0,0,2,1,1,19,2,0,23.75,2,1
1,3459,2,1,3,1,2,19,2,1,26.0,0,1
1,164,1,0,3,0,1,19,2,1,11.0,2,1
1,3694,3,0,4,0,1,25,2,1,23.75,0,3
1,2223,2,1,4,1,1,20,2,0,19.0,1,1
1,8025,1,1,2,2,1,50,2,0,65.75,0,1
0,202,0,0,2,0,2,25,2,1,12.0,0,1
0,2669,3,0,3,1,1,28,2,1,17.25,0,3
1,2123,2,0,4,0,3,25,2,0,4.0,0,1
0,398,0,0,1,1,1,24,2,0,1.0,1,10
1,1121,4,2,4,2,1,29,2,1,45.25,2,1
1,436,1,1,4,2,1,26,2,1,7.75,0,1
0,121,1,0,2,0,1,28,2,1,15.5,1,1
1,2107,2,1,3,0,1,20,2,1,8.5,0,4
1,2126,3,1,3,2,2,18,2,1,4.75,1,3
1,2207,1,0,4,0,1,20,2,0,10.75,2,8
1,3323,2,2,2,1,1,39,1,1,27.0,3,8
0,447,0,0,2,0,1,22,2,0,7.0,0,1
1,2428,3,0,5,2,1,21,2,1,21.25,0,1
0,219,0,2,2,0,1,21,2,1,1.75,2,1
1,8401,1,2,3,1,1,21,2,0,52.25,0,1
1,2036,3,2,2,2,1,17,2,1,7.75,0,3
1,601,1,1,4,0,1,22,2,1,18.25,2,1
0,3649,1,1,3,0,1,18,2,1,22.0,0,8
1,2448,5,0,6,0,1,19,2,0,23.0,2,1
1,2610,2,0,3,0,2,21,2,1,32.5,0,4
1,2435,2,0,3,2,1,19,2,1,23.25,0,1
1,3374,3,1,4,2,1,20,2,1,29.25,3,3
1,586,1,0,4,0,1,21,2,0,8.0,0,1
1,2024,2,0,4,1,1,19,2,1,9.75,0,1
1,3375,4,1,8,1,1,18,2,0,28.0,2,1
0,398,0,0,3,0,1,21,2,1,0.75,0,10
0,396,0,0,1,0,1,24,2,1,1.5,0,10
1,572,2,2,3,1,2,20,2,0,28.0,0,1
0,251,1,0,2,0,2,32,1,1,18.5,2,1
1,600,1,0,4,0,1,21,2,1,19.0,0,1
1,222,1,0,3,1,1,21,2,0,15.0,0,1
1,21,1,1,3,1,1,18,2,0,15.5,0,1
1,252,1,0,4,0,1,18,2,1,19.25,0,1
1,3324,1,0,3,0,2,26,2,0,23.75,1,1
0,173,0,0,2,2,1,37,2,1,11.75,2,1
1,8529,2,0,4,0,1,22,2,0,64.5,0,8
1,366,3,0,3,0,2,22,2,1,7.0,0,3
1,4012,1,0,2,1,1,19,2,0,39.25,0,1
0,432,2,0,3,0,1,21,2,0,5.0,0,1
1,2664,3,0,4,0,1,22,2,1,31.75,2,5
1,397,1,0,6,0,1,18,2,0,1.0,0,10
1,472,2,0,3,2,2,20,2,1,12.25,2,3
1,3812,2,0,4,2,2,18,2,0,32.25,0,1
1,515,1,0,5,2,2,23,2,1,23.0,0,1
1,150,2,0,6,0,1,21,2,1,10.25,0,1
1,222,1,0,2,0,1,36,1,1,15.0,0,3
1,3686,3,1,5,0,1,22,2,1,23.25,2,1
1,1061,3,1,3,0,1,19,2,1,39.25,0,1
0,427,0,0,2,1,2,30,2,1,4.25,1,1
0,391,0,0,1,0,2,30,2,1,0.25,0,10
1,560,0,0,3,1,1,22,2,0,25.25,0,1
0,398,4,0,4,2,1,22,2,1,1.0,1,10
0,148,0,0,2,0,1,32,2,1,11.0,0,1
0,2352,0,0,1,0,1,22,2,1,8.0,1,1
0,116,0,0,2,2,1,34,2,0,13.5,2,1
1,3380,2,0,6,0,3,21,2,0,21.25,0,1
1,3877,2,0,3,0,1,23,2,1,25.25,0,1
1,3491,2,0,3,1,1,20,2,1,24.0,0,1
1,3810,3,2,4,1,1,25,2,1,34.0,3,3
1,196,1,0,3,0,2,18,2,0,2.75,0,1
0,391,1,0,2,0,1,20,2,1,0.25,1,10
1,381,2,0,6,1,2,18,2,0,8.5,0,1
0,398,0,0,2,0,1,21,2,0,1.0,2,10
1,2135,3,0,4,2,1,25,2,1,11.25,0,8
1,3376,2,4,3,0,2,18,2,1,26.25,0,1
1,459,2,0,4,0,1,23,2,1,8.0,1,1
1,363,1,0,4,0,1,23,2,1,8.25,0,1
1,3360,3,0,4,0,1,51,1,1,22.5,0,1
1,457,1,0,4,1,1,18,2,0,8.0,1,1
1,2667,4,0,4,0,1,21,2,1,19.75,0,1
1,390,1,1,3,0,2,29,2,1,1.25,2,10
0,533,2,0,2,2,1,63,2,1,20.25,1,3
0,212,0,0,2,1,2,26,2,1,11.75,2,7
1,65,0,0,2,1,2,30,1,1,17.0,0,1
0,170,1,0,2,0,1,35,2,1,12.25,0,3
1,2123,2,1,3,0,2,18,2,1,4.25,0,1
1,2416,3,1,3,0,2,18,0,1,21.0,2,1
1,411,0,0,5,1,1,22,2,0,10.75,0,4
1,3674,1,0,4,0,1,18,2,0,19.75,0,1
1,4084,3,0,3,2,1,26,2,1,51.0,0,1
1,3681,3,0,4,0,1,22,2,1,19.5,1,3
0,391,0,0,1,2,3,30,2,0,0.25,0,10
1,2135,2,1,3,0,1,20,2,1,11.5,0,3
0,398,0,18,2,1,2,37,2,0,0.5,1,10
1,397,2,2,2,0,1,17,2,0,1.25,2,10
1,398,0,0,2,1,1,23,2,0,1.0,2,10
1,531,1,0,4,0,1,21,2,0,19.25,0,1
1,2057,4,0,4,0,1,23,2,1,6.5,0,3
1,148,0,0,2,1,2,23,2,1,11.25,0,1
0,420,1,0,1,0,1,25,2,1,5.0,2,3
1,443,1,0,3,1,1,23,2,0,6.75,0,1
1,2122,2,0,3,0,1,21,2,1,4.0,0,10
0,100,0,0,2,2,1,29,2,1,15.0,2,1
1,3476,1,0,4,1,1,20,2,1,15.0,0,1
1,366,2,0,4,0,1,19,2,1,7.25,1,1
1,431,1,2,3,1,2,18,2,0,8.25,0,1
1,3419,2,2,5,0,1,19,2,0,29.25,0,1
1,459,2,0,7,0,1,18,2,0,7.5,0,1
0,398,0,0,1,1,2,33,2,1,0.75,1,1
0,450,0,0,2,0,1,25,2,1,6.5,2,1
0,209,1,0,2,0,2,31,1,1,12.0,0,3
0,17,1,1,1,1,1,37,2,1,17.25,0,1
0,3372,2,0,2,0,1,50,1,1,21.5,0,3
0,2125,0,0,2,1,2,24,2,1,5.75,0,1
1,460,2,0,4,0,2,18,2,1,9.75,1,1
0,391,1,0,1,0,1,20,2,0,0.5,0,10
1,3361,2,2,3,0,1,20,2,1,31.25,0,1
0,96,2,0,3,0,1,27,2,0,14.0,2,1
1,600,2,2,4,0,1,18,2,0,17.75,0,1
1,3610,2,2,2,0,1,17,2,1,20.25,1,1
0,391,0,0,1,0,1,20,2,1,0.25,0,1
1,426,2,1,3,2,2,19,2,1,4.75,0,1
1,2054,3,1,3,2,2,24,2,1,8.25,0,8
0,443,0,0,2,0,1,19,2,0,6.75,2,1
1,1040,2,0,3,0,1,27,0,1,25.25,0,1
1,140,2,2,4,2,1,17,2,0,10.5,2,1
0,50,0,0,2,2,2,28,2,1,16.0,0,1
0,491,1,0,2,2,2,24,2,1,20.25,3,1
0,447,0,0,3,0,2,24,2,0,7.25,0,1
1,2243,1,2,2,0,2,21,2,1,13.5,0,1
0,398,0,0,1,0,1,23,2,1,0.5,1,10
1,3867,1,0,4,0,2,24,2,1,23.5,1,1
0,215,0,0,1,0,2,20,2,1,0.25,0,10
1,485,2,0,4,1,1,21,2,1,15.0,2,1
0,8513,0,0,1,0,1,18,2,0,73.5,0,7
1,2258,2,1,3,0,1,20,2,1,16.0,0,1
0,110,1,0,2,1,1,27,2,1,16.0,2,1
0,398,1,0,3,1,2,19,2,0,0.75,0,10
1,3810,2,2,3,0,2,21,2,0,31.0,0,1
0,398,0,0,1,2,1,25,2,1,0.5,1,10
1,2244,5,0,4,0,1,27,1,1,12.0,0,3
1,400,1,0,4,1,2,20,2,0,2.25,1,1
1,138,2,1,4,0,1,18,2,0,7.25,0,1
0,2554,2,0,2,0,1,29,2,1,23.5,0,3
1,595,2,0,4,1,1,22,2,1,17.0,0,3
1,2108,2,0,4,2,1,18,2,1,8.75,0,1
1,2251,3,4,1,0,2,19,2,0,11.5,1,1
0,442,1,0,2,0,1,21,2,0,7.5,0,1
1,2142,5,0,6,2,2,19,2,1,6.75,0,1
1,389,2,0,4,1,1,19,2,1,2.0,1,2
1,212,3,1,3,2,1,18,2,1,2.0,2,10
1,8415,1,3,2,0,1,44,1,1,50.5,2,3
1,497,1,0,3,1,1,21,2,0,21.25,0,1
0,398,1,1,2,0,2,36,2,1,1.0,0,10
1,3385,1,3,5,0,1,20,2,1,20.25,1,1
1,3680,2,3,3,1,1,20,2,0,21.5,0,1
0,391,0,0,1,0,2,18,2,0,0.5,1,10
1,2101,1,4,5,0,1,21,2,0,10.5,0,1
0,397,0,0,10,1,1,20,2,0,1.0,0,10
1,3714,1,0,4,0,1,19,1,0,29.25,2,1
0,175,0,0,2,2,1,25,2,1,10.0,1,1
1,432,1,0,3,1,1,20,2,0,5.25,0,1
1,126,2,1,3,0,2,22,2,1,12.5,0,1
1,8635,3,1,4,2,1,19,2,1,37.25,0,5
1,561,1,1,4,1,1,21,2,1,24.75,2,1
1,433,1,0,4,0,2,27,1,1,6.25,1,8
1,621,1,1,4,1,2,21,2,1,23.0,0,1
1,4108,3,2,5,2,2,24,2,1,41.0,0,1
1,8553,2,0,3,0,2,18,2,1,58.0,0,3
0,3679,0,0,2,1,2,21,2,1,23.75,0,1
1,470,1,0,3,2,2,45,1,0,11.5,1,8
1,441,1,0,2,2,2,23,1,1,4.5,3,1
1,457,2,0,4,0,1,21,2,1,5.5,0,3
1,2426,2,0,5,0,1,19,2,1,18.5,0,1
1,3664,1,0,6,1,2,22,2,1,26.25,0,1
1,2206,1,0,3,0,1,18,2,0,9.25,1,1
0,142,0,0,3,2,1,37,2,1,9.75,0,1
1,1135,3,1,4,2,1,21,2,1,48.0,0,1
1,336,2,0,2,0,2,30,2,1,14.75,2,8
1,441,2,0,3,0,1,20,2,1,7.0,0,1
1,4154,2,0,4,0,2,19,2,1,35.0,1,1
1,522,1,1,3,1,1,18,2,1,19.25,0,1
1,3367,2,1,3,0,1,20,2,1,22.5,0,1
0,218,0,0,1,0,1,18,2,0,0.25,0,10
0,398,0,0,1,0,1,27,2,0,11.0,1,10
1,453,1,2,2,0,2,38,2,1,7.75,3,1
1,497,2,1,2,1,2,21,2,1,20.25,0,1
1,2224,2,0,3,0,2,23,2,1,18.75,0,3
1,3810,2,0,3,0,2,20,2,1,31.25,0,1
1,446,2,3,2,2,1,41,2,0,7.0,3,1
1,563,1,0,4,2,1,18,2,0,23.25,0,1
1,3346,1,2,2,0,1,40,1,1,24.5,0,1
1,2428,1,0,4,0,2,21,2,0,20.25,2,1
1,2121,2,0,4,0,1,20,2,0,4.5,0,1
0,124,1,0,4,2,1,73,0,1,11.5,1,1
0,73,0,0,4,0,1,28,2,1,14.25,0,1
1,596,5,0,5,2,2,18,2,1,16.75,0,1
1,3686,1,0,4,0,2,19,2,0,23.0,0,1
1,3660,2,0,4,0,1,18,2,0,20.0,2,1
1,2133,2,1,3,0,2,20,2,1,9.25,2,1
1,3675,2,1,2,2,1,17,2,0,18.75,0,1
0,3670,0,0,3,0,3,21,2,0,18.0,0,1
1,219,1,2,1,1,1,32,2,1,13.0,0,1
1,427,2,0,3,0,1,25,1,1,5.25,2,1
0,391,1,0,8,2,1,19,2,1,0.5,1,10
1,2622,2,0,3,1,1,33,2,1,33.75,0,3
0,218,0,0,1,0,1,18,2,1,0.25,0,10
0,5163,1,0,1,1,1,28,1,1,65.5,0,1
0,450,0,0,2,0,1,23,1,0,7.0,0,1
0,219,0,0,1,0,2,34,0,1,2.0,3,6
1,3810,1,0,5,1,1,21,2,0,34.25,0,1
1,607,1,0,6,1,2,18,2,1,19.25,1,1
1,2611,2,4,1,0,1,4,0,1,31.75,0,4
1,4120,1,0,3,0,1,26,2,0,40.0,0,1
1,3714,1,0,2,0,1,21,2,0,30.0,0,1
0,398,2,0,7,0,1,19,2,0,0.75,1,10
0,390,0,0,2,1,2,19,2,1,1.5,0,2
1,5020,4,0,4,0,1,26,2,1,75.25,2,3
1,2451,2,1,3,0,2,19,2,1,24.25,0,1
1,3865,1,0,2,2,1,29,2,1,23.25,0,1
1,2783,2,1,3,0,1,27,2,0,43.0,0,1
0,391,1,1,1,0,1,17,2,1,0.5,0,10
0,398,0,0,3,0,2,22,2,0,0.75,1,10
0,73,1,0,2,2,2,32,2,1,14.25,0,1
1,3878,2,1,4,0,1,18,2,1,25.75,0,1
1,1089,2,1,3,0,1,18,2,1,32.75,0,3
1,590,1,0,4,0,1,19,2,1,15.0,0,1
0,8559,2,0,2,2,1,28,2,1,58.75,2,3
1,588,0,0,3,1,1,20,2,0,14.5,2,1
1,2619,1,0,4,1,2,20,2,1,36.25,0,1
0,274,1,0,3,2,1,35,1,1,17.25,0,1
0,398,0,0,6,0,1,20,2,1,0.75,0,10
0,391,0,2,0,0,1,17,2,0,0.25,1,10
1,349,2,0,2,2,2,39,2,1,9.0,0,3
1,3375,2,0,4,0,1,18,2,0,27.75,1,0
0,90,1,0,2,2,2,28,1,1,16.5,0,3
1,3366,2,1,4,0,1,18,2,1,24.25,1,1
1,4011,1,0,2,0,1,20,2,0,39.5,0,1
1,3418,1,1,3,2,1,21,2,0,20.75,2,1
1,3636,3,0,3,2,1,20,2,1,31.0,2,3
1,2104,2,0,3,0,1,22,2,1,13.75,0,8
1,2060,2,2,5,0,1,20,2,1,6.0,0,1
1,1089,1,0,2,1,2,22,2,0,32.5,2,1
0,454,1,1,2,0,1,22,2,0,7.75,1,1
1,3486,1,0,5,2,2,19,2,0,25.0,0,1
0,398,0,0,9,0,1,21,2,1,0.75,0,10
0,442,0,0,2,2,2,31,2,0,7.25,0,1
1,467,1,0,4,1,1,20,2,0,11.5,0,1
0,152,0,0,1,1,2,23,2,1,9.0,0,1
1,2251,1,0,2,1,2,21,2,1,11.5,2,1
1,3615,1,0,5,1,1,21,2,1,31.0,2,1
1,1182,2,0,5,2,1,21,2,1,57.0,0,1
1,2022,2,2,3,1,1,18,2,0,10.75,2,1
0,391,0,0,1,1,1,18,2,1,0.5,0,1
0,2027,2,0,3,0,1,23,2,1,7.25,0,8
1,3640,2,0,3,1,2,20,2,1,30.75,2,5
1,400,0,2,3,1,1,18,1,0,2.5,2,1
1,3465,2,1,3,0,1,22,2,1,24.75,0,1
0,480,1,0,2,1,2,30,2,1,13.75,0,1
1,173,0,0,3,1,2,21,2,1,12.0,2,1
1,353,4,1,5,2,1,20,2,1,9.0,0,3
1,3694,1,2,3,1,1,20,2,0,24.75,0,1
1,463,1,0,2,2,1,20,2,1,9.75,0,1
1,2072,3,1,3,0,1,21,2,1,8.25,3,1
1,385,2,1,5,0,1,22,2,1,5.75,0,1
0,110,0,0,2,1,1,21,2,1,16.25,0,1
1,2553,4,0,4,2,1,23,2,1,23.25,2,3
1,1304,2,1,3,0,1,17,2,0,62.5,0,1
1,395,1,1,4,0,1,18,2,0,2.5,1,1
1,487,2,3,5,0,1,18,2,0,18.0,0,1
1,3378,2,2,3,0,1,21,2,1,22.25,2,1
1,566,3,0,5,0,1,22,2,0,25.5,2,1
0,101,0,0,2,0,2,31,0,0,14.5,0,1
1,372,2,1,4,0,1,20,2,0,8.5,1,1
1,591,1,1,2,0,1,56,1,1,16.0,0,1
1,2027,3,0,4,0,2,21,2,1,8.5,1,1
1,408,1,0,5,0,1,20,2,0,11.0,0,1
1,147,0,1,2,1,1,19,2,0,12.25,0,1
0,420,1,0,2,1,1,20,2,1,3.75,0,3
1,3866,1,2,3,2,2,19,2,0,23.5,3,1
1,3429,2,1,5,1,2,19,2,0,27.0,1,1
1,469,2,1,4,0,1,19,2,0,10.5,2,1
1,1049,2,2,2,0,1,18,2,0,32.75,0,7
0,114,0,0,1,0,1,29,2,1,14.5,0,1
1,2072,2,0,4,0,1,19,2,0,8.0,1,1
0,93,1,0,2,0,1,24,2,1,14.25,0,1
0,45,2,0,2,0,1,30,1,1,14.5,0,1
1,428,1,0,5,1,1,23,2,1,4.0,0,1
0,3417,3,0,4,0,1,26,1,1,21.5,1,1
1,139,0,1,3,1,2,21,2,0,8.0,0,1
1,601,2,1,4,0,2,21,2,1,17.75,0,1
0,90,0,0,3,0,2,28,2,1,16.5,1,1
1,2237,1,0,3,0,2,22,2,1,14.75,0,1
1,21,0,0,3,0,1,18,2,0,15.5,0,1
1,2377,2,0,3,0,1,20,2,0,17.5,2,1
1,2059,2,1,4,0,2,22,2,0,5.25,0,1
0,398,1,0,12,0,1,22,2,0,0.5,0,10
1,396,0,1,3,0,2,18,2,0,2.0,1,10
0,3718,2,0,4,2,1,55,1,1,26.25,2,1
1,516,2,0,3,2,1,23,2,1,21.75,0,1
1,397,1,0,4,0,1,21,2,0,1.5,2,10
1,2101,3,1,3,0,1,23,2,1,10.25,0,3
1,2059,2,1,5,2,2,28,2,1,4.75,2,1
0,391,0,0,1,0,2,18,2,1,0.5,2,10
0,1107,2,2,2,2,1,39,2,1,49.5,0,1
1,2055,4,0,4,0,2,21,2,1,9.25,2,3
0,26,0,0,4,0,1,28,1,0,8.75,0,1
1,3380,1,1,3,1,2,20,2,1,21.0,0,1
1,3489,2,1,4,1,1,19,2,1,23.75,2,1
1,1317,2,2,2,0,1,45,2,1,47.0,0,3
1,3334,2,0,4,0,1,20,2,1,18.5,2,1
1,3370,1,1,3,2,1,19,2,1,23.75,0,1
1,2440,3,0,3,0,1,24,2,1,25.0,0,1
0,3671,1,0,1,0,1,20,2,0,25.5,0,1
1,3372,2,1,5,1,1,24,2,1,21.0,2,1
1,395,1,0,5,0,1,23,2,0,1.5,1,10
1,3642,2,0,4,0,2,22,2,1,23.25,0,5
1,575,3,0,5,0,2,21,2,1,27.0,0,8
1,2053,4,2,3,0,2,22,2,1,9.25,0,3
0,391,0,0,2,1,1,20,2,0,0.25,1,10
1,3607,2,1,5,1,2,22,2,1,24.25,2,1
0,398,0,0,12,0,1,22,2,1,1.0,0,10
0,398,0,0,3,0,1,21,2,1,1.0,0,2
1,397,1,0,3,0,1,18,2,0,1.0,0,10
1,3511,3,1,5,0,1,18,2,1,16.25,1,1
1,485,0,2,3,0,2,50,2,0,15.0,0,1
1,3326,2,0,5,2,2,20,1,1,21.0,2,3
1,2025,1,0,2,0,1,45,2,1,8.25,0,3
1,406,1,0,3,1,1,19,2,0,4.0,0,1
1,542,1,0,3,0,1,19,2,0,20.75,0,1
1,410,3,0,5,0,1,22,0,1,5.5,0,1
1,403,1,1,3,0,2,19,2,0,5.0,1,1
1,1040,2,1,6,0,1,20,2,1,33.5,2,1
1,462,2,0,5,0,2,19,2,0,9.0,1,1
0,2368,1,0,1,0,1,26,1,1,11.5,0,3
1,245,1,3,2,0,2,17,2,1,16.0,0,1
1,383,0,0,4,0,1,22,2,0,7.0,2,1
1,534,2,0,5,0,2,20,2,1,19.0,0,1
1,1035,3,0,3,2,2,24,1,1,31.0,3,3
1,151,1,1,5,0,1,23,2,0,8.75,0,1
0,168,2,0,4,1,1,30,2,1,12.75,0,1
1,1067,2,1,5,0,1,20,2,1,36.5,0,1
1,1061,1,0,4,0,1,20,2,1,39.0,2,1
1,608,3,0,4,2,2,21,2,1,19.25,2,1
1,2554,2,0,5,0,2,22,2,1,24.25,0,1
1,2101,1,1,2,0,1,21,2,1,10.5,2,1
0,391,0,0,2,0,1,21,2,0,0.25,0,1
1,3386,2,0,7,0,1,18,2,0,19.0,0,1
1,3378,2,0,4,0,1,20,2,1,32.25,2,1
1,3434,2,0,4,1,1,23,2,0,27.75,0,1
1,2241,3,1,4,2,1,28,2,0,12.75,0,1
0,201,1,0,2,1,1,28,2,0,12.0,0,1
1,3635,3,0,3,0,1,25,2,1,31.25,2,1
0,427,0,0,2,0,2,21,2,0,4.0,1,1
0,411,1,1,2,0,2,37,2,1,4.75,0,3
1,2457,1,0,3,0,1,18,2,0,25.5,1,1
1,3436,2,0,4,0,1,19,2,0,26.25,0,1
1,2058,2,2,3,0,1,18,2,1,5.75,0,1
0,133,0,2,2,0,1,20,2,0,7.75,2,1
0,398,0,0,9,0,1,20,2,0,0.5,0,10
1,3607,1,0,3,0,1,18,2,1,24.25,1,1
1,601,1,0,2,1,1,19,2,0,12.0,0,1
1,601,2,2,3,0,1,18,2,0,18.0,0,1
0,218,0,0,1,2,1,21,2,1,0.0,2,1
1,7396,1,2,2,0,1,50,2,1,82.0,2,1
0,197,0,0,2,0,1,31,2,1,9.75,2,1
1,3518,2,0,4,2,1,18,2,1,13.0,0,1
1,2078,2,2,4,2,1,21,2,1,10.5,2,1
0,398,0,0,1,0,1,45,2,1,0.75,1,10
0,123,0,0,4,2,1,37,1,1,13.25,2,1
1,2101,3,2,3,0,1,19,2,1,10.0,0,3
1,523,2,2,3,0,2,24,2,0,9.5,0,1
0,95,0,0,1,0,1,38,2,1,13.0,2,1
1,3419,2,0,5,1,1,28,2,1,20.25,0,1
0,66,0,0,2,1,1,24,2,0,16.5,0,1
1,3340,1,0,6,1,1,20,2,1,20.5,2,1
1,2121,1,0,5,0,2,20,2,0,3.5,0,1
1,3629,2,1,3,2,2,21,2,0,11.75,2,1
1,104,1,0,5,1,1,22,2,0,12.75,0,1
1,2128,2,2,3,0,1,19,2,0,13.25,0,1
1,596,2,0,5,1,2,23,2,1,16.25,0,1
1,3620,2,1,4,0,1,20,2,0,22.75,2,1
1,266,0,0,4,1,1,24,2,0,18.5,1,1
0,398,0,0,2,0,1,28,2,0,0.5,0,10
0,479,1,0,2,0,1,29,1,0,13.0,0,1
1,2129,2,1,3,0,2,18,2,1,8.0,0,1
1,592,2,0,3,1,2,19,2,0,16.5,2,1
1,459,1,0,4,2,1,24,2,1,7.75,0,1
0,165,2,2,3,0,1,37,2,1,11.5,2,3
1,210,0,0,2,2,1,21,2,0,11.5,0,1
0,210,1,0,2,2,2,27,2,1,11.25,2,3
0,1039,0,0,2,0,1,21,2,1,33.25,0,1
1,3434,3,0,4,0,1,21,2,1,37.0,0,1
1,391,0,0,3,1,1,40,2,0,0.5,0,2
0,312,1,0,1,0,1,37,1,1,15.0,3,3
1,2610,3,0,3,0,1,24,1,1,33.0,0,3
1,373,1,2,3,0,1,18,2,0,8.0,1,8
1,129,1,0,2,0,1,21,2,1,11.5,2,1
1,8682,2,1,2,2,1,33,2,1,94.5,1,3
1,232,2,0,7,0,1,29,2,1,12.75,0,1
1,2238,2,0,3,0,1,20,2,0,15.5,1,1
1,2024,2,0,5,0,1,19,2,1,9.0,0,8
0,218,0,0,1,0,1,19,2,0,0.0,0,10
1,251,0,0,2,1,2,22,2,1,19.0,1,1
1,106,1,0,3,0,1,23,2,0,13.5,2,8
0,2022,2,2,2,0,1,29,2,1,11.25,0,3
1,2042,3,0,4,0,1,18,2,1,6.25,0,1
0,126,1,1,3,0,2,29,2,1,12.5,0,2
1,364,3,0,4,0,1,23,2,1,7.75,2,3
1,622,2,0,4,2,1,32,1,1,24.75,0,1
0,181,1,0,6,2,2,31,2,1,7.5,0,1
1,239,2,0,5,0,1,18,2,0,14.5,0,1
1,400,2,0,4,0,2,22,2,0,3.0,0,1
1,3337,4,2,7,0,2,26,2,1,13.75,0,1
0,199,2,0,2,2,1,31,2,1,10.0,1,3
1,457,2,5,6,0,2,21,2,1,8.5,0,8
1,368,2,1,3,0,1,21,2,1,9.25,2,1
1,3830,1,2,2,1,1,30,2,1,12.0,1,1
1,1061,2,0,4,0,1,24,2,0,39.0,0,1
0,439,1,0,3,2,2,26,2,1,6.75,0,1
1,3606,2,1,3,0,1,22,2,1,24.25,2,1
1,2427,3,2,3,0,2,20,2,1,20.0,0,1
1,3347,1,1,2,2,1,28,2,1,24.0,0,1
1,177,1,1,5,0,1,19,2,0,9.5,2,1
1,4090,1,2,3,1,2,18,2,0,54.0,0,1
0,391,0,0,1,0,1,20,2,0,0.25,0,10
0,3456,0,0,2,1,1,30,2,0,29.5,0,1
1,398,0,0,2,1,2,27,2,1,0.5,1,10
1,482,2,1,4,0,1,20,1,0,13.5,1,1
1,148,0,0,3,2,2,23,2,1,11.0,2,1
0,8307,2,0,2,2,1,58,1,1,62.0,0,3
1,539,1,0,4,1,1,22,2,1,8.75,0,1
0,115,0,0,3,0,1,26,2,0,13.75,0,1
0,66,0,0,1,0,1,23,2,1,16.75,3,1
0,103,0,0,2,2,2,30,2,0,13.75,2,1
0,114,0,0,1,1,2,29,2,1,14.5,0,1
0,549,1,0,2,0,1,23,2,1,23.0,2,1
1,391,0,0,3,0,2,31,2,1,0.25,0,10
1,104,1,1,5,1,1,19,2,0,13.25,0,1
0,8415,2,0,2,2,1,51,2,1,51.75,0,3
1,389,2,0,4,0,1,19,2,0,2.25,0,2
1,1314,3,2,4,0,1,20,2,1,38.0,2,3
0,61,1,0,1,1,2,29,1,1,17.75,3,1
1,2363,1,0,3,0,2,18,2,0,10.0,0,1
1,64,1,0,4,2,1,20,2,1,17.25,0,1
0,397,0,1,6,0,2,18,2,1,1.0,0,10
1,2211,2,0,3,0,1,26,2,0,12.5,0,1
1,2427,2,0,4,2,2,20,2,1,20.0,2,1
1,4085,2,0,3,2,1,20,2,1,52.25,2,1
0,124,0,0,2,1,1,21,2,0,13.75,0,1
0,391,2,0,4,0,1,18,2,0,0.5,1,1
0,146,1,0,2,0,1,25,2,1,11.75,0,3
1,4186,2,0,4,1,2,19,2,0,42.25,0,1
0,8567,1,0,1,1,1,35,2,1,98.5,3,3
0,367,1,0,2,1,2,44,2,1,9.25,0,1
1,2445,4,0,4,0,2,24,2,1,23.75,2,3
1,391,1,0,3,0,1,21,2,0,0.5,1,10
1,3619,2,1,3,0,1,20,2,0,24.25,0,1
1,4037,2,0,4,2,1,23,2,1,37.75,0,1
1,2123,2,1,3,0,1,20,1,1,4.75,0,1
1,8404,2,4,2,1,1,33,2,1,49.5,2,3
1,3419,1,2,4,1,1,20,2,1,19.25,1,1
1,1094,2,0,3,0,1,23,2,1,39.5,0,1
1,390,2,0,4,1,2,19,2,0,1.75,1,10
1,495,1,0,3,0,3,25,2,0,23.25,0,1
0,539,1,0,2,1,2,35,2,1,20.5,0,3
0,211,1,0,1,2,1,32,1,1,11.0,0,3
0,3723,0,0,3,2,1,19,2,1,23.0,2,1
1,8402,3,1,3,2,1,31,2,1,50.75,2,3
0,3604,2,0,4,0,2,24,2,1,26.5,0,3
0,391,0,0,2,2,1,20,2,1,0.25,0,10
1,3837,1,1,3,0,1,20,2,1,29.0,0,1
1,2205,1,0,2,0,1,23,2,0,10.5,0,1
1,3007,2,0,4,0,1,20,2,0,27.0,1,1
1,3418,1,0,3,1,1,20,2,1,20.25,0,1
1,2441,2,0,4,1,1,21,2,1,21.5,1,1
1,2433,1,2,3,1,1,18,2,0,21.25,0,1
