Home Zone,Age,Gender,License,Employment,Status,Cars,Income,Adults,Children,Mode,Distance
3641,33,1,1,3,1,1,2,2,3,3,13.1304
3865,26,1,1,3,1,2,2,2,0,0,24.90241
1089,29,1,1,3,1,5,2,2,2,0,18.508830000000003
5158,42,1,1,3,1,2,2,2,0,0,2.921482
181,18,2,0,1,2,2,1,4,0,0,5.68564
523,31,1,0,1,2,1,1,2,1,1,14.726790000000001
3838,51,1,1,3,1,1,1,1,0,0,11.816780000000001
624,45,1,1,1,2,2,1,2,0,1,25.682830000000003
71,21,2,0,1,2,0,2,2,0,5,36.13945
3853,18,2,1,2,2,2,2,3,1,3,17.69393
90,42,1,1,1,2,1,1,1,0,0,24.53829
2237,17,2,1,2,1,1,2,1,1,1,6.254166000000001
4026,20,1,1,1,2,2,2,3,1,0,0.0
4158,19,1,1,2,2,4,0,5,0,3,55.24597
2214,21,2,1,2,1,4,2,6,0,1,29.039810000000003
5066,19,1,0,2,2,1,2,4,0,1,4.857871
2617,47,1,1,3,1,2,2,2,1,3,38.56536
2053,25,1,1,1,2,2,1,3,0,3,27.34588
2108,32,2,1,1,2,2,2,3,0,4,52.6496
3683,27,1,1,1,1,1,2,3,1,0,11.714469999999999
5164,23,1,1,2,2,2,2,4,2,1,3.173883
5063,18,2,0,1,2,2,0,4,0,1,5.107315
3467,23,1,1,2,2,2,2,4,0,0,35.21075
271,17,2,1,1,2,1,1,2,1,1,4.004051
5052,18,1,1,2,2,3,2,3,1,3,7.599554
5074,18,2,1,2,1,1,2,3,1,8,5.310259
2022,18,2,1,2,2,3,2,3,1,3,24.94407
122,50,1,1,2,1,0,0,2,0,0,61.02657
5208,40,1,1,2,2,1,1,4,0,1,4.323729
5135,36,2,1,2,2,1,1,1,0,3,3.5330100000000004
553,18,2,0,2,2,1,2,4,1,0,6.0659540000000005
5052,19,1,0,2,1,3,0,6,0,0,7.599554
4001,20,2,1,2,2,4,0,3,1,3,26.38906
1069,24,2,1,1,2,3,2,4,0,3,25.39789
560,17,2,1,1,1,1,2,3,2,8,7.706996
4029,23,1,1,1,2,0,0,5,0,8,0.0
4085,23,2,1,2,2,3,2,3,0,3,19.13514
4076,21,2,1,3,1,3,2,3,1,0,23.16292
5164,25,1,1,1,2,2,1,4,1,0,3.173883
531,28,1,1,3,1,1,2,2,0,0,0.0
2241,43,2,1,3,2,2,0,2,2,0,0.0
524,18,2,1,2,2,2,1,3,1,1,8.132921999999999
5133,19,2,1,2,2,3,0,4,1,0,4.194589
1046,27,2,1,1,2,3,2,3,0,3,10.65736
233,39,2,0,1,1,0,1,3,0,0,10.802700000000002
36,25,2,0,1,1,0,1,3,0,0,0.0
3842,25,1,1,2,2,1,1,1,0,3,16.54155
562,28,1,1,2,1,1,2,2,1,0,4.040545
5046,36,1,9,3,1,1,2,2,2,0,7.056196
4110,18,1,1,2,2,2,2,3,3,8,15.62098
4124,28,2,1,1,1,2,0,2,0,0,19.24542
3667,29,2,0,2,1,0,2,3,0,0,0.0
2141,44,2,1,1,2,1,1,2,1,1,21.57753
287,17,2,1,1,2,2,2,2,1,8,25.50684
5091,38,1,0,2,2,1,1,2,0,0,3.471233
502,20,2,0,1,2,0,2,3,0,1,6.879719
4108,37,2,1,3,1,2,2,1,0,0,17.87515
3646,21,2,0,1,1,2,2,4,0,1,11.9947
5102,29,1,1,1,1,2,1,2,0,0,3.786717
2257,46,1,1,1,2,2,2,2,2,3,10.526909999999999
559,19,2,1,1,2,2,2,5,0,1,6.537005
3812,19,2,1,1,2,2,0,3,1,0,8.177679
515,51,1,1,3,1,2,2,2,0,0,3.684692
487,18,1,0,2,1,1,2,3,0,1,4.7995209999999995
5191,25,1,1,1,2,1,1,2,0,8,35.088800000000006
4031,24,2,9,1,2,1,1,4,0,0,2.8474369999999998
3668,23,2,0,2,1,1,2,3,0,1,18.39206
570,25,2,0,1,2,0,2,2,0,0,9.06512
5179,28,1,1,3,1,1,1,1,0,0,2.533961
496,19,2,0,2,2,1,2,3,0,0,1.636599
3669,18,2,1,1,2,3,1,6,0,3,52.09896
3620,20,1,1,1,2,2,1,3,0,8,23.7193
1060,25,1,0,1,2,2,2,3,0,4,73.06658
184,21,1,1,1,2,3,0,3,1,3,37.62902
124,21,1,1,1,2,3,0,3,0,3,28.80182
5109,27,1,1,1,2,4,0,5,0,3,10.893379999999999
568,19,1,1,3,2,0,1,4,0,1,7.499821
271,18,2,1,2,2,1,2,4,0,1,4.004051
487,24,2,0,3,1,2,2,3,1,0,54.29627
5187,57,2,1,1,2,0,1,1,0,0,2.9811820000000004
1194,61,2,1,3,1,3,2,4,0,0,4.515653
4158,22,2,1,2,2,4,2,4,1,0,36.88526
595,19,2,1,1,2,2,1,4,2,3,41.71857
3420,19,1,0,1,2,2,0,4,0,1,29.20928
1183,20,2,1,2,2,3,2,3,0,3,4.3298000000000005
1067,25,1,1,2,2,2,0,4,1,0,18.93519
2222,45,2,1,3,1,2,2,2,2,0,34.84418
1061,20,2,1,1,2,2,2,4,0,3,15.8535
1328,24,1,1,1,2,4,2,4,0,3,49.83774
295,24,2,0,2,2,1,0,2,0,10,2.406257
403,20,2,1,1,2,1,2,4,2,0,6.7601890000000004
1068,23,2,1,2,1,3,2,2,0,0,17.452959999999997
1,17,1,1,1,2,2,2,2,1,0,9.359616
2560,18,1,1,1,2,3,2,5,0,0,59.36137
287,31,1,0,3,1,1,2,2,2,0,2.681309
401,26,2,1,3,1,1,1,2,0,0,19.67021
1188,21,2,1,2,2,3,2,4,0,1,3.5921999999999996
5241,43,2,1,2,2,1,2,2,2,1,10.84272
4078,22,1,1,2,2,2,0,4,0,3,23.07456
578,33,1,1,1,1,1,2,3,2,0,0.858078
565,20,2,0,1,2,2,0,5,0,8,5.900145
4085,17,2,1,1,2,2,2,2,1,3,19.13514
3610,20,2,1,1,1,2,2,3,1,0,20.11178
1292,20,1,9,1,1,5,2,7,1,0,0.0
3486,23,1,0,3,1,2,0,4,0,0,37.82573
5068,21,2,0,1,2,2,2,3,2,1,6.341449000000001
5158,19,2,0,1,2,2,2,3,0,0,2.921482
2042,34,1,1,3,1,2,2,2,0,0,26.77784
4183,20,1,1,1,2,1,1,3,0,1,6.061681999999999
487,21,2,1,2,2,1,2,2,0,0,54.29627
621,35,1,1,3,1,2,2,3,2,0,4.3641440000000005
46,40,1,1,3,1,1,2,1,0,0,0.0
247,47,1,1,3,1,1,2,2,1,0,10.8905
5086,24,1,1,1,2,3,2,4,0,8,13.566690000000001
5148,36,2,1,1,2,1,1,2,3,0,9.838322
5151,19,1,1,2,2,1,2,3,0,1,8.991110999999998
496,59,2,1,3,1,2,1,2,0,0,1.636599
1122,19,1,1,1,2,4,2,6,0,3,27.14418
5176,34,1,1,1,2,1,2,2,2,8,6.410159
247,25,1,1,1,2,3,2,4,1,0,10.8905
3607,18,2,0,2,2,2,2,4,0,0,49.118919999999996
5096,27,1,1,2,2,2,0,2,0,3,15.54669
439,29,1,1,1,1,2,0,2,1,0,10.318280000000001
3716,30,1,1,2,1,2,2,3,0,0,15.92307
504,24,1,0,2,2,1,2,4,3,1,7.997326
4053,36,1,1,1,2,3,2,2,2,3,22.51875
5141,20,2,1,2,2,2,2,3,0,1,6.39159
2226,18,1,0,1,1,1,2,3,2,0,2.195487
5167,32,1,0,1,2,1,1,2,0,1,2.227498
2022,18,1,0,1,2,2,2,5,0,0,31.60051
244,41,2,1,1,1,1,1,2,3,3,3.916321
244,34,1,0,3,1,1,1,2,3,8,3.916321
587,40,2,0,2,2,0,1,2,2,1,9.246528
5238,28,2,1,3,1,2,2,2,0,0,18.43628
4041,28,1,0,3,1,1,2,4,0,0,6.103379
3380,20,2,0,1,1,2,2,5,1,0,34.21185
2417,17,2,1,1,2,1,0,2,3,1,16.484869999999997
463,30,1,1,1,1,1,2,2,1,8,9.182604
515,19,1,0,1,2,1,2,3,0,1,3.684692
5181,17,2,0,1,2,1,0,1,2,1,3.576673
3810,19,2,1,2,2,2,0,4,1,3,11.87998
531,33,1,1,1,1,2,0,2,3,0,0.0
4125,19,1,1,2,2,2,2,3,3,5,37.99991000000001
5044,27,2,1,2,2,3,2,3,0,3,10.82929
3377,49,1,1,2,1,3,0,3,0,0,0.0
3505,18,2,0,1,2,1,2,3,2,1,38.01525
494,19,1,1,1,2,3,0,5,1,8,0.9046770000000001
531,56,2,1,3,1,1,2,2,0,0,0.0
579,18,2,0,1,2,1,2,4,0,0,2.029377
4119,18,2,1,1,2,2,2,5,1,3,18.607
5044,24,1,1,2,2,2,2,2,0,3,10.82929
5181,56,1,9,2,1,0,1,1,0,0,3.576673
1181,26,2,1,3,1,2,2,4,0,0,2.862317
600,19,2,0,1,2,2,0,4,0,0,36.2587
3607,20,1,1,2,2,2,0,4,0,1,7.754017
3466,19,1,1,1,1,2,2,3,2,0,36.39594
595,50,1,9,3,1,0,0,1,0,0,19.28821
3863,21,2,0,2,2,1,2,3,1,1,6.912115
3623,23,1,0,2,2,2,2,5,0,1,5.401307
2428,20,2,0,1,2,1,1,4,1,1,10.10833
269,18,1,0,2,2,0,0,3,1,1,4.304899000000001
2423,20,1,0,1,2,2,2,3,1,8,14.989600000000001
5030,19,2,1,3,1,2,2,4,2,0,18.86982
4029,20,1,0,1,2,1,2,3,0,10,0.0
4075,20,1,1,2,2,2,2,3,0,3,14.13206
5123,34,1,0,1,2,1,2,2,1,1,12.28227
531,28,1,9,1,1,1,1,2,1,0,0.0
580,47,1,1,3,1,1,2,4,0,0,3.124656
4127,50,1,1,2,2,2,2,2,0,3,36.74973000000001
4186,43,1,1,2,1,1,2,2,1,0,7.74358
3682,19,2,1,1,2,4,0,4,1,3,23.22014
428,20,1,1,1,2,2,2,3,0,0,0.0
3659,19,2,1,1,2,1,2,3,3,1,42.18011
139,53,1,1,1,2,2,1,3,0,0,11.22241
509,36,1,1,3,1,2,2,2,0,0,0.0
579,23,1,0,1,2,0,1,5,0,1,2.029377
3690,22,1,1,2,2,1,2,3,0,0,5.923852
5166,22,2,1,2,2,1,2,4,2,1,7.920920999999999
5057,21,1,1,2,2,2,2,4,0,3,6.843128000000001
4029,40,2,1,1,2,1,2,2,1,10,0.0
5200,35,1,1,2,2,1,2,2,0,1,4.362792000000001
210,61,1,9,1,1,0,2,1,0,0,0.0
281,19,2,1,2,2,0,1,2,0,8,16.37034
196,42,2,1,1,2,0,2,2,1,1,17.44021
3366,19,2,1,1,2,4,2,5,0,3,26.387919999999998
521,21,1,1,1,2,3,2,4,0,0,5.212983
459,23,1,0,2,2,2,2,3,0,0,17.38997
376,22,1,0,1,2,1,2,3,2,0,31.9049
2383,39,1,1,1,1,1,0,1,2,3,15.68267
5050,33,1,1,1,2,1,1,1,1,3,6.096594
3641,41,2,1,3,1,1,2,2,3,0,13.1304
122,19,2,0,1,2,2,0,4,0,0,28.53793
2216,27,2,1,3,1,1,1,2,0,0,29.415290000000002
546,25,1,0,2,2,2,0,4,0,1,8.357806
520,46,2,1,1,1,1,2,2,4,0,3.9268020000000003
5032,20,2,1,1,2,3,2,3,1,3,13.13509
229,20,2,0,1,1,2,1,7,0,0,14.5658
505,18,2,0,1,2,0,2,3,1,1,2.558274
5094,29,1,1,2,2,2,0,3,0,0,6.404959
518,24,2,0,1,2,3,1,4,0,0,5.5898330000000005
4186,20,2,1,2,2,1,2,5,0,1,7.74358
4029,20,2,0,2,2,0,0,3,0,10,0.0
5140,60,1,1,2,1,1,1,2,0,0,2.355523
5050,20,2,0,2,2,0,2,4,0,1,6.096594
403,34,2,0,1,1,1,0,2,0,0,70.8555
5148,17,2,1,1,2,2,1,2,6,1,9.838322
4020,22,1,1,3,1,3,2,3,0,8,7.654392
5066,40,1,1,1,1,2,2,2,3,3,4.857871
3419,20,2,1,1,2,2,0,4,0,1,47.30989
3375,23,1,1,2,2,1,2,3,0,5,52.258050000000004
5057,25,2,1,1,2,4,0,5,0,3,6.843128000000001
5069,26,1,1,1,2,3,1,5,0,3,4.178282
613,40,2,1,2,2,2,2,3,0,1,2.357431
584,18,2,1,1,2,2,0,4,0,1,7.010519
435,18,2,0,1,2,1,0,4,0,1,19.08125
307,17,1,1,2,1,3,2,2,1,0,20.623009999999997
2426,21,1,1,2,2,2,2,4,0,1,9.287149
617,24,2,0,1,2,1,1,6,0,1,32.02852
1128,24,1,1,1,2,2,1,2,0,3,10.54075
286,21,1,0,1,2,0,0,2,0,1,19.06075
2418,22,1,1,1,2,2,1,3,1,4,32.54529
3655,24,2,1,2,2,4,0,5,1,0,5.385821
3656,22,1,1,2,2,2,2,4,0,1,22.09276
2208,20,1,1,1,2,3,2,4,1,1,23.963540000000002
554,48,2,1,3,1,1,2,2,0,0,35.20862
552,21,2,1,1,2,2,0,3,1,1,34.25393
3194,18,1,1,2,2,4,2,4,0,3,20.43779
1140,41,2,1,1,1,1,2,2,3,0,41.77606
1216,45,2,1,3,1,2,2,2,2,0,67.23997
287,20,1,0,1,2,4,0,4,0,1,11.63691
569,28,2,1,2,2,2,2,3,0,5,24.547099999999997
1034,20,2,0,2,2,3,2,4,0,0,29.737470000000002
1039,24,1,1,2,2,2,2,3,1,5,33.13565
95,46,1,1,3,1,1,2,2,1,0,2.78394
477,23,2,1,2,2,1,2,6,0,0,20.06646
593,23,1,1,1,2,2,2,3,1,8,21.12462
177,64,1,0,1,1,0,1,1,0,0,0.0
37,39,2,1,1,2,0,1,2,0,2,1.876428
1201,21,1,1,2,2,4,1,4,1,0,4.264735
1049,42,1,1,1,2,1,2,1,1,3,21.40072
216,43,1,1,1,2,2,2,2,2,3,15.94507
4080,53,1,1,3,1,2,2,2,1,0,0.0
1106,21,2,1,2,2,4,2,4,1,3,11.92742
1226,21,1,1,2,2,3,2,4,0,3,24.614759999999997
41,29,2,0,3,1,0,2,2,0,1,7.380129
209,43,1,1,2,2,2,2,2,2,1,7.046483
3323,28,2,1,2,1,4,0,5,0,3,39.168099999999995
2384,65,2,1,1,1,1,2,2,0,0,9.733866
199,54,1,1,3,1,1,1,2,0,0,12.620389999999999
1124,20,1,9,2,2,1,2,3,0,8,6.007624
2022,19,2,1,1,2,1,1,3,1,1,23.178069999999998
4080,40,2,1,3,1,2,2,2,2,0,0.0
249,44,2,1,1,2,0,2,2,0,1,9.953348
1220,21,1,0,2,1,0,1,4,3,0,4.768864000000001
5066,21,1,1,2,2,1,2,4,0,1,7.71527
480,18,1,0,2,2,0,1,2,1,1,2.703866
3516,28,1,1,2,1,2,0,4,0,0,0.0
467,20,2,1,1,1,1,2,2,0,0,0.0
42,31,2,1,3,1,3,2,2,0,0,1.9440009999999999
443,26,2,1,1,2,1,1,2,0,2,5.569598000000001
2853,26,2,1,2,2,2,2,2,0,3,55.8326
4118,28,1,1,3,2,2,2,2,0,0,0.0
1281,24,1,1,2,2,3,2,3,0,3,36.06699
3635,26,2,1,2,2,2,2,3,0,3,20.87913
1037,22,1,1,3,1,2,2,4,0,0,25.40756
3633,25,1,1,2,2,2,2,3,0,3,16.76128
1136,18,1,1,1,2,2,2,3,0,3,6.365920999999999
1241,23,2,1,2,2,3,2,3,0,0,10.86215
3370,43,1,1,1,2,4,1,4,1,3,5.802239
482,19,2,1,2,2,1,0,4,0,0,15.878879999999999
1035,26,2,1,1,1,4,2,4,0,0,27.15098
1046,19,2,0,1,2,2,0,3,1,1,27.31781
249,18,1,0,1,2,0,2,3,1,1,23.984599999999997
324,32,2,1,2,1,1,2,4,2,1,7.707387
3468,19,2,1,1,2,3,0,4,0,3,29.241490000000002
3468,32,2,1,3,1,2,0,2,0,0,0.0
1188,34,2,1,1,1,1,2,2,1,0,3.5921999999999996
522,23,2,1,2,2,1,0,4,0,1,30.594900000000003
301,17,1,0,2,2,1,0,3,1,0,4.134437
242,29,1,1,1,1,1,2,2,1,0,0.0
1106,50,2,1,3,1,2,2,4,0,0,7.349117
1187,22,1,1,1,2,1,2,2,0,1,2.770866
229,27,2,1,3,1,2,2,1,0,3,50.76825
1190,18,1,0,2,2,2,2,3,1,1,5.830086
503,21,2,1,2,2,2,1,4,0,0,43.22526
3346,18,2,1,2,2,3,2,4,1,3,3.066112
2217,30,2,1,2,2,3,0,4,0,3,13.512129999999999
1123,22,2,1,1,2,3,1,3,0,3,7.708920999999999
1202,23,2,0,1,2,3,2,5,0,1,6.7157659999999995
1181,21,1,1,2,2,2,2,3,2,1,2.862317
1117,19,2,1,1,2,3,2,4,0,1,6.003203
322,27,1,1,2,2,3,2,3,0,3,6.585205
1261,61,1,1,3,1,2,2,2,1,3,21.10811
1222,26,1,1,2,2,2,1,4,2,3,10.12554
143,28,2,1,3,1,4,2,4,0,0,5.832536
192,37,1,1,2,1,3,2,4,0,0,5.66146
51,29,1,1,3,1,0,2,1,0,0,3.582026
1173,34,1,1,3,1,2,2,2,2,0,0.0
271,17,1,0,1,2,1,2,3,1,10,0.0
531,18,2,0,1,2,1,0,4,2,1,14.94393
3606,26,2,1,1,2,2,2,3,0,1,7.763865
3842,19,1,0,2,2,0,1,2,0,1,5.730005
36,25,1,1,1,2,2,2,3,0,1,4.843144000000001
38,51,2,1,3,1,0,1,1,0,0,4.021873
3375,24,1,1,1,2,2,0,3,0,0,21.6887
452,26,2,0,1,2,1,0,2,0,1,10.65635
153,29,2,1,1,2,2,2,2,0,1,8.484873
64,32,1,1,3,1,1,1,2,0,0,4.59846
3656,26,1,1,1,2,3,2,4,0,1,5.870874
3373,24,1,1,3,1,2,0,4,1,0,26.56279
3685,30,1,1,3,1,1,2,2,0,8,4.336323
186,69,1,1,1,1,1,2,2,0,1,1.901533
3811,37,1,1,1,1,1,2,2,0,8,6.702856
3431,18,1,1,1,2,2,2,3,3,1,19.048119999999997
99,24,1,1,3,1,0,2,1,0,0,5.172799
4183,20,2,1,2,2,2,2,5,1,3,12.23541
2129,20,1,1,2,2,1,2,3,0,10,42.13293
399,27,1,1,1,2,1,1,5,2,1,31.482029999999998
3657,18,1,0,1,2,0,2,3,1,1,6.874922
127,24,2,1,1,2,3,2,4,1,1,9.215912
1200,54,1,1,1,1,2,0,3,1,0,5.488453000000001
287,23,1,1,1,2,2,2,4,0,2,2.681309
63,29,2,0,1,2,1,0,3,0,1,13.44
3500,30,2,1,1,2,2,1,4,1,0,0.0
3664,18,1,0,2,2,0,2,2,1,1,15.54682
510,22,1,1,2,2,1,2,2,0,8,31.52315
1189,42,1,1,2,1,3,0,4,2,3,5.177034000000001
3430,18,1,1,1,2,3,2,4,0,0,84.77391
1110,20,1,0,1,1,1,2,3,1,0,6.550898
3616,19,2,1,2,2,3,2,4,1,3,28.015009999999997
3671,30,1,1,2,2,1,2,3,0,5,14.956629999999999
390,18,2,0,1,2,2,2,5,0,0,57.01498
290,26,1,1,2,2,4,2,3,0,10,0.0
575,19,2,1,2,2,2,0,3,0,1,12.454649999999999
1074,49,1,1,2,1,3,2,4,1,0,19.64126
1067,20,1,1,2,2,2,2,4,1,1,18.93519
1222,27,2,1,2,2,2,2,4,0,0,10.12554
1241,21,2,1,2,1,3,2,5,0,3,10.86215
249,27,2,0,1,2,0,2,3,1,0,15.607809999999999
257,21,1,1,2,2,1,2,3,1,1,19.92946
1134,22,1,1,2,2,2,0,3,0,8,7.81379
1194,20,1,1,2,2,2,2,3,0,1,4.515653
326,17,1,0,1,2,2,2,3,1,1,8.441835999999999
3604,23,1,1,2,2,3,0,5,0,3,20.19611
3467,30,2,1,1,2,4,2,5,1,3,29.743669999999998
3467,20,1,1,1,2,4,2,5,1,3,29.743669999999998
21,25,2,1,1,2,0,1,2,0,1,15.98275
1258,21,2,1,1,2,3,2,4,0,3,19.384990000000002
588,20,2,0,1,2,2,0,3,0,0,41.55
3856,19,1,0,2,2,1,1,4,1,1,10.93862
66,24,1,0,1,2,0,1,2,0,1,4.075789
442,33,2,1,3,1,1,2,1,0,0,10.68079
2055,18,2,1,1,2,2,2,4,2,0,37.99149
336,18,2,0,2,2,1,2,4,0,1,16.55144
454,43,2,1,2,1,0,2,2,0,0,0.0
3431,20,1,1,1,2,3,2,3,1,3,19.048119999999997
409,20,2,0,2,2,2,2,3,0,0,11.97157
431,28,2,1,2,1,2,2,4,0,1,13.2553
301,18,2,1,2,2,2,2,3,1,0,18.02775
119,27,2,1,1,1,1,1,1,0,1,5.837314999999999
3620,20,1,0,2,2,3,2,4,1,8,12.90776
385,18,2,0,2,2,1,1,4,2,0,27.78216
271,35,2,1,1,1,0,1,1,0,0,3.848108
4163,23,1,1,3,1,2,0,2,3,0,26.30498
2435,20,2,0,1,1,2,2,4,0,0,33.79336
3375,19,1,1,1,2,3,0,3,0,0,21.6887
4083,21,1,1,2,2,2,2,4,1,5,25.86676
222,66,2,1,3,1,1,2,1,0,0,6.947029000000001
3718,44,1,1,3,1,2,2,2,2,0,0.0
3863,25,1,1,1,2,1,2,4,1,1,6.912115
3337,19,1,1,2,2,1,2,2,1,1,32.87944
3619,21,2,1,1,2,4,2,4,0,3,12.2796
372,24,1,1,2,1,2,2,5,0,0,25.122580000000003
147,25,2,1,2,1,0,1,1,0,1,4.183949999999999
61,32,1,1,3,1,1,2,2,0,0,14.008479999999999
313,33,1,1,2,1,0,2,1,0,0,0.0
3664,18,1,1,1,2,1,1,4,1,0,4.087808
510,42,1,0,3,1,1,2,2,0,0,18.506709999999998
90,30,2,1,3,1,1,2,1,0,2,3.3432059999999995
3386,17,1,1,1,2,5,2,4,2,0,31.60415
3637,18,2,1,2,2,2,2,3,0,1,9.396771000000001
2257,67,1,0,1,2,1,2,3,0,1,3.4364229999999996
3812,20,2,1,1,2,2,1,3,1,0,5.088816
3669,20,2,1,1,2,2,2,3,2,0,10.39211
154,26,2,0,1,2,0,2,2,0,1,9.352966
4183,19,1,1,1,2,2,2,3,0,8,12.23541
3646,25,1,1,3,1,4,2,3,0,0,7.8718699999999995
3615,21,1,1,2,2,2,0,5,0,0,10.8173
3618,20,1,1,2,2,3,1,5,0,1,10.467270000000001
297,20,1,1,1,2,3,0,4,1,3,15.11241
4041,17,1,1,2,2,3,2,2,3,3,15.79009
3614,19,2,0,1,2,1,2,2,1,1,6.319879
3637,25,1,1,2,1,3,2,4,0,0,9.396771000000001
2236,25,2,1,2,2,3,1,4,0,3,26.68957
593,18,2,0,1,2,2,2,5,0,0,19.799889999999998
3649,20,2,1,1,2,2,2,5,0,0,19.26566
51,34,1,1,3,1,0,2,2,1,0,1.268754
178,28,2,1,2,1,2,2,4,0,0,7.788835999999999
514,49,1,1,3,1,1,1,2,2,0,20.80593
223,59,1,0,1,1,1,1,2,0,1,5.974691999999999
3868,24,2,1,2,2,1,1,2,0,0,26.20001
3650,19,2,1,1,2,2,2,3,0,1,27.77347
3459,21,2,0,3,1,2,0,4,0,0,40.194489999999995
3494,31,2,1,3,1,4,2,9,0,1,33.87416
71,29,1,1,1,2,0,2,2,0,0,1.132351
48,21,1,1,1,2,1,1,1,0,10,1.199355
496,29,1,1,3,1,2,2,3,0,1,20.66109
3488,20,1,1,2,2,2,2,3,1,0,16.83209
129,19,2,1,1,2,1,1,3,0,1,9.064995999999999
3346,47,1,1,3,1,2,2,2,1,0,18.54921
84,58,2,1,3,2,1,2,1,0,0,3.7347529999999995
509,21,1,1,1,2,2,0,3,0,0,16.15566
390,18,2,1,1,2,1,1,3,0,1,9.406616
3151,19,2,9,2,2,2,0,3,0,0,36.34271
40,23,1,1,3,2,1,0,2,0,10,1.461703
337,22,1,1,3,1,2,2,5,1,0,16.12024
1121,43,2,1,3,1,2,0,2,3,0,10.67074
37,29,2,1,2,2,0,2,1,0,0,2.4224270000000003
176,24,2,1,2,2,1,2,3,0,1,16.44715
3387,19,2,1,1,2,4,2,4,0,0,34.121430000000004
341,19,2,0,1,2,0,2,4,1,1,11.54708
104,19,1,1,2,2,0,2,3,0,1,3.631853
538,21,1,0,1,2,1,2,3,1,0,10.696639999999999
2215,22,1,1,1,2,3,2,3,0,3,27.10607
46,40,1,1,2,1,1,2,2,0,0,1.297744
352,29,1,0,2,1,1,1,3,1,1,7.003800999999999
2110,28,2,1,1,2,2,2,4,0,1,22.16323
3371,43,1,1,3,1,2,2,2,2,3,18.7991
3829,18,1,1,1,2,1,0,3,2,1,4.081054
139,24,1,1,1,2,1,2,4,0,0,10.98513
38,23,2,1,3,2,0,1,2,0,0,1.9160979999999999
3690,20,2,1,2,1,3,2,3,1,0,17.66575
72,30,1,0,1,2,0,1,2,0,0,1.5951760000000001
21,32,1,1,3,1,1,2,2,0,0,2.04452
2601,22,1,0,1,2,2,1,3,0,5,43.453199999999995
73,23,1,1,2,2,1,2,4,0,0,1.013806
1258,21,1,1,1,2,1,1,2,1,1,19.384990000000002
1222,20,2,1,2,2,4,2,3,0,3,10.12554
351,23,1,1,2,2,3,2,4,0,0,11.56734
134,21,1,1,2,2,2,2,3,2,3,14.33742
1,22,2,1,2,2,2,0,5,0,8,19.6477
1181,52,1,1,1,1,1,2,2,0,8,2.862317
1136,30,1,1,3,1,2,2,2,1,0,6.365920999999999
1085,19,1,0,1,2,2,2,3,0,0,16.93027
2449,22,1,1,1,2,3,2,4,2,1,32.76963
1179,28,2,9,1,1,2,2,3,0,0,0.0
619,20,2,1,1,2,2,2,5,1,0,35.28226
1133,19,2,1,2,2,4,2,3,0,1,10.61689
470,25,1,1,1,2,3,0,4,0,0,32.13359
48,19,1,0,2,2,1,2,3,0,1,14.75436
314,50,1,1,1,1,2,0,2,1,3,7.027731
2419,23,2,1,1,2,2,2,3,1,3,37.386199999999995
2028,19,2,1,2,2,2,2,2,1,3,23.828619999999997
3351,33,2,1,1,1,1,1,2,0,3,78.55719
1314,21,2,1,1,2,2,2,3,3,3,39.85418
1179,37,2,1,1,2,1,2,1,0,10,0.0
232,54,1,1,1,1,1,2,2,0,0,1.487176
1060,20,2,1,1,2,3,0,3,1,1,16.88732
370,21,2,1,2,2,2,1,3,0,0,18.47551
3468,48,2,1,3,1,2,2,3,1,0,0.0
294,17,2,0,1,2,2,2,3,2,10,1.43085
1067,21,2,1,2,2,2,2,4,1,0,18.93519
1065,21,2,1,2,2,4,2,5,1,3,13.642790000000002
1065,18,2,1,2,2,4,2,5,1,3,13.642790000000002
1082,18,2,1,1,2,2,2,3,0,1,18.6322
1181,49,2,1,3,1,4,2,4,0,0,2.862317
1202,21,1,1,2,2,3,1,4,1,0,6.7157659999999995
1187,48,1,1,1,1,2,0,2,1,0,2.770866
3448,35,2,1,3,1,2,2,3,1,3,29.5847
3604,19,1,1,1,2,2,2,3,1,1,6.463059
93,19,1,0,1,2,1,2,3,2,1,2.5435909999999997
3380,21,1,1,1,2,2,0,4,0,3,29.16945
3614,26,2,1,1,2,3,2,3,0,3,6.319879
3684,26,1,0,1,1,3,2,4,1,0,3.400237
232,34,1,1,2,1,1,1,1,0,1,14.23399
3369,32,1,1,1,1,3,2,6,0,0,34.93793
3654,22,1,0,2,2,2,2,3,2,1,11.293239999999999
3607,18,1,0,2,2,2,2,4,0,1,7.754017
5239,25,2,1,3,1,4,2,4,1,0,45.492309999999996
2426,21,1,1,1,1,2,2,4,0,3,52.248290000000004
454,30,1,1,1,1,1,2,2,1,0,0.0
3663,22,1,1,2,2,3,2,4,0,0,1.6815379999999998
454,31,2,1,3,1,1,2,2,0,0,0.0
3419,22,2,1,1,2,5,2,3,2,3,29.28312
569,31,2,1,3,1,3,2,3,0,0,25.08045
4127,20,2,1,2,2,2,2,3,1,3,25.86325
3718,25,1,1,2,2,4,2,4,0,0,0.0
154,23,2,1,1,2,2,0,4,0,8,9.352966
286,23,2,1,2,2,1,0,2,1,3,19.8323
42,24,2,1,2,2,0,2,2,0,1,2.700254
1173,37,2,1,3,1,1,2,4,0,0,55.617129999999996
3684,20,1,1,1,2,2,2,4,0,1,3.400237
3684,18,2,1,1,2,2,2,4,0,1,3.400237
