Unnamed: 0,HomeZone,Age,Gender,License,Employment,Status,Cars,Income,Adults,Children,Mode,Dist,Distance
419,239,20,2,0,2,2,0,1,2,0,0,14.23649,14.23649
420,67,26,1,1,3,1,0,2,1,0,0,65.86788,65.86788
421,4001,21,1,1,1,2,2,0,4,0,0,25.29587,25.29587
423,1107,18,2,1,2,2,2,2,3,1,4,52.17365,52.17365
425,173,28,1,1,2,2,0,0,1,0,2,5.553314,5.553314
426,2607,19,1,1,2,2,2,2,5,0,0,13.925070000000002,13.925070000000002
427,2620,20,1,0,2,2,4,2,4,1,8,16.87953,16.87953
428,2040,22,2,1,2,2,3,2,3,1,1,24.95011,24.95011
429,3517,22,2,0,1,2,3,2,5,1,1,31.53313,31.53313
430,2133,34,1,1,2,1,2,1,2,1,3,25.45609,25.45609
431,265,18,2,0,1,2,1,1,6,0,1,5.351092,5.351092
432,18,51,2,0,1,2,0,1,2,3,1,1.927948,1.927948
433,2442,18,2,0,2,2,1,0,3,1,1,31.5301,31.5301
434,523,20,2,1,2,2,3,2,3,1,1,15.25818,15.25818
435,465,26,1,1,1,1,1,1,2,0,0,3.2691490000000005,3.2691490000000005
436,5105,17,2,1,1,2,2,2,1,1,3,7.0445730000000015,7.0445730000000015
437,62,38,1,1,2,1,0,2,2,0,0,3.723266,3.723266
438,3682,23,2,1,2,2,2,2,3,2,0,53.81474,53.81474
439,3617,24,2,1,3,1,3,2,4,0,0,39.00734,39.00734
440,3643,26,2,0,3,1,1,2,2,0,0,18.700789999999998,18.700789999999998
441,258,31,1,1,1,2,2,0,2,0,3,73.90235000000001,73.90235000000001
442,2207,29,1,1,1,1,1,2,2,1,0,87.22213,87.22213
443,250,28,1,1,3,1,0,2,2,0,0,8.49494,8.49494
445,586,26,1,1,1,2,1,2,3,0,1,17.6223,17.6223
446,48,63,1,1,3,1,1,2,2,0,10,2.3073080000000004,2.3073080000000004
447,1082,19,1,1,2,2,2,0,3,0,0,14.51405,14.51405
449,431,49,2,1,2,1,2,2,3,1,0,16.44023,16.44023
450,194,29,1,0,3,1,0,2,2,0,0,11.291910000000001,11.291910000000001
451,2036,18,1,1,1,2,2,2,3,1,0,26.923000000000002,26.923000000000002
452,5175,22,1,1,2,2,1,2,2,0,10,0.7319249999999999,0.7319249999999999
453,106,27,2,1,3,1,1,2,3,0,0,7.130624000000001,7.130624000000001
454,450,23,2,1,1,2,1,1,3,1,3,78.29689,78.29689
455,4119,25,2,1,2,2,3,2,4,0,3,43.19673,43.19673
456,3494,25,1,1,1,2,2,2,5,0,5,36.5226,36.5226
457,452,24,2,1,3,2,0,1,2,0,0,12.20623,12.20623
458,2258,30,2,1,3,1,2,2,3,0,0,28.94245,28.94245
459,3691,31,1,1,3,1,3,2,4,0,0,31.22874,31.22874
460,17,56,2,1,2,2,0,2,1,0,1,1.255547,1.255547
461,385,27,1,1,2,2,3,1,5,1,0,23.12245,23.12245
462,282,27,1,1,1,2,1,2,2,0,1,5.4178239999999995,5.4178239999999995
463,452,21,1,1,2,2,1,2,3,0,0,12.26375,12.26375
464,2427,21,1,1,1,2,1,2,3,1,5,28.51629,28.51629
465,280,25,1,0,1,2,0,2,3,0,1,4.771491999999999,4.771491999999999
466,483,23,2,1,2,2,0,0,3,0,1,1.872206,1.872206
467,250,25,1,1,1,2,0,1,1,0,1,9.3684,9.3684
468,1060,26,1,1,3,1,1,0,2,0,0,51.95794,51.95794
469,234,25,1,0,1,1,1,2,2,0,1,2.9794629999999995,2.9794629999999995
470,148,26,2,1,1,2,1,2,2,0,1,6.9305449999999995,6.9305449999999995
471,25,37,1,9,1,2,1,1,1,3,10,1.040211,1.040211
472,101,25,1,1,1,2,0,1,2,0,2,3.679839,3.679839
473,454,33,2,1,3,1,1,2,2,0,0,11.743689999999999,11.743689999999999
474,450,35,2,1,3,1,1,2,1,0,0,13.409070000000002,13.409070000000002
476,104,22,2,0,1,2,1,2,2,0,0,3.631853,3.631853
477,522,21,2,1,2,1,3,2,5,0,0,17.08575,17.08575
478,456,22,2,1,1,2,2,2,4,0,1,13.580789999999999,13.580789999999999
479,124,38,1,1,2,2,1,0,2,2,1,7.726360000000001,7.726360000000001
481,40,34,2,1,3,1,0,2,2,0,0,1.461703,1.461703
482,2057,21,2,1,1,2,4,0,6,0,3,13.734060000000001,13.734060000000001
483,457,20,2,1,1,2,3,0,4,0,3,14.81024,14.81024
484,66,21,1,1,1,2,0,1,2,0,10,2.2983540000000002,2.2983540000000002
485,3716,18,2,0,1,2,1,2,3,0,1,24.45133,24.45133
486,48,23,1,1,1,2,0,0,1,0,10,1.199355,1.199355
487,3657,20,2,1,1,2,2,2,4,0,1,20.64166,20.64166
488,48,23,1,1,1,2,0,2,1,0,10,1.199355,1.199355
489,410,21,2,1,1,2,1,2,4,0,1,13.81012,13.81012
490,3354,20,1,9,2,2,2,0,5,1,0,36.37372,36.37372
491,178,23,1,1,1,2,1,1,2,0,1,7.788835999999999,7.788835999999999
492,93,26,1,9,1,2,0,2,3,0,10,1.52827,1.52827
493,2053,19,1,1,2,2,2,2,3,0,0,29.792810000000006,29.792810000000006
494,1121,21,1,1,2,2,2,2,3,0,8,10.670739999999999,10.670739999999999
495,3685,18,1,1,1,2,1,2,4,0,1,21.14893,21.14893
496,63,21,2,0,1,2,0,0,1,0,1,2.662761,2.662761
497,266,30,2,1,3,1,0,1,2,0,0,6.896745,6.896745
498,2352,22,1,1,1,2,2,2,3,0,1,17.69989,17.69989
499,3354,19,1,1,2,2,1,2,3,0,5,36.37372,36.37372
500,74,21,1,1,3,1,0,2,5,0,0,0.699414,0.699414
501,420,26,1,1,2,2,1,2,2,0,1,12.00574,12.00574
503,110,26,2,1,1,2,1,2,3,0,3,20.19427,20.19427
504,49,18,1,1,1,1,0,0,3,0,10,0.8810959999999999,0.8810959999999999
505,3013,19,2,1,2,2,3,1,4,0,3,19.34966,19.34966
506,370,18,2,1,2,2,2,2,4,1,3,2.023298,2.023298
507,1181,32,1,1,2,2,2,0,3,0,3,66.90791,66.90791
508,211,31,1,1,3,2,1,1,1,0,0,5.960171999999999,5.960171999999999
509,3720,23,1,1,2,2,3,2,3,1,3,22.65047,22.65047
510,114,47,2,1,3,1,1,0,2,2,0,4.981547000000001,4.981547000000001
511,127,21,1,1,2,2,2,2,3,1,1,8.649006,8.649006
512,2022,19,2,1,1,2,3,2,4,0,0,29.59379,29.59379
513,46,19,1,0,1,2,0,1,2,0,10,1.297744,1.297744
514,4166,27,1,1,3,1,3,2,2,1,0,31.17796,31.17796
515,3637,38,1,1,2,1,1,2,2,1,0,12.28172,12.28172
516,3429,46,2,1,3,1,2,2,2,2,0,17.453580000000002,17.453580000000002
517,42,29,2,1,3,1,1,2,2,0,10,1.572915,1.572915
519,4103,24,2,1,3,1,2,1,4,0,3,27.72479,27.72479
520,191,33,2,1,2,1,1,2,3,1,0,17.99573,17.99573
521,202,50,1,1,3,1,0,2,1,0,0,3.692771,3.692771
522,407,18,2,1,1,2,2,0,3,1,1,10.42934,10.42934
523,47,21,2,1,1,2,0,0,1,0,10,1.063099,1.063099
524,3358,37,1,1,1,2,1,2,2,2,0,10.71141,10.71141
525,2027,30,1,1,1,2,2,2,2,0,0,25.793380000000006,25.793380000000006
526,118,27,1,0,2,2,1,1,2,0,1,15.848220000000001,15.848220000000001
527,2131,25,2,1,2,2,3,2,4,0,0,21.49136,21.49136
528,452,23,1,1,1,1,1,2,3,0,1,12.26375,12.26375
529,318,22,1,1,2,2,1,2,2,0,1,11.61308,11.61308
530,280,25,1,1,2,2,0,2,3,0,1,4.771491999999999,4.771491999999999
531,21,24,1,1,2,2,0,1,2,0,2,2.04452,2.04452
532,570,64,1,1,1,1,2,1,1,0,0,25.68143,25.68143
534,126,20,1,0,1,2,3,2,4,0,0,7.585483,7.585483
535,2352,28,1,0,3,1,1,2,4,0,0,17.69989,17.69989
536,1181,46,1,0,1,2,1,1,2,1,0,5.211246,5.211246
537,595,20,2,1,1,2,1,2,3,1,1,20.21778,20.21778
538,46,26,1,1,3,1,0,0,2,0,0,1.297744,1.297744
539,49,20,2,1,1,2,1,1,2,0,0,0.8810959999999999,0.8810959999999999
540,3622,48,1,1,1,1,2,2,3,2,0,33.06114,33.06114
541,211,23,2,0,1,2,0,2,2,0,1,5.960171999999999,5.960171999999999
542,2248,20,1,1,1,2,3,2,4,0,3,23.425539999999998,23.425539999999998
543,72,24,1,1,1,2,0,1,1,0,2,1.595176,1.595176
544,47,25,2,1,1,2,0,2,1,0,10,1.063099,1.063099
545,3653,47,2,1,1,1,1,0,2,1,0,5.6874199999999995,5.6874199999999995
546,2120,19,1,1,2,2,2,0,3,0,1,15.78316,15.78316
547,119,35,2,1,1,2,0,2,1,0,1,6.027405,6.027405
548,101,26,1,9,1,2,1,1,5,0,1,19.021520000000002,19.021520000000002
549,42,27,1,1,1,2,0,2,2,0,0,1.572915,1.572915
550,68,20,1,1,1,2,0,2,2,0,10,0.97324,0.97324
551,390,21,2,1,1,2,0,0,2,1,1,9.406616,9.406616
552,90,21,1,0,3,1,0,2,3,0,0,3.0967340000000005,3.0967340000000005
553,188,36,2,1,3,1,0,2,2,1,0,3.070265,3.070265
554,590,20,2,1,1,2,0,0,2,1,1,22.04901,22.04901
555,618,18,1,1,1,2,2,2,4,1,1,27.93701,27.93701
556,348,25,2,0,2,2,2,2,4,0,1,14.644079999999999,14.644079999999999
557,461,20,2,1,1,2,3,0,3,1,1,16.25293,16.25293
558,46,20,2,1,2,2,0,1,2,0,10,1.297744,1.297744
559,3337,23,2,1,2,2,2,2,4,0,1,29.70872,29.70872
560,3636,22,1,1,1,2,3,1,4,1,1,33.09657,33.09657
561,265,34,1,1,3,1,1,2,2,1,3,6.776885999999998,6.776885999999998
562,3193,24,2,1,3,1,5,2,4,1,3,22.220679999999998,22.220679999999998
563,68,19,2,1,1,2,0,0,2,0,10,0.97324,0.97324
564,301,34,1,1,3,1,1,2,1,0,0,16.44697,16.44697
566,5206,42,2,1,3,1,2,2,2,1,0,66.99983999999999,66.99983999999999
567,2128,18,1,1,1,2,1,2,2,0,1,20.7597,20.7597
568,3468,17,2,1,1,2,6,2,2,2,8,12.87834,12.87834
569,3637,18,2,1,1,2,2,2,4,0,1,25.21846,25.21846
571,1096,21,1,1,2,2,3,2,3,0,5,37.952459999999995,37.952459999999995
573,304,53,2,1,3,1,1,2,1,0,0,10.413799999999998,10.413799999999998
574,50,28,2,1,3,1,1,2,2,0,0,1.5870020000000002,1.5870020000000002
575,405,22,2,1,1,2,1,2,3,1,1,15.80785,15.80785
576,2366,24,1,1,2,2,2,2,3,0,8,20.6494,20.6494
577,450,34,1,0,1,1,2,2,3,0,1,7.662369000000001,7.662369000000001
578,46,33,1,1,2,2,0,2,2,1,1,1.297744,1.297744
579,3833,21,1,1,1,2,1,2,3,0,1,17.5551,17.5551
580,2377,23,2,1,1,2,2,2,2,0,0,17.10057,17.10057
582,3506,42,1,1,1,2,1,0,2,2,3,9.196672999999999,9.196672999999999
583,3630,20,1,0,2,1,3,2,3,0,8,3.1619189999999997,3.1619189999999997
584,65,26,2,1,1,2,1,2,3,0,1,2.628072,2.628072
585,153,29,1,0,2,2,2,2,4,1,1,10.4864,10.4864
586,460,20,1,1,2,2,4,2,4,1,0,17.732590000000005,17.732590000000005
587,77,26,1,1,1,2,1,2,2,0,10,2.222833,2.222833
588,385,21,1,1,1,2,2,2,4,0,1,20.40364,20.40364
589,411,29,1,0,1,2,2,0,7,1,1,11.24213,11.24213
591,3648,19,2,1,3,2,3,2,3,1,0,20.91687,20.91687
592,385,25,2,1,1,2,1,1,3,0,1,5.017492999999999,5.017492999999999
593,1179,37,1,1,3,1,1,2,2,2,0,5.772611999999999,5.772611999999999
594,450,27,1,1,2,2,1,1,2,0,1,13.409070000000002,13.409070000000002
595,2224,19,1,1,2,2,5,0,5,0,8,33.29822,33.29822
596,48,21,2,0,2,2,0,1,2,0,10,1.199355,1.199355
597,2433,24,1,1,1,2,2,1,3,0,4,32.70241,32.70241
598,1046,22,2,1,1,2,3,2,4,0,0,28.73041,28.73041
599,202,33,1,1,3,1,0,2,2,0,2,3.692771,3.692771
600,450,25,2,1,2,2,0,2,2,0,1,13.409070000000002,13.409070000000002
601,267,23,2,1,1,2,3,2,4,0,3,27.4434,27.4434
602,124,22,2,1,1,2,1,2,3,0,2,7.726360000000001,7.726360000000001
603,3629,22,2,1,1,1,0,1,3,0,1,3.256571,3.256571
604,46,21,1,1,1,2,0,1,2,0,10,1.297744,1.297744
605,248,37,1,1,3,1,2,2,2,2,3,10.66915,10.66915
606,382,20,2,1,1,2,0,0,4,0,10,3.758079,3.758079
607,3655,26,1,1,2,2,1,2,3,0,0,23.50017,23.50017
608,426,27,1,1,3,1,0,1,1,0,0,13.266820000000001,13.266820000000001
609,48,24,2,1,2,2,1,2,2,0,10,1.199355,1.199355
610,222,41,1,1,1,2,2,2,2,2,3,24.72453,24.72453
611,40,26,1,1,2,2,0,2,1,0,10,1.461703,1.461703
612,3380,19,1,1,1,2,2,2,5,0,0,16.682370000000002,16.682370000000002
613,532,20,2,0,2,2,2,1,3,0,10,15.389429999999999,15.389429999999999
614,66,26,2,1,3,1,0,2,2,0,0,2.2983540000000002,2.2983540000000002
615,441,19,2,1,1,2,4,2,5,0,0,12.084769999999999,12.084769999999999
616,540,18,2,1,1,2,2,2,3,1,1,11.051210000000001,11.051210000000001
617,119,25,2,1,2,2,2,1,3,0,3,16.692239999999998,16.692239999999998
618,3449,46,1,1,2,1,3,0,2,1,3,9.918931,9.918931
619,3378,19,1,1,1,2,2,0,3,0,1,18.7802,18.7802
620,72,74,2,1,1,1,0,2,1,0,0,1.595176,1.595176
621,67,25,1,1,3,2,0,2,2,0,10,1.897934,1.897934
622,301,21,2,0,1,2,2,2,3,0,0,16.44697,16.44697
623,571,52,1,1,3,1,2,2,3,1,0,26.50003,26.50003
624,3856,35,2,1,3,1,1,1,1,0,0,14.935329999999999,14.935329999999999
625,41,22,2,1,1,2,0,1,2,0,10,1.84044,1.84044
626,2442,42,2,1,1,1,1,2,2,1,0,35.38180000000001,35.38180000000001
627,59,19,1,1,1,2,1,2,3,0,1,3.157046,3.157046
628,3810,22,1,1,1,2,2,2,4,0,0,27.74876,27.74876
629,203,24,2,1,2,2,0,2,2,0,0,2.972123,2.972123
630,522,18,1,1,1,2,1,1,4,2,1,17.08575,17.08575
631,480,20,1,1,2,2,3,2,5,0,0,19.30453,19.30453
632,454,26,2,1,1,2,1,2,2,0,1,11.743689999999999,11.743689999999999
633,99,25,1,1,1,2,2,2,3,0,1,4.045104,4.045104
634,50,20,1,1,1,2,0,0,3,0,1,1.5870020000000002,1.5870020000000002
635,68,20,1,1,2,2,0,0,2,0,1,22.56759,22.56759
636,454,41,1,1,3,2,0,2,2,0,0,11.743689999999999,11.743689999999999
637,506,18,2,0,2,2,0,1,3,1,1,9.688394,9.688394
638,443,21,2,0,1,2,0,2,2,0,1,13.29974,13.29974
639,3362,22,1,1,2,2,2,1,4,0,0,14.12602,14.12602
640,21,31,1,0,2,2,0,2,2,1,1,2.030561,2.030561
641,46,33,2,0,2,2,0,2,2,0,0,1.297744,1.297744
642,2255,21,1,1,2,2,2,2,4,0,8,25.095270000000003,25.095270000000003
643,46,22,2,1,1,2,1,2,3,0,10,1.297744,1.297744
644,3337,52,1,1,2,1,2,2,2,0,3,9.106767999999999,9.106767999999999
645,93,20,1,1,1,2,0,1,2,0,10,1.52827,1.52827
646,457,23,1,1,1,2,2,2,4,0,1,14.81024,14.81024
647,154,56,2,1,3,1,1,2,5,1,0,4.516793,4.516793
648,2418,21,1,1,2,2,3,2,4,0,1,32.54529,32.54529
649,279,18,2,0,1,2,1,2,4,0,1,4.204054,4.204054
650,50,18,1,1,1,2,0,2,1,0,10,1.5870020000000002,1.5870020000000002
651,385,21,2,1,1,2,1,1,5,1,1,20.40364,20.40364
652,3512,19,1,1,1,2,3,2,5,1,5,32.39799,32.39799
653,3715,24,2,1,1,2,3,0,3,0,0,31.51502,31.51502
654,1033,26,2,1,1,2,4,2,4,0,3,48.55403,48.55403
655,3604,22,1,1,2,2,5,0,5,0,0,30.0376,30.0376
656,241,20,2,1,3,1,1,2,3,0,1,11.74916,11.74916
657,3653,56,2,1,1,2,1,1,2,0,3,4.931833999999999,4.931833999999999
658,66,21,1,1,1,2,0,1,1,0,10,2.2983540000000002,2.2983540000000002
659,48,27,1,1,3,1,0,2,3,0,0,1.199355,1.199355
660,46,22,2,1,1,2,0,1,2,0,10,1.297744,1.297744
661,46,22,2,1,1,2,0,1,2,0,10,1.297744,1.297744
662,4174,23,1,1,2,2,3,2,3,0,4,52.26331,52.26331
663,3379,31,1,1,2,1,2,2,5,2,0,17.49025,17.49025
664,3380,19,2,0,1,2,2,0,4,0,0,23.24453,23.24453
665,2222,34,2,1,2,2,2,0,5,0,0,32.69621,32.69621
666,46,28,2,0,2,2,0,2,2,0,0,1.297744,1.297744
667,46,22,2,0,1,2,0,2,2,0,7,1.297744,1.297744
668,458,18,2,1,1,2,2,2,4,0,1,15.63962,15.63962
669,5186,37,1,1,3,1,1,2,2,0,0,66.10141,66.10141
670,532,24,1,1,1,1,0,1,2,0,0,32.33139,32.33139
671,317,27,1,1,3,1,3,2,3,0,0,14.814210000000001,14.814210000000001
672,1061,19,1,1,2,2,3,2,3,1,5,37.809490000000004,37.809490000000004
673,1125,36,1,1,2,1,1,1,1,0,0,6.531729,6.531729
674,2023,19,2,1,2,2,2,2,4,1,3,8.583172,8.583172
675,291,28,1,0,3,1,1,1,2,0,1,13.75924,13.75924
676,42,26,2,1,1,2,0,2,1,0,10,1.572915,1.572915
677,287,45,2,1,3,1,1,0,2,2,0,11.63691,11.63691
678,3680,19,2,0,2,2,3,2,5,0,1,17.92,17.92
679,97,55,2,1,2,2,2,2,2,0,2,2.707659,2.707659
680,94,30,1,1,2,2,0,1,2,0,2,2.215019,2.215019
681,3683,25,1,9,1,2,3,2,4,0,1,8.571286,8.571286
682,1121,20,1,1,2,2,2,2,5,1,5,43.52472,43.52472
683,38,25,1,1,1,2,0,2,2,0,10,1.916098,1.916098
684,2443,19,1,1,1,2,2,0,2,0,0,34.01372,34.01372
685,70,23,1,0,2,2,0,2,2,0,2,0.7401139999999999,0.7401139999999999
686,70,23,2,0,2,1,0,2,2,0,0,0.7401139999999999,0.7401139999999999
687,542,19,2,0,1,2,1,2,3,0,1,11.8249,11.8249
688,619,23,2,1,1,2,2,0,3,1,1,33.408370000000005,33.408370000000005
689,3680,21,1,1,2,2,3,2,5,0,1,17.92,17.92
690,424,23,1,1,2,1,2,2,5,0,0,10.36103,10.36103
691,171,22,2,1,2,2,1,2,4,1,1,5.465496999999999,5.465496999999999
692,123,73,1,1,2,1,1,2,1,0,0,8.452846000000001,8.452846000000001
693,266,29,1,1,2,2,0,1,3,0,1,6.896745,6.896745
694,3482,25,1,1,3,1,4,2,4,0,0,18.17526,18.17526
695,325,20,2,1,2,2,1,2,2,0,1,12.652209999999998,12.652209999999998
696,3685,21,1,1,2,2,1,2,4,0,0,21.14893,21.14893
697,531,23,1,0,1,1,0,2,3,0,1,10.977260000000001,10.977260000000001
698,74,22,1,1,3,1,0,2,5,0,0,0.699414,0.699414
699,74,21,1,1,2,2,0,2,5,0,10,0.699414,0.699414
700,235,26,2,1,3,1,3,2,1,0,3,14.15274,14.15274
701,202,41,1,1,2,2,0,2,1,0,1,3.692771,3.692771
702,99,31,2,1,2,2,1,2,2,0,3,19.8178,19.8178
703,4120,20,2,1,1,2,4,1,4,0,3,32.66191,32.66191
704,76,33,2,1,1,2,1,1,4,0,10,1.788301,1.788301
705,3482,18,2,0,2,2,1,2,4,0,1,20.60357,20.60357
706,3518,33,2,1,3,1,3,2,4,0,3,8.120502,8.120502
707,597,21,1,1,2,2,3,0,4,1,1,21.90096,21.90096
708,3484,23,2,1,2,2,2,0,4,0,3,18.21588,18.21588
709,3366,22,1,1,1,2,1,1,4,0,10,34.946740000000005,34.946740000000005
710,17,38,2,1,3,2,1,2,2,1,0,3.771376,3.771376
711,374,22,1,0,1,2,0,2,4,0,1,3.57044,3.57044
712,4038,27,2,1,2,2,3,2,4,0,8,36.382540000000006,36.382540000000006
713,400,21,1,0,1,2,1,1,3,0,1,9.433747,9.433747
715,3494,18,2,1,1,2,1,2,3,0,1,16.27386,16.27386
716,306,23,2,0,2,2,1,2,4,0,1,11.34862,11.34862
717,226,25,1,1,2,2,7,2,8,0,1,10.50586,10.50586
718,588,25,1,1,2,2,2,2,4,0,1,20.683120000000002,20.683120000000002
719,3682,22,1,1,2,2,3,2,3,0,3,13.774779999999998,13.774779999999998
720,3417,24,1,0,1,2,2,0,6,0,1,16.94216,16.94216
721,519,19,2,1,2,1,2,2,4,1,0,16.595860000000002,16.595860000000002
722,46,31,2,1,1,2,0,2,2,0,0,1.297744,1.297744
723,137,32,1,1,1,2,2,2,2,3,0,11.13926,11.13926
724,50,25,1,1,1,2,0,2,2,0,0,1.5870020000000002,1.5870020000000002
725,61,22,1,1,2,2,2,2,3,0,1,3.4347760000000003,3.4347760000000003
727,4120,17,2,1,1,2,3,0,4,1,0,37.91629,37.91629
728,5179,24,1,1,2,2,0,2,2,0,1,4.076137,4.076137
730,4076,19,2,1,1,2,2,1,2,0,1,22.07584,22.07584
731,2224,21,1,1,2,2,5,0,5,0,3,5.279172,5.279172
732,5208,19,1,0,2,2,2,0,3,2,1,6.018244999999999,6.018244999999999
733,41,29,2,1,3,1,0,2,1,0,0,13.0246,13.0246
734,3842,20,1,1,2,2,1,2,2,0,1,25.78664,25.78664
735,538,47,2,1,1,1,2,1,3,1,0,10.02121,10.02121
736,381,18,2,1,1,2,3,2,6,0,1,22.7982,22.7982
737,5203,24,1,1,2,2,0,0,1,0,1,1.9114659999999999,1.9114659999999999
739,3354,22,1,1,1,2,3,2,5,0,0,56.2695,56.2695
740,621,24,2,1,2,1,1,2,3,0,1,25.461129999999997,25.461129999999997
741,545,20,2,0,1,2,1,2,3,1,1,14.682329999999999,14.682329999999999
742,4195,37,2,1,3,1,3,2,2,1,0,52.51675,52.51675
743,487,18,1,9,2,2,1,2,5,1,1,18.66001,18.66001
744,555,26,2,1,1,2,3,2,3,0,4,19.29472,19.29472
745,5076,19,2,1,1,2,2,2,3,1,1,17.70354,17.70354
746,3358,28,1,1,2,2,1,2,3,0,3,31.882790000000004,31.882790000000004
747,5129,21,1,1,1,2,3,2,4,0,3,6.428893,6.428893
748,3607,35,2,1,2,1,1,0,3,0,4,29.657310000000006,29.657310000000006
749,3863,20,2,1,2,2,1,2,3,0,0,23.80348,23.80348
751,5204,26,1,1,2,1,2,2,3,0,0,3.8429379999999997,3.8429379999999997
752,441,19,1,1,1,2,4,2,5,0,1,12.02725,12.02725
754,2613,28,2,1,3,1,3,2,3,0,1,47.10393,47.10393
755,3678,21,1,1,1,2,2,2,4,0,1,45.94393,45.94393
756,288,29,1,1,3,1,1,2,2,0,0,12.45658,12.45658
757,1100,19,1,0,1,2,4,2,6,0,0,56.43646999999999,56.43646999999999
758,618,20,1,1,1,2,3,2,6,0,1,27.26159,27.26159
759,21,38,1,1,1,2,1,2,2,2,0,1.38954,1.38954
760,3669,21,2,1,1,2,1,0,3,0,1,50.55047,50.55047
761,4039,21,2,1,2,2,2,2,4,1,3,41.08923,41.08923
762,3348,49,1,1,3,1,2,2,3,0,0,35.21762000000001,35.21762000000001
764,2353,22,1,1,1,2,2,1,2,0,0,21.8365,21.8365
765,2027,17,2,1,1,1,4,2,2,3,3,72.93786,72.93786
766,5166,19,2,1,1,2,2,2,7,0,1,2.120519,2.120519
767,2125,27,1,1,1,1,1,2,1,0,0,14.9897,14.9897
768,401,20,1,0,2,1,1,0,3,2,0,20.41893,20.41893
769,4080,22,2,1,2,2,1,0,2,0,5,49.80251000000001,49.80251000000001
770,1106,18,2,1,1,2,2,2,3,3,4,51.01324,51.01324
771,42,33,1,9,2,2,1,1,1,0,10,2.702876,2.702876
772,64,48,1,1,3,1,2,2,2,1,0,2.6984770000000005,2.6984770000000005
773,270,23,1,0,1,1,1,2,4,0,0,2.833916,2.833916
774,3419,40,2,1,3,1,3,2,4,2,0,36.78675,36.78675
775,389,20,2,0,1,2,1,2,4,0,0,20.19046,20.19046
777,3656,18,1,1,2,2,1,2,3,0,0,46.02923000000001,46.02923000000001
778,143,18,2,1,1,2,4,2,8,1,0,62.8858,62.8858
779,3638,18,2,1,1,2,1,2,3,1,0,45.15129,45.15129
780,89,28,2,1,3,1,1,2,2,0,0,63.16364,63.16364
781,128,47,1,1,3,1,1,2,2,0,0,11.2912,11.2912
782,365,38,1,1,3,1,1,2,2,0,0,17.89224,17.89224
783,502,35,2,1,3,1,1,2,2,0,0,7.322855000000001,7.322855000000001
784,408,20,1,0,2,2,1,2,3,2,0,16.596410000000002,16.596410000000002
785,5148,19,1,1,2,2,1,2,3,0,8,11.92186,11.92186
786,79,23,1,0,1,2,0,0,2,0,1,3.686243,3.686243
787,1076,23,1,1,1,2,2,2,4,0,1,34.92218,34.92218
788,3674,18,1,0,2,2,1,2,3,0,1,21.351879999999998,21.351879999999998
789,591,19,1,1,2,2,1,0,3,0,0,22.9419,22.9419
790,222,35,1,0,2,2,0,2,1,0,0,7.814153,7.814153
791,3324,20,2,1,1,2,2,2,4,0,1,54.8509,54.8509
792,256,23,1,0,2,2,0,0,2,0,0,5.0033330000000005,5.0033330000000005
793,343,18,2,1,1,2,3,2,4,0,1,9.426452000000001,9.426452000000001
794,250,28,2,1,3,2,1,2,2,0,0,9.3684,9.3684
796,51,31,1,1,3,2,1,2,2,2,10,1.2687540000000002,1.2687540000000002
797,3690,28,2,1,3,1,2,2,3,0,3,3.978049,3.978049
798,25,26,2,1,3,2,0,2,2,0,0,3.4157599999999997,3.4157599999999997
799,1254,21,2,1,2,2,3,2,5,0,3,13.32024,13.32024
800,1254,23,2,0,1,2,3,2,5,0,8,13.32024,13.32024
801,210,19,1,0,2,2,1,1,2,0,1,5.671636,5.671636
802,67,40,1,1,3,1,0,2,1,0,0,1.897934,1.897934
803,2053,22,1,1,2,2,4,2,4,0,0,16.76316,16.76316
804,257,23,2,0,1,2,0,2,3,0,1,7.7895249999999985,7.7895249999999985
805,46,27,2,0,1,2,0,0,2,0,10,1.297744,1.297744
806,48,19,2,1,1,2,1,2,3,0,10,1.199355,1.199355
807,50,23,1,1,1,2,0,2,4,0,10,1.5870020000000002,1.5870020000000002
808,478,19,1,1,2,2,1,2,3,1,1,17.808049999999994,17.808049999999994
809,26,38,2,1,1,2,1,2,2,0,1,3.800471,3.800471
810,3629,20,1,0,2,2,0,1,3,0,1,3.256571,3.256571
811,209,32,2,1,3,2,0,2,2,0,2,4.8866809999999985,4.8866809999999985
812,307,41,1,1,2,2,1,2,2,0,0,12.23623,12.23623
813,131,33,1,0,1,2,0,2,2,1,1,11.19139,11.19139
814,232,47,1,1,1,2,1,1,2,2,0,15.28609,15.28609
815,166,29,1,0,2,2,2,2,3,0,0,4.771916,4.771916
816,42,28,2,1,1,2,0,2,2,0,10,1.572915,1.572915
817,202,26,2,1,3,1,1,0,2,0,0,3.692771,3.692771
818,99,27,1,1,3,1,2,2,2,0,0,19.8178,19.8178
819,115,19,1,1,2,2,0,2,3,1,2,5.801590999999998,5.801590999999998
820,211,35,2,1,1,2,0,1,2,0,0,5.960171999999999,5.960171999999999
821,46,22,2,1,1,2,0,1,2,0,10,1.297744,1.297744
822,3193,53,1,1,1,1,1,2,2,0,0,44.09617,44.09617
823,2230,24,2,1,1,1,2,1,3,0,3,34.734199999999994,34.734199999999994
824,621,20,1,0,2,2,1,2,2,1,0,26.3958,26.3958
825,66,22,1,1,2,2,0,2,3,0,10,2.2983540000000002,2.2983540000000002
