,Mode,Licence,Family,Cars,Time.Auto,Time.Transit,Time.Active,Cost.Auto,Cost.Transit
11242,Transit,0,Family,1,20.46856,89.104517,197.6976,0.9368259,2.22
11243,Active,1,Other,0,2.844491,38.838778999999995,28.97367,0.13058050000000002,2.22
11244,Transit,1,Family,2,8.901649,52.77433600000001,101.71287,0.485283,2.22
11245,Auto,1,Family,2,42.117779999999996,207.30761,378.54015,3.90513,4.232833
11246,Transit,1,Other,2,56.80202,169.54381,536.1228,6.743284,12.36266
11247,Transit,0,Other,0,36.19777,130.294094,364.1886,7.266178999999999,4.291558
11248,Transit,0,Family,1,37.509570000000004,165.55157,330.0378,3.482824,3.55555
11249,Transit,1,Family,1,7.508195,48.138369,83.428515,0.3972901,2.22
11250,Transit,0,Other,0,11.75121,49.973690999999995,90.28770000000002,0.460192,2.22
11251,Transit,1,Family,1,27.849559999999997,151.353994,267.44475,1.220844,2.22
11252,Auto,1,Family,4,24.4788,94.04208,172.96454999999997,0.8580728000000001,3.0
11253,Transit,0,Family,0,37.49994,79.200322,339.34995000000004,1.6359139999999999,7.513344999999999
11254,Transit,0,Family,0,31.52652,131.869643,250.96185,1.159542,2.25942
11255,Transit,1,Other,0,2.528039,22.375469,26.595509999999997,0.1275742,2.22
11256,Transit,0,Other,0,17.12266,68.152821,150.3108,0.7112467,2.22
11257,Transit,1,Family,2,19.5763,90.229707,150.25635,0.6966857,2.22
11258,Transit,0,Family,1,64.81931999999999,141.12686200000002,627.3303,3.164936,10.11926
11259,Transit,0,Family,1,105.3938,205.65157,1148.44905,11.35988,13.85467
11260,Transit,1,Family,3,36.2168,132.330953,368.85209999999995,7.558037,5.236845
11261,Transit,0,Family,1,30.34715,108.97423799999999,265.3158,1.273211,4.44
11262,Transit,0,Family,2,50.9517,108.10836299999998,472.02525,9.53674,12.300089999999999
11263,Transit,1,Family,2,60.884609999999995,207.45504,740.1160500000001,15.44645,11.13138
11264,Transit,0,Family,2,80.8215,139.062612,613.28925,3.3357669999999997,11.638860000000001
11265,Auto,1,Family,3,12.59951,42.735112,93.5775,0.42174140000000004,2.48
11266,Transit,1,Other,0,24.69421,154.561606,234.84285,1.081071,2.22
11267,Transit,0,Family,1,45.27988,204.463098,430.4925,2.0778369999999997,4.451658999999999
11268,Transit,1,Family,3,35.53727,152.810304,407.31975,11.0665,5.79742
11269,Active,0,Other,0,0.0,0.0,0.0,0.0,0.0
11270,Auto,1,Other,1,16.5632,120.12420600000002,154.57425,0.7042792,2.22
11271,Transit,1,Family,2,25.482470000000003,165.04017399999995,225.0084,1.014952,2.22
11272,Transit,1,Family,1,51.489940000000004,152.34413999999995,527.1094499999999,13.5964,12.79326
11273,Transit,0,Family,2,16.480320000000003,63.22312900000001,139.51870499999998,0.6875439,2.22
11274,Transit,1,Family,5,52.21228,171.468315,531.774,12.302430000000001,12.25028
11275,Transit,0,Family,1,31.492959999999997,89.06891999999998,204.63135,0.9222463,3.0
11276,Active,0,Other,0,2.528039,22.375469,26.595509999999997,0.1275742,2.22
11277,Transit,1,Family,1,15.00888,108.060135,135.649935,0.62947,2.22
11278,Transit,1,Family,1,50.041140000000006,176.02403999999999,487.443,6.369393,6.29781
11279,Transit,0,Other,0,13.423060000000001,59.793147999999995,116.812875,0.5342041000000001,2.22
11280,Auto,1,Family,3,29.644779999999997,98.94306800000001,321.48465000000004,7.856003,7.0153419999999995
11281,Transit,0,Family,2,17.15073,63.99971600000001,156.47205,0.7062755000000001,2.22
11282,Transit,1,Family,2,22.57741,98.575606,180.83204999999998,0.8149859,2.22
11283,Transit,1,Other,1,18.95711,71.15973000000002,173.55704999999998,0.8313043999999999,2.22
11284,Auto,1,Family,3,29.52575,84.506603,202.24290000000002,2.114864,6.625336
11285,Active,1,Other,0,22.50292,89.466441,151.97715,0.6907989999999999,2.22
11286,Transit,1,Family,1,56.064859999999996,179.73804900000005,473.916,2.52211,6.247062000000001
11287,Active,0,Family,1,12.71917,56.62176100000001,107.68598999999999,0.4930704000000001,2.22
11288,Transit,1,Family,1,13.423060000000001,59.793147999999995,116.812875,0.5342041000000001,2.22
11289,Transit,0,Family,1,35.3335,126.13635900000001,282.17580000000004,1.271729,4.006253
11290,Transit,1,Family,0,36.45798,163.07230299999995,309.7248,1.552545,4.44
11291,Auto,1,Family,2,27.11269,86.10937100000002,248.87639999999996,1.1223049999999999,2.22
11292,Transit,1,Family,1,29.644779999999997,98.94306800000001,321.48465000000004,7.856003,7.0153419999999995
11293,Transit,1,Other,1,32.79976,165.187951,300.85830000000004,1.446318,2.22
11294,Active,0,Other,0,2.528039,22.375469,26.595509999999997,0.1275742,2.22
11295,Transit,0,Family,1,24.37424,162.50514099999998,218.88015,1.011052,2.22
11296,Transit,1,Family,2,90.1314,263.57743,1007.61885,11.00416,13.01695
11297,Transit,0,Family,2,35.980140000000006,109.19108600000001,357.40860000000004,1.6380059999999999,8.270456
11298,Transit,1,Other,0,19.85195,79.758115,184.98014999999998,0.8492434999999999,2.22
11299,Transit,1,Other,4,29.896690000000003,90.305418,320.4063,8.559737,7.0153419999999995
11300,Auto,1,Family,4,37.509570000000004,165.55157,330.0378,3.482824,3.55555
11301,Transit,0,Other,0,11.72689,59.691745,113.73619500000001,0.5193579,2.22
11302,Transit,0,Family,1,43.56975,137.71095599999998,392.47965000000005,1.9251619999999998,4.468897
11303,Transit,0,Family,1,34.05899,166.61983199999997,298.02585,1.447574,4.349359
11304,Active,1,Family,2,2.5662279999999997,15.662870999999999,16.550159999999998,0.07458938,2.22
11305,Transit,0,Other,0,34.88097,99.60902,287.3805,2.4030150000000003,4.690014
11306,Transit,0,Family,2,6.088858999999999,41.540579,52.286910000000006,0.2547014,2.22
11307,Transit,0,Family,2,35.80879,151.243962,312.5253,3.41112,4.084487
11308,Auto,1,Family,2,35.3335,126.13635900000001,282.17580000000004,1.271729,4.006253
11309,Transit,0,Family,2,33.82233,96.382959,397.49445000000003,5.990583999999999,8.411534
11310,Transit,1,Family,5,35.69675,190.101468,352.302,1.6889299999999998,6.239532
11311,Active,1,Family,2,31.492959999999997,89.06891999999998,204.63135,0.9222463,3.0
11312,Transit,0,Family,1,14.860270000000002,67.189157,126.44006999999999,0.6067584,2.22
11313,Transit,0,Family,1,30.442420000000002,152.85533199999998,288.315,1.365132,2.22
11314,Transit,0,Family,2,24.54061,88.29221700000001,201.9033,0.9099511999999998,2.22
11315,Transit,1,Family,3,27.249779999999998,94.11146,193.18635,0.8814926,3.0
11316,Transit,0,Family,2,53.91111,169.65436,522.10725,2.405695,9.724911
11317,Auto,1,Family,2,64.81931999999999,141.12686200000002,627.3303,3.164936,10.11926
11318,Transit,1,Family,1,38.49326,125.33948999999998,379.23255,1.8375290000000002,8.493789999999999
11319,Active,1,Other,0,2.844491,38.838778999999995,28.97367,0.13058050000000002,2.22
11320,Auto,1,Other,2,41.07052,96.53054200000001,405.25695,1.926928,8.630453
11321,Transit,0,Other,1,120.3082,1049.97645,1711.911,9.710899000000001,15.454620000000002
11322,Transit,1,Family,1,56.264480000000006,117.90259099999999,512.0005500000001,2.5069999999999997,9.209615
11323,Auto,0,Family,1,33.95341,126.45631200000001,349.04310000000004,6.848019,4.28709
11324,Transit,1,Family,2,33.90675,106.79640400000001,470.6688,12.22537,8.490669
11325,Transit,1,Family,4,36.34922,97.036963,362.39745,1.6657389999999999,8.630453
11326,Transit,0,Family,2,20.27815,55.104548,121.26783,0.5465380999999999,5.22
11327,Transit,1,Other,1,29.90601,155.12826800000005,283.15575,1.331418,2.22
11328,Transit,1,Family,1,14.00896,48.576713,91.230555,0.424153,3.0
11329,Transit,1,Family,1,41.2237,120.11868999999999,276.7419,2.051683,3.5185480000000005
11330,Auto,1,Other,1,14.00896,48.576713,91.230555,0.424153,3.0
11331,Transit,0,Family,1,33.61649,93.22415699999999,282.19514999999996,1.3222639999999999,4.44
11332,Transit,0,Family,0,39.01577,184.286255,329.5815,1.611546,2.564768
11333,Active,0,Other,0,0.0,0.0,0.0,0.0,0.0
11334,Auto,1,Family,2,42.61825,157.719639,277.5543,2.154464,6.150757
11335,Transit,1,Other,0,19.72406,67.707707,172.5831,0.7778090999999999,2.22
11336,Transit,1,Family,3,47.28394,167.50440999999995,447.43080000000003,7.46125,5.5920440000000005
11337,Transit,1,Other,0,20.82787,78.442265,149.450385,1.8412110000000002,3.788388
11338,Active,1,Other,0,24.06503,125.42619099999999,211.74075,0.9542877000000001,2.22
11339,Auto,1,Family,1,68.14069,195.79914,596.2981500000001,3.0396349999999996,8.911074000000001
11340,Transit,0,Family,1,61.5549,128.756093,599.8773,2.8928279999999997,9.624075
11341,Transit,1,Other,0,28.006840000000004,154.68828399999995,257.72429999999997,1.212397,2.22
11342,Transit,1,Family,1,39.69348,152.18761,272.79435,2.161852,5.619729
11343,Active,0,Other,0,2.528039,22.375469,26.595509999999997,0.1275742,2.22
11344,Transit,0,Family,2,54.4375,97.21708000000001,445.90709999999996,2.3538639999999997,8.22666
11345,Transit,0,Family,0,19.388920000000002,79.575397,152.0199,0.6928772,2.22
11346,Transit,1,Family,1,31.44916,111.26577900000001,272.8977,1.336868,4.352786
11347,Transit,0,Other,0,27.745690000000003,148.43822,255.18225000000004,1.201453,2.22
11348,Transit,0,Family,1,30.34715,108.97423799999999,265.3158,1.273211,4.44
11349,Transit,0,Family,1,22.86195,75.64397,199.0806,0.8972295,2.22
11350,Transit,0,Other,1,43.31576,143.50128,368.9538,1.8778380000000001,3.827209
11351,Transit,1,Other,0,7.978713000000001,122.21534799999999,71.714445,0.3391725,2.22
11352,Auto,0,Family,2,8.901649,52.77433600000001,101.71287,0.485283,2.22
11353,Transit,0,Other,1,25.97268,75.975189,223.52145000000002,1.014292,2.22
11354,Active,1,Family,2,2.267301,33.937502,19.073775,0.08596297,2.22
11355,Transit,0,Family,2,18.62881,59.267038,179.21415000000002,4.349777,5.999664
11356,Transit,1,Family,5,37.66085,123.043159,329.27009999999996,1.617022,4.118387
11357,Transit,0,Family,0,18.87622,77.069796,156.64229999999998,0.7211586999999999,2.22
11358,Transit,0,Family,0,33.61649,93.22415699999999,282.19514999999996,1.3222639999999999,4.44
11359,Transit,1,Family,1,32.94616,120.409062,262.6005,1.199802,2.563699
11360,Transit,0,Other,0,15.166820000000001,141.75606100000002,149.506125,0.6893667,2.22
11361,Transit,1,Other,1,15.57133,109.896956,141.45838500000002,0.6442981,2.22
11362,Transit,0,Family,1,28.373459999999998,141.278297,293.88375,1.351708,2.99283
11363,Active,0,Other,0,3.256509,88.910229,27.97446,0.1260772,2.22
11364,Transit,1,Other,0,26.1962,155.34271299999997,249.5442,1.146923,2.22
11365,Auto,1,Family,1,42.54391,161.3346,469.19055,11.85334,9.978867999999999
11366,Transit,1,Family,1,37.61292,87.06020000000002,279.28004999999996,1.34346,6.594953
11367,Auto,1,Other,2,35.3335,126.13635900000001,282.17580000000004,1.271729,4.006253
11368,Transit,1,Family,1,36.52582,149.74840799999996,301.97429999999997,1.454495,2.22
11369,Transit,0,Family,2,16.483710000000002,74.475342,157.86435,0.7577034,2.22
11370,Transit,1,Other,0,33.67818,164.038718,292.86584999999997,1.394166,4.44
11371,Auto,1,Family,3,17.3297,142.143725,176.44844999999998,0.8017229,2.22
11372,Transit,1,Family,3,54.992430000000006,186.874439,488.328,2.4884630000000003,6.483779
11373,Transit,1,Other,1,43.32679,187.021706,372.57885,1.927775,2.22
11374,Transit,1,Family,1,44.26488,184.388618,411.4227,1.972818,5.549789
11375,Transit,1,Other,0,24.507189999999998,156.081511,233.04,1.067724,2.22
11376,Transit,0,Family,2,46.60403,114.623021,459.94275,2.252941,8.630453
11377,Transit,0,Family,2,82.87628000000001,222.979273,829.69365,3.884726,11.63302
11378,Transit,1,Family,2,20.407970000000002,83.19796699999998,177.5313,1.531886,2.22
11379,Auto,1,Other,2,13.611629999999998,52.173497999999995,104.340945,0.4714821,2.22
11380,Transit,0,Other,0,30.142879999999998,154.212395,266.94,1.295915,2.22
11381,Transit,1,Family,3,29.08554,126.037411,236.86905000000002,1.115048,2.230121
11382,Transit,1,Family,2,86.51443,227.71611000000001,845.59995,5.819541,12.67163
11383,Transit,0,Family,1,20.48037,74.159099,162.21555,0.7465975,2.22
11384,Auto,1,Family,3,38.20795,115.67153200000001,273.32505,3.738589,6.612403
11385,Transit,0,Family,1,23.688670000000002,100.623299,190.28565,0.8581328000000001,2.22
11386,Transit,1,Family,1,42.71295,178.12861600000005,347.5452,1.635216,2.22
11387,Transit,0,Family,2,34.06835,173.984731,278.99235000000004,1.322638,3.845615
11388,Transit,0,Family,1,43.31576,143.50128,368.9538,1.8778380000000001,3.827209
11389,Active,1,Family,0,11.81666,42.125046000000005,97.01227499999999,0.4489477,2.22
11390,Transit,0,Family,3,37.47961,159.40717,329.2965,4.364825,3.384951
11391,Transit,0,Other,1,17.15073,63.99971600000001,156.47205,0.7062755000000001,2.22
11392,Transit,1,Family,2,35.53727,152.810304,407.31975,11.0665,5.79742
11393,Active,0,Other,1,47.11427,150.57276399999998,414.44985,2.0753939999999997,4.2
11394,Transit,0,Family,2,25.19988,86.54258100000001,191.13975,0.8934994,2.22
11395,Transit,1,Family,1,42.13778,73.161535,429.4965,2.023139,8.330453
11396,Transit,1,Family,1,71.9157,170.99008,790.7022000000001,13.460679999999998,11.70969
11397,Transit,0,Other,0,17.3297,142.143725,176.44844999999998,0.8017229,2.22
11398,Transit,0,Family,0,9.623766999999999,54.252789,88.22693999999998,0.4359197,2.22
11399,Active,1,Other,1,2.528039,22.375469,26.595509999999997,0.1275742,2.22
11400,Transit,1,Other,0,46.7733,154.64829,390.06435000000005,5.004258999999999,7.753792
11401,Transit,1,Family,0,21.32837,77.36428899999999,180.32864999999998,0.9328396000000001,2.22
11402,Transit,0,Family,2,35.15153,169.72957,384.07784999999996,11.31125,5.061607
11403,Auto,0,Family,1,52.1193,142.30203,438.40695,2.258091,9.677176
11404,Transit,1,Other,0,11.304030000000001,45.396239,92.66959500000002,0.42539350000000004,2.22
11405,Transit,0,Family,1,30.959609999999998,119.097438,245.3406,1.105717,2.22
11406,Transit,0,Family,2,51.38548,164.89946999999995,494.4634500000001,2.291212,9.516873
11407,Active,1,Family,2,13.94656,74.286709,106.03638,0.4795224,2.22
11408,Transit,1,Family,2,46.06139,108.15110199999998,449.83365000000003,2.1510990000000003,8.630453
11409,Auto,1,Family,2,17.94341,61.747731,130.3368,0.6211293000000001,3.968396
11410,Transit,0,Family,2,18.1533,60.66478000000001,179.96385,4.5011730000000005,9.642405
11411,Transit,1,Other,0,30.34715,108.97423799999999,265.3158,1.273211,4.44
11412,Transit,0,Family,0,13.611629999999998,52.173497999999995,104.340945,0.4714821,2.22
11413,Auto,1,Other,2,7.508195,48.138369,83.428515,0.3972901,2.22
11414,Active,1,Other,0,0.0,0.0,0.0,0.0,0.0
11415,Transit,1,Family,3,7.508195,48.138369,83.428515,0.3972901,2.22
11416,Auto,1,Other,1,24.82991,87.456559,203.25645,0.9367603000000001,2.22
11417,Transit,1,Family,0,8.066237,45.277113,77.83592999999999,0.3507962,2.22
11418,Auto,1,Family,4,34.911190000000005,103.802355,356.6109,1.653725,9.065186
11419,Transit,0,Family,3,35.980140000000006,109.19108600000001,357.40860000000004,1.6380059999999999,8.270456
11420,Auto,1,Other,1,4.910781,28.837503,37.45872,0.1741988,2.22
11421,Transit,0,Family,2,86.23307,240.94992,962.15505,9.415998,12.7019
11422,Transit,1,Other,2,7.978713000000001,122.21534799999999,71.714445,0.3391725,2.22
11423,Active,0,Other,0,0.0,0.0,0.0,0.0,0.0
11424,Transit,1,Other,0,41.4722,96.515738,329.72805,1.7837610000000002,2.22
11425,Transit,1,Family,3,39.46714,187.279166,364.64445,1.732545,2.22
11426,Transit,1,Other,2,24.1516,136.473682,212.60655000000003,0.9581893,2.22
11427,Auto,1,Family,2,47.28394,167.50440999999995,447.43080000000003,7.46125,5.5920440000000005
11428,Transit,1,Other,0,2.528039,22.375469,26.595509999999997,0.1275742,2.22
11429,Active,1,Other,0,2.528039,22.375469,26.595509999999997,0.1275742,2.22
11430,Transit,1,Family,2,31.52652,131.869643,250.96185,1.159542,2.25942
11431,Transit,0,Family,3,24.4788,94.04208,172.96454999999997,0.8580728000000001,3.0
11432,Transit,1,Other,0,25.7038,144.67428099999995,238.1859,1.126203,2.22
11433,Transit,0,Family,3,82.87628000000001,222.979273,829.69365,3.884726,11.63302
11434,Transit,1,Family,2,52.197390000000006,136.343711,483.69675,7.687814,12.09558
11435,Auto,1,Family,3,42.21703,86.74846600000001,416.58135,2.0493810000000003,8.517238
11436,Transit,0,Family,2,54.794309999999996,128.79748999999998,555.17925,2.590973,9.108947
11437,Transit,1,Family,3,11.72689,59.691745,113.73619500000001,0.5193579,2.22
11438,Transit,1,Other,0,2.528039,22.375469,26.595509999999997,0.1275742,2.22
11439,Transit,1,Family,1,10.38668,47.805898,73.66810500000001,0.33201240000000004,2.22
11440,Transit,1,Other,1,24.507189999999998,156.081511,233.04,1.067724,2.22
11441,Transit,0,Family,3,38.27158,174.217971,333.90014999999994,3.7074339999999997,4.004176999999999
11442,Transit,1,Family,2,39.2339,122.80787,317.46825,5.465038,6.772405
11443,Transit,1,Other,1,21.53195,145.118339,203.0499,0.9216120000000001,2.22
11444,Transit,1,Family,2,45.9863,135.62761799999998,420.036,7.574205,9.423455
11445,Transit,0,Family,0,15.00888,108.060135,135.649935,0.62947,2.22
11446,Auto,1,Family,3,18.16611,69.627361,167.05065,0.756516,2.22
11447,Transit,0,Family,2,35.72848,122.554625,286.61505,1.32691,3.6779230000000003
11448,Transit,0,Family,1,48.4681,145.15310399999996,417.02985,2.092541,4.808311
11449,Transit,1,Family,3,59.69384,100.189433,570.17925,2.761428,9.624075
11450,Auto,1,Family,3,42.230259999999994,124.755689,431.14275,10.58563,10.67274
11451,Transit,0,Family,2,43.3826,82.251299,437.80740000000003,2.096563,8.546818
11452,Auto,1,Family,1,16.76077,76.411224,129.065745,0.5816821999999999,2.22
11453,Transit,1,Family,2,51.73704,281.94546,416.01225,4.192496,9.244145
11454,Transit,0,Family,0,36.89785,120.4066,302.74215000000004,1.4977530000000001,6.594953
11455,Auto,1,Family,2,45.68172,177.46548,536.80905,12.3206,9.92556
11456,Transit,1,Other,0,42.71295,178.12861600000005,347.5452,1.635216,2.22
11457,Transit,1,Family,3,25.11979,92.323276,215.95575,0.9797773000000001,4.44
11458,Active,1,Other,1,3.528347,49.77633400000001,31.436700000000005,0.141681,2.22
11459,Transit,0,Other,0,2.528039,22.375469,26.595509999999997,0.1275742,2.22
11460,Transit,0,Family,2,7.806825999999999,41.39293,77.926095,0.3512026,2.22
11461,Transit,0,Family,1,33.82233,96.382959,397.49445000000003,5.990583999999999,8.411534
11462,Transit,1,Other,1,14.84914,66.705718,138.58492500000003,0.7178358,2.22
11463,Transit,0,Other,0,26.830109999999998,167.053157,256.10445,1.171673,2.22
11464,Auto,1,Family,3,32.39891,187.60888400000002,321.85560000000004,1.477774,4.870993
11465,Transit,0,Other,0,7.978713000000001,122.21534799999999,71.714445,0.3391725,2.22
11466,Transit,1,Family,2,35.3335,126.13635900000001,282.17580000000004,1.271729,4.006253
11467,Transit,0,Family,2,50.041140000000006,176.02403999999999,487.443,6.369393,6.29781
11468,Active,0,Other,2,2.528039,22.375469,26.595509999999997,0.1275742,2.22
11469,Transit,0,Family,0,14.00896,48.576713,91.230555,0.424153,3.0
11470,Transit,0,Family,2,46.768209999999996,159.474286,442.2735,7.438006,5.158434
11471,Transit,1,Other,0,7.978713000000001,122.21534799999999,71.714445,0.3391725,2.22
11472,Active,1,Other,0,0.0,0.0,0.0,0.0,0.0
11473,Transit,1,Family,1,31.74427,117.779054,251.94854999999998,1.138571,3.4765639999999998
